channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCmBA_wu8xGg1OfOkfW13Q0Q,Bad Bunny,10,TmKh7lAwnBI,2020-10-31 01:00:05,0,Bad Bunny x Jhay Cortez - D?kiti (Video Oficial),Bad Bunny x Jhay Cortez - D?kiti (Video Oficial),1,9637715,,,True,10,Music
UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,SZQhgExjBvQ,2020-10-31 01:00:05,0,I Survived 24 Hours Straight In Ice,I Survived 24 Hours Straight In Ice,2,18094931,en,asr,True,24,Entertainment
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,ar,standard,True,20,Gaming
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,da,standard,True,20,Gaming
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,de-DE,standard,True,20,Gaming
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,en,standard,True,20,Gaming
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,es-ES,standard,True,20,Gaming
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,es-MX,standard,True,20,Gaming
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,fi,standard,True,20,Gaming
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,fr-FR,standard,True,20,Gaming
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,it,standard,True,20,Gaming
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,ja,standard,True,20,Gaming
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,ko,standard,True,20,Gaming
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,nl-NL,standard,True,20,Gaming
UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends,20,YV12-kknruM,2020-10-31 01:00:05,0,Apex Legends Season 7 ? Ascension Gameplay Trailer,Apex Legends Season 7 ? Ascension Gameplay Trailer,3,2175479,no,standard,True,20,Gaming
