channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,5AwdkGKmZ0I,2020-11-11 01:00:05,0,Apple Event ? November 10,Apple Event ? November 10,1,6466440,en,asr,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,5AwdkGKmZ0I,2020-11-11 01:00:05,0,Apple Event ? November 10,Apple Event ? November 10,1,6466440,en,standard,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,5AwdkGKmZ0I,2020-11-11 01:00:05,0,Apple Event ? November 10,Apple Event ? November 10,1,6466440,ja,standard,True,28,Science & Technology
UCRijo3ddMTht_IHyNSNXpNQ,Dude Perfect,17,xBe-36v3lQo,2020-11-11 01:00:05,0,UFC Golf Battle,UFC Golf Battle,2,5443207,,,True,17,Sports
UCSZxaHGo1OEs06vQumIooug,The Masters,17,3lzuoTarQjs,2020-11-11 01:00:05,0,Jon Rahm skips to a hole-in-one on No. 16 | Masters Tuesday,Jon Rahm skips to a hole-in-one on No. 16 | Masters Tuesday,3,598510,,,True,17,Sports
UCaSgsFdGbwjfdawl3rOXiwQ,Dead by Daylight,20,pqHzqObnAz0,2020-11-11 01:00:05,0,Dead by Daylight | A Binding of Kin | Reveal Trailer,Dead by Daylight | A Binding of Kin | Reveal Trailer,4,694757,,,True,20,Gaming
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,ar,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,bg,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,bn,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,cs,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,da,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,de,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,el,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,en-GB,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,eo,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,es-419,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,es,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,et,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,fa-AF,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,fa-IR,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,fa,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,fi,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,fil,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,fr,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,hi,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,hr,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,hu,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,id,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,it,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,ja,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,ko,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,lt,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,lv,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,nl,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,no,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,pl,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,pt-BR,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,pt-PT,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,ro,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,ru,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,sk,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,sl,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,sv,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,ta,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,th,standard,True,27,Education
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,E1KkQrFEl2I,2020-11-11 01:00:05,0,How Large Can a Bacteria get? Life & Size 3,How Large Can a Bacteria get? Life & Size 3,5,1635806,uk,standard,True,27,Education
