channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCFNTq9XKHDNy_1-2lL0kqCg,Corpse Husband,24,pqHF8fnI8Kc,2021-01-17 17:30:24,0,Sykkuno And I GASLIGHT The Lobby And Create A GRAVEYARD,Sykkuno And I GASLIGHT The Lobby And Create A GRAVEYARD,1,1422879,en,asr,True,24,Entertainment
UCw1SQ6QRRtfAhrN_cjkrOgA,LazarBeam,20,Z7jMfUno-Uc,2021-01-17 17:30:24,0,AMONG US with NEW ROLES,AMONG US with NEW ROLES,2,3748181,en,asr,True,20,Gaming
UC8FHFLWe9KkG0eoxPMIgcpg,Fredo Bang,10,o0QB6cXs1_k,2021-01-17 17:30:24,0,Fredo Bang - Top ft. Lil Durk (Official Music Video),Fredo Bang - Top ft. Lil Durk (Official Music Video),3,3963487,en,asr,True,10,Music
UCLA_DiR1FfKNvjuUpBHmylQ,NASA,28,ELHOXi2t3lk,2021-01-17 17:30:24,0,Hot Fire Engine Test for the Artemis Moon Rocket,Hot Fire Engine Test for the Artemis Moon Rocket,4,605984,en,asr,True,28,Science & Technology
UCHYoe8kQ-7Gn9ASOlmI0k6Q,The Food Theorists,26,dLIZlwhBoq0,2021-01-17 17:30:24,0,Food Theory: Cheetos Are Cow Food!,Food Theory: Cheetos Are Cow Food!,5,2119167,,,True,26,Howto & Style
UCO4AcsPKEkIqDmbeiZLfd1A,ESPN MMA,17,xigWIin-ayU,2021-01-17 17:30:24,0,Max Holloway breaks down his win over Calvin Kattar | UFC Fight Night Post Show | ESPN MMA,Max Holloway breaks down his win over Calvin Kattar | UFC Fight Night Post Show | ESPN MMA,6,360246,en,asr,True,17,Sports
UCi4_eFlo3rvZokGUXB_WoLQ,Tristan Paredes,10,59TOuuFkMEM,2021-01-17 17:30:24,0,Vocal Coach Reacts to Driver's License - Olivia Rodrigo,Vocal Coach Reacts to Driver's License - Olivia Rodrigo,7,693079,en,asr,True,10,Music
UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,17,jdw2LwLAMas,2021-01-17 17:30:24,0,Ravens vs. Bills Divisional Round Highlights | NFL 2020 Playoffs,Ravens vs. Bills Divisional Round Highlights | NFL 2020 Playoffs,8,1946403,en,asr,True,17,Sports
UC5p_l5ZeB_wGjO_yDXwiqvw,TommyInnit,20,EUGfsx2EmAw,2021-01-17 17:30:24,0,Minecraft?s Natural Disaster Mod Is Stupidly Funny,Minecraft?s Natural Disaster Mod Is Stupidly Funny,9,5188999,en,asr,True,20,Gaming
UChh-akEbUM8_6ghGVnJd6cQ,BWF TV,17,Zsy-EstCoLg,2021-01-17 17:30:24,0,YONEX Thailand Open | Day 6: Kititharakul/Prajongjai (THA) [7] vs. Polii/Rahayu (INA) [5],YONEX Thailand Open | Day 6: Kititharakul/Prajongjai (THA) [7] vs. Polii/Rahayu (INA) [5],10,135967,,,True,17,Sports
UCTenKHt0h3VjdMvRWP6Lbvw,Brooklyn Nets,17,yuNt4ElulOI,2021-01-17 17:30:24,0,James Harden Triple-Double in His Brooklyn Nets debut,James Harden Triple-Double in His Brooklyn Nets debut,11,188233,en,asr,True,17,Sports
UCDVYQ4Zhbm3S2dlz7P1GBDg,NFL,17,mp0c8xkCacM,2021-01-17 17:30:24,0,Rams vs. Packers Divisional Round Highlights | NFL 2020 Playoffs,Rams vs. Packers Divisional Round Highlights | NFL 2020 Playoffs,12,1730003,,,True,17,Sports
UCNYi_zGmR519r5gYdOKLTjQ,Jennierubyjane Official,22,erYPvNbc_mc,2021-01-17 17:30:24,0,Hello world . From Jennie,Hello world . From Jennie,13,8962124,ko,asr,True,22,People & Blogs
UCNYi_zGmR519r5gYdOKLTjQ,Jennierubyjane Official,22,erYPvNbc_mc,2021-01-17 17:30:24,0,Hello world . From Jennie,Hello world . From Jennie,13,8962124,en,standard,True,22,People & Blogs
UCq8BPLXtFeiSFOvmJrknWGg,LIGA BBVA MX,17,OR3Z18vniuM,2021-01-17 17:30:24,0,Resumen | Rayados vs Am?rica | Liga BBVA MX - Guard1anes 2021 - Jornada 2,Resumen | Rayados vs Am?rica | Liga BBVA MX - Guard1anes 2021 - Jornada 2,14,552930,es,asr,True,17,Sports
UC2eEGT06FrWFU6VBnPOR9lg,Girlfriend Reviews,20,o8MTuIMrUqc,2021-01-17 17:30:24,0,Should Your Boyfriend Play Cyberpunk 2077?,Should Your Boyfriend Play Cyberpunk 2077?,15,569417,en,asr,True,20,Gaming
