channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCb--64Gl51jIEVE-GLDAVTg,C-SPAN,25,wW1lY5jFNcQ,2020-10-01 09:35:17,0,First 2020 Presidential Debate between Donald Trump and Joe Biden,First 2020 Presidential Debate between Donald Trump and Joe Biden,1,10796819,en,standard,True,25,News & Politics
UCb--64Gl51jIEVE-GLDAVTg,C-SPAN,25,wW1lY5jFNcQ,2020-10-01 09:35:17,0,First 2020 Presidential Debate between Donald Trump and Joe Biden,First 2020 Presidential Debate between Donald Trump and Joe Biden,1,10796819,en,standard,True,25,News & Politics
UCoLrcjPV5PbUrUyXq5mjc_A,MLB,17,dYBrcOL-U88,2020-10-01 09:35:17,0,"Yankees rally late to sweep Indians, advance to ALDS | Yankees-Indians Game 2 Highlights 9/30/20","Yankees rally late to sweep Indians, advance to ALDS | Yankees-Indians Game 2 Highlights 9/30/20",2,199587,en,asr,True,17,Sports
UCbfUA3UGxAWL3muD004g0WQ,Tory Lanez,10,HEp392y7cqw,2020-10-01 09:35:17,0,Tory Lanez - Most High (Official Music Video),Tory Lanez - Most High (Official Music Video),3,8471803,,,True,10,Music
UCsEukrAd64fqA7FjwkmZ_Dw,GQ,24,96-Bu7rG9cQ,2020-10-01 09:35:17,0,10 Things David Dobrik Can't Live Without | GQ,10 Things David Dobrik Can't Live Without | GQ,4,1260109,en,asr,True,24,Entertainment
UCzfyYtgvkx5mLy8nlLlayYg,Vivziepop,1,hxDDIGJCCsk,2020-10-01 09:35:17,0,"ZooPhobia - ""Bad Luck Jack"" (Short)","ZooPhobia - ""Bad Luck Jack"" (Short)",5,1505059,en,asr,True,1,Film & Animation
UCTSRIY3GLFYIpkR2QwyeklA,Drew Gooden,23,cTU_TsVocJk,2020-10-01 09:35:17,0,Ranking Terrible Life Hacks with My Wife,Ranking Terrible Life Hacks with My Wife,6,833233,en,asr,True,23,Comedy
UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,20,gi-63nX4BoM,2020-10-01 09:35:17,0,I Made Minecraft Only 1 Block Wide!,I Made Minecraft Only 1 Block Wide!,7,5012316,en,asr,True,20,Gaming
UC8-Th83bH_thdKZDJCrn88g,The Tonight Show Starring Jimmy Fallon,23,g1-sFn-j5D0,2020-10-01 09:35:17,0,BTS: Black Swan,BTS: Black Swan,8,4076260,en,standard,True,23,Comedy
UCxSz6JVYmzVhtkraHWZC7HQ,Liza Koshy,23,9cCXsCaxXSw,2020-10-01 09:35:17,0,THE VIDEOS I NEVER UPLOADED UNTIL NOW... 2020 EDITION,THE VIDEOS I NEVER UPLOADED UNTIL NOW... 2020 EDITION,9,267827,en,asr,True,23,Comedy
UC2C_jShtL725hvbm1arSV9w,CGP Grey,27,dDYFiq1l5Dg,2020-10-01 09:35:17,0,Supreme Court Shenanigans!,Supreme Court Shenanigans!,10,899695,en,asr,True,27,Education
UC2C_jShtL725hvbm1arSV9w,CGP Grey,27,dDYFiq1l5Dg,2020-10-01 09:35:17,0,Supreme Court Shenanigans!,Supreme Court Shenanigans!,10,899695,en,standard,True,27,Education
