channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCG8rbF3g2AMX70yOd8vqIZg,Logan Paul,24,9KtFn1hCzNg,2020-10-15 07:00:05,0,"I Spent $150,000 On This Pok?mon Card","I Spent $150,000 On This Pok?mon Card",1,2949297,en,asr,True,24,Entertainment
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,KR0g-1hnQPA,2020-10-15 07:00:05,0,Apple Event ? October 13,Apple Event ? October 13,2,46380878,en,standard,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,KR0g-1hnQPA,2020-10-15 07:00:05,0,Apple Event ? October 13,Apple Event ? October 13,2,46380878,es-419,standard,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,KR0g-1hnQPA,2020-10-15 07:00:05,0,Apple Event ? October 13,Apple Event ? October 13,2,46380878,ja,standard,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,KR0g-1hnQPA,2020-10-15 07:00:05,0,Apple Event ? October 13,Apple Event ? October 13,2,46380878,ko,standard,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,KR0g-1hnQPA,2020-10-15 07:00:05,0,Apple Event ? October 13,Apple Event ? October 13,2,46380878,ru,standard,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,KR0g-1hnQPA,2020-10-15 07:00:05,0,Apple Event ? October 13,Apple Event ? October 13,2,46380878,zh-Hans,standard,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,cnXapYkboRQ,2020-10-15 07:00:05,0,This is iPhone 12 Pro ? Apple,This is iPhone 12 Pro ? Apple,3,10834336,en,asr,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,cnXapYkboRQ,2020-10-15 07:00:05,0,This is iPhone 12 Pro ? Apple,This is iPhone 12 Pro ? Apple,3,10834336,en-US,standard,True,28,Science & Technology
UCsTcErHg8oDvUnTzoqsYeNw,Unbox Therapy,28,g0AOf2AZ-8w,2020-10-15 07:00:05,0,iPhone 12 - The iPhone is New Again,iPhone 12 - The iPhone is New Again,4,4888426,,,True,28,Science & Technology
