channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,10,RsEZmictANA,2020-12-11 10:00:04,0,taylor swift - willow (official music video),taylor swift - willow (official music video),1,4428144,en,asr,True,10,Music
UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,10,RsEZmictANA,2020-12-11 10:00:04,0,taylor swift - willow (official music video),taylor swift - willow (official music video),1,4428144,en,standard,True,10,Music
UCqDS7KWjAPKv-7ZSlro9OiQ,thegameawards,20,zWz6v-UAs8Q,2020-12-11 10:00:04,0,The Game Awards 2020 Official Stream (4K) - Video Game's Biggest Night Live!,The Game Awards 2020 Official Stream (4K) - Video Game's Biggest Night Live!,2,3706439,,,True,20,Gaming
UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,10,wMpqCRF7TKg,2020-12-11 10:00:04,0,Taylor Swift - champagne problems (Official Lyric Video),Taylor Swift - champagne problems (Official Lyric Video),3,987190,en,asr,True,10,Music
UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,10,EXLgZZE072g,2020-12-11 10:00:04,0,Taylor Swift - evermore (Official Lyric Video) ft. Bon Iver,Taylor Swift - evermore (Official Lyric Video) ft. Bon Iver,4,938340,,,True,10,Music
UC9TO_oo4c_LrOiKNaY6aysA,Daddy Yankee,10,VibGLc41UvQ,2020-12-11 10:00:04,0,Daddy Yankee & Marc Anthony - De Vuelta Pa' La Vuelta (Video Oficial),Daddy Yankee & Marc Anthony - De Vuelta Pa' La Vuelta (Video Oficial),5,2593619,,,True,10,Music
UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,28,UdfSrJvqY_E,2020-12-11 10:00:04,0,AirPods Max Unboxing & Impressions: $550?!,AirPods Max Unboxing & Impressions: $550?!,6,6257096,en,asr,True,28,Science & Technology
UCwVVpHQ2Cs9iGJfpdFngePQ,Super Smash Bros.,20,JPxcE1dMqL8,2020-12-11 10:00:04,0,Super Smash Bros. Ultimate ? The One-Winged Angel! - Nintendo Switch,Super Smash Bros. Ultimate ? The One-Winged Angel! - Nintendo Switch,7,616602,,,True,20,Gaming
UCZGYJFUizSax-yElQaFDp5Q,Star Wars,24,YB9DIxdB198,2020-12-11 10:00:04,0,Sizzle | The Bad Batch | Disney+,Sizzle | The Bad Batch | Disney+,8,633388,en-US,standard,True,24,Entertainment
UCZGYJFUizSax-yElQaFDp5Q,Star Wars,24,gSW-pARyP-M,2020-12-11 10:00:04,0,Sizzle Reel | Andor | Disney+,Sizzle Reel | Andor | Disney+,9,575012,en,asr,True,24,Entertainment
UCZGYJFUizSax-yElQaFDp5Q,Star Wars,24,gSW-pARyP-M,2020-12-11 10:00:04,0,Sizzle Reel | Andor | Disney+,Sizzle Reel | Andor | Disney+,9,575012,en-US,standard,True,24,Entertainment
UC9YydG57epLqxA9cTzZXSeQ,Call of Duty,20,OFMUvKu-bZs,2020-12-11 10:00:04,0,Call of Duty?: Black Ops Cold War & Warzone? - Season One Trailer,Call of Duty?: Black Ops Cold War & Warzone? - Season One Trailer,10,722444,es,asr,True,20,Gaming
UCzfyYtgvkx5mLy8nlLlayYg,Vivziepop,1,kpnwRg268FQ,2020-12-11 10:00:04,0,HELLUVA BOSS - Loo Loo Land // S1: Episode 2,HELLUVA BOSS - Loo Loo Land // S1: Episode 2,11,4827092,en,asr,True,1,Film & Animation
UCvC4D8onUfXzvjTOM-dBfEA,Marvel Entertainment,24,G4JuopziR3Q,2020-12-11 10:00:04,0,Exclusive Clip | Loki | Disney+,Exclusive Clip | Loki | Disney+,12,3752224,en,standard,True,24,Entertainment
UCKqqDlf6lfo3ChRA4-gzusQ,DDG,10,Z3nmVmEqo-w,2020-12-11 10:00:04,0,DJ K.i.D & DDG - Tony Montana (Official Music Video),DJ K.i.D & DDG - Tony Montana (Official Music Video),13,273071,en,asr,True,10,Music
UCtI0Hodo5o5dUb67FeUjDeA,SpaceX,28,ap-BkkrRg-o,2020-12-11 10:00:04,0,Starship | SN8 | High-Altitude Flight Test,Starship | SN8 | High-Altitude Flight Test,14,7274628,,,True,28,Science & Technology
UC-AAk4vhWHPzR-cV4o5tLRg,Mass Effect,20,Lg-Ctg6k_Ao,2020-12-11 10:00:04,0,The Next Mass Effect - Official Teaser Trailer,The Next Mass Effect - Official Teaser Trailer,15,584583,,,True,20,Gaming
UC9CoOnJkIBMdeijd9qYoT_g,Ariana Grande,10,oTU2R4JRGQg,2020-12-11 10:00:04,0,"Ariana Grande - excuse me, i love you (exclusive trailer)","Ariana Grande - excuse me, i love you (exclusive trailer)",16,3177396,,,True,10,Music
UCsXVk37bltHxD1rDPwtNM8Q,Kurzgesagt ? In a Nutshell,27,4b33NTAuF5E,2020-12-11 10:00:04,0,Can You Upload Your Mind & Live Forever? feat. Cyberpunk 2077,Can You Upload Your Mind & Live Forever? feat. Cyberpunk 2077,17,2434256,en,asr,True,27,Education
UCjgpFI5dU-D1-kh9H1muoxQ,Hacksmith Industries,28,0T8z4BJPEBU,2020-12-11 10:00:04,0,Real Hoverboard from BACK TO THE FUTURE!,Real Hoverboard from BACK TO THE FUTURE!,18,1420785,en,asr,True,28,Science & Technology
UCjgpFI5dU-D1-kh9H1muoxQ,Hacksmith Industries,28,0T8z4BJPEBU,2020-12-11 10:00:04,0,Real Hoverboard from BACK TO THE FUTURE!,Real Hoverboard from BACK TO THE FUTURE!,18,1420785,en,standard,True,28,Science & Technology
UCvC4D8onUfXzvjTOM-dBfEA,Marvel Entertainment,24,jkBfGvb7NzM,2020-12-11 10:00:04,0,Exclusive First Look | The Falcon and the Winter Soldier | Disney+,Exclusive First Look | The Falcon and the Winter Soldier | Disney+,19,2932539,en,standard,True,24,Entertainment
UCo2-dPLJcpbZK84FIt0vD-w,Kid Cudi - Topic,10,rc5_UTxvnZQ,2020-12-11 10:00:04,0,Tequila Shots,Tequila Shots,20,136943,fr,asr,True,10,Music
UC5p_l5ZeB_wGjO_yDXwiqvw,TommyInnit,20,FPqMslF8wQk,2020-12-11 10:00:04,0,The Funniest Minecraft Mod Ever,The Funniest Minecraft Mod Ever,21,3112467,en,asr,True,20,Gaming
