channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,Selling Houses For $1,Selling Houses For $1,vJH28ICkCdU,0,24,16376656,2021-03-08 12:21:08,1,en,asr,24,Entertainment,True
TheMacLife,UC789h3eqw0H1HqGmIsI26OA,Dana White reacts to Israel Adesanya loss at UFC 259 to Jan Blachowicz,Dana White reacts to Israel Adesanya loss at UFC 259 to Jan Blachowicz,OjC4F0CUDS0,0,17,1406439,2021-03-08 12:21:08,2,en,asr,17,Sports,True
Skip the Tutorial,UC3xZYc4SZUGfRERIvDRGqDQ,19 Ridiculous Ways to Use Map Art in Minecraft,19 Ridiculous Ways to Use Map Art in Minecraft,RAYFXblKn4c,0,20,782273,2021-03-08 12:21:08,3,en,asr,20,Gaming,True
Zoe Sugg,UCrUbqTCagwsaP2Fmr0p1TsA,We're Having A Baby!,We're Having A Baby!,hO8_pu5cC0M,0,22,1283769,2021-03-08 12:21:08,4,en,asr,22,People & Blogs,True
The Game Theorists,UCo_IB5145EVNcf8hw1Kku7w,"Game Theory: Minecraft, The Secret Desert Origin of Creepers","Game Theory: Minecraft, The Secret Desert Origin of Creepers",s6Med6Z8-9g,0,20,2267730,2021-03-08 12:21:08,5,en,asr,20,Gaming,True
Fight Focus,UCRABdX710XaZ3qLgdOMD9nw,What ACTUALLY HAPPENED at UFC 259! (Israel Adesanya Vs Jan Blachowicz) Full Fight + Highlights Recap,What ACTUALLY HAPPENED at UFC 259! (Israel Adesanya Vs Jan Blachowicz) Full Fight + Highlights Recap,O46qyqT-Wp0,0,17,730996,2021-03-08 12:21:08,6,en,asr,17,Sports,True
MMAWeekly.com,UC7tdFNggH_jwjJTDWqYelmA,UFC 259: Jan Blachowicz vs Israel Adesanya Highlights,UFC 259: Jan Blachowicz vs Israel Adesanya Highlights,hl83hy8It6I,0,17,426926,2021-03-08 12:21:08,7,en,asr,17,Sports,True
Alfie Deyes Vlogs,UCnEn0EUV13IR-_TK7fiIp3g,We're Having A Baby,We're Having A Baby,EXu4GbWHqxY,0,24,622234,2021-03-08 12:21:08,8,en,asr,24,Entertainment,True
Crunchyroll Collection,UC6pGDc4bFGD1_36IKv3FnYg,Gol D Roger vs Whitebeard | One Piece,Gol D Roger vs Whitebeard | One Piece,UOZpCJhxv-w,0,1,1148214,2021-03-08 12:21:08,9,,,1,Film & Animation,True
Al Jazeera English,UCNye-wNBqNL5ZzHSJj3l8Bg,UK braces for Oprah interview with Prince Harry and wife Meghan,UK braces for Oprah interview with Prince Harry and wife Meghan,aAv2a4QWlVw,0,25,572533,2021-03-08 12:21:08,10,en,asr,25,News & Politics,True
BLACKPINK,UCOmHUn--16B90oW2L6FRR3A,ROSÉ - 'On The Ground' M/V TEASER,ROSÉ - 'On The Ground' M/V TEASER,_W8y2A9sK6s,0,10,6813354,2021-03-08 12:21:08,11,es,asr,10,Music,True
DanTDM,UCS5Oz6CHmeoF7vSad0qqXfw,TommyInnit makes Minecraft 100000% Funnier..,TommyInnit makes Minecraft 100000% Funnier..,Xb6blQtSA8A,0,20,2186722,2021-03-08 12:21:08,12,en,asr,20,Gaming,True
Drew Gooden,UCTSRIY3GLFYIpkR2QwyeklA,MTV's Most Awkward Show,MTV's Most Awkward Show,RXrK6t-Yzaw,0,23,1338839,2021-03-08 12:21:08,13,en,asr,23,Comedy,True
Deestroying,UC4mLlRa_dezwvytudo9s1sw,THE GREATEST 7ON7 TEAM THAT NOBODY HAS EVER HEARD OF.. (LITTEST 7ON7 PART 2),THE GREATEST 7ON7 TEAM THAT NOBODY HAS EVER HEARD OF.. (LITTEST 7ON7 PART 2),wgPovVKu010,0,24,742910,2021-03-08 12:21:08,14,en,asr,24,Entertainment,True
SZAVEVO,UCKzhoblE_rPZbHtQKPVUp2A,SZA - Good Days (Official Video),SZA - Good Days (Official Video),2p3zZoraK9g,0,10,3038640,2021-03-08 12:21:08,15,,,10,Music,True
SmarterEveryDay,UC6107grRI4m0o2-emgoDnAA,NASA's Robotic Lunar Lander - Smarter Every Day 252,NASA's Robotic Lunar Lander - Smarter Every Day 252,aw8kRZEvh_s,0,28,494058,2021-03-08 12:21:08,16,en,asr,28,Science & Technology,True
SmarterEveryDay,UC6107grRI4m0o2-emgoDnAA,NASA's Robotic Lunar Lander - Smarter Every Day 252,NASA's Robotic Lunar Lander - Smarter Every Day 252,aw8kRZEvh_s,0,28,494058,2021-03-08 12:21:08,16,en-US,standard,28,Science & Technology,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,ar,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,en,asr,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,de,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,en,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,fi,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,fr,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,id,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,it,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,ja,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,ko,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,nl,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,pl,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,pt,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,ru,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,th,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,tr,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,zh-Hans,standard,20,Gaming,True
Brawl Stars,UCooVYzDxdwTtGYAkcPmOgOw,"Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!","Brawl Stars: Brawl Talk! - Power League, Trophy Road Brawler, and Seasonal Rewards!",kBUSELHHKNo,0,20,16457205,2021-03-08 12:21:08,17,zh-Hant,standard,20,Gaming,True
This Old Tony,UC5NO8MgTQKHAWXp6z8Xl7yQ,Cheap Milling Machine Vise is CHEAP!,Cheap Milling Machine Vise is CHEAP!,Zl6wpdtBZhk,0,28,220722,2021-03-08 12:21:08,18,en,asr,28,Science & Technology,True
Bruno Mars,UCoUM-UJ7rirJYP8CQ0EIaHA,"Bruno Mars, Anderson .Paak, Silk Sonic - Leave the Door Open [Official Video]","Bruno Mars, Anderson .Paak, Silk Sonic - Leave the Door Open [Official Video]",adLGHcj_fmA,0,10,17560133,2021-03-08 12:21:08,19,en,asr,10,Music,True
Bruno Mars,UCoUM-UJ7rirJYP8CQ0EIaHA,"Bruno Mars, Anderson .Paak, Silk Sonic - Leave the Door Open [Official Video]","Bruno Mars, Anderson .Paak, Silk Sonic - Leave the Door Open [Official Video]",adLGHcj_fmA,0,10,17560133,2021-03-08 12:21:08,19,en,standard,10,Music,True
Toosii 2x,UCUtmzHuW43bFbUP-Xl0TTKA,Toosii - IG Live (Official Audio),Toosii - IG Live (Official Audio),jleu026_KyE,0,20,200108,2021-03-08 12:21:08,20,pt,asr,20,Gaming,True
Drake,UCByOQJjav0CUDwxCk-jVNRQ,Drake - What's Next,Drake - What's Next,7EUVJaKJtBY,0,10,10431494,2021-03-08 12:21:08,21,fr,asr,10,Music,True
FaZe Kay,UCFB-QxUdWLN3jxmfBHha9vQ,We Broke Up,We Broke Up,2IfwxJzgmhg,0,24,755142,2021-03-08 12:21:08,22,en,asr,24,Entertainment,True
Yes Theory,UCvK4bOhULCpmLabd2pDMtnA,Overnight in America's Most Haunted Asylum,Overnight in America's Most Haunted Asylum,P9vwbbTgkzc,0,24,289678,2021-03-08 12:21:08,23,en,asr,24,Entertainment,True
LaurenzSide,UCeBnbqt4VRhotq2TQjkIi2A,Testing WEIRD Pregnancy Products,Testing WEIRD Pregnancy Products,6pQ69auh8s4,0,23,1307452,2021-03-08 12:21:08,24,en,asr,23,Comedy,True
Drake - Topic,UCU6cE7pdJPc6DU2jSrKEsdQ,Wants and Needs,Wants and Needs,U6k5dIhB6AM,0,10,3427395,2021-03-08 12:21:08,25,en,asr,10,Music,True
BANDAI NAMCO Entertainment Europe,UCETrNUjuH4EoRdZNFx9EI-A,Dragon Ball FighterZ - Gogeta [SS4] Trailer,Dragon Ball FighterZ - Gogeta [SS4] Trailer,A-Eb1tAczEk,0,20,328966,2021-03-08 12:21:08,26,,,20,Gaming,True
Drake - Topic,UCU6cE7pdJPc6DU2jSrKEsdQ,Lemon Pepper Freestyle,Lemon Pepper Freestyle,YvkHPdsjQQs,0,10,3149128,2021-03-08 12:21:08,27,en,asr,10,Music,True
Berm Peak Express,UCOpP5PqrzODWpFU961acUbg,A Tour of Berm Peak's 3 Bay Garage Office,A Tour of Berm Peak's 3 Bay Garage Office,5WTIlZHElFQ,0,26,242297,2021-03-08 12:21:08,28,en,asr,26,Howto & Style,True
Simplistic,UCRyJEm7B_HTBm-5D8C4QRfQ,i'm moving on... (the full explanation),i'm moving on... (the full explanation),t0HUV-9uv88,0,24,330180,2021-03-08 12:21:08,29,en,asr,24,Entertainment,True
REVOLT TV,UCqISR0F9-nCth-V2r4Qy75Q,Swae Lee vs G Herbo - The Crew League Semi-Finals (Episode 6),Swae Lee vs G Herbo - The Crew League Semi-Finals (Episode 6),R96GYxFTiZI,0,17,582431,2021-03-08 12:21:08,30,en,asr,17,Sports,True
Overtime,UCPHKMJbis1c0R7d7WJQ35tA,"""I'm Built For This!"" Mikey Williams Gets DISRESPECTED & Then GOES OFF! Plays 1st Game At NEW SCHOOL","""I'm Built For This!"" Mikey Williams Gets DISRESPECTED & Then GOES OFF! Plays 1st Game At NEW SCHOOL",Z_PZVfkEhqM,0,17,419552,2021-03-08 12:21:08,31,en,asr,17,Sports,True
ESPN College Football,UCzRWWsFjqHk1an4OnVPsl9g,Deion Sanders leads Jackson State to wild win over Grambling State [HIGHLIGHTS] | ESPN,Deion Sanders leads Jackson State to wild win over Grambling State [HIGHLIGHTS] | ESPN,V4uGXLWPwPc,0,17,237134,2021-03-08 12:21:08,32,en,asr,17,Sports,True
Sidemen,UCDogdKl7t7NHzQ95aEwkdMw,SIDEMEN BARBER SHOP (GONE WRONG),SIDEMEN BARBER SHOP (GONE WRONG),2EEABJp8g6g,0,24,4196881,2021-03-08 12:21:08,33,en,asr,24,Entertainment,True
Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,o5UlF6MwKhA,0,20,2126107,2021-03-08 12:21:08,34,ar,standard,20,Gaming,True
Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,o5UlF6MwKhA,0,20,2126107,2021-03-08 12:21:08,34,en,asr,20,Gaming,True
Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,o5UlF6MwKhA,0,20,2126107,2021-03-08 12:21:08,34,de,standard,20,Gaming,True
Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,o5UlF6MwKhA,0,20,2126107,2021-03-08 12:21:08,34,en-US,standard,20,Gaming,True
Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,o5UlF6MwKhA,0,20,2126107,2021-03-08 12:21:08,34,es,standard,20,Gaming,True
Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,o5UlF6MwKhA,0,20,2126107,2021-03-08 12:21:08,34,fr,standard,20,Gaming,True
Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,o5UlF6MwKhA,0,20,2126107,2021-03-08 12:21:08,34,it,standard,20,Gaming,True
Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,o5UlF6MwKhA,0,20,2126107,2021-03-08 12:21:08,34,ja,standard,20,Gaming,True
Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,o5UlF6MwKhA,0,20,2126107,2021-03-08 12:21:08,34,ko,standard,20,Gaming,True
Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,o5UlF6MwKhA,0,20,2126107,2021-03-08 12:21:08,34,pt-BR,standard,20,Gaming,True
Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,Clash-A-Rama! Clash Royale 5th Anniversary Awards!,o5UlF6MwKhA,0,20,2126107,2021-03-08 12:21:08,34,ru,standard,20,Gaming,True
