channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCucot-Zp428OwkyRm2I7v2Q,James Charles,24,zRXcOZFgMfY,2020-11-01 01:00:05,0,"Doing My Best Friend's Halloween Makeup ft. Charli, Dixie, Noah, Larray & Chase","Doing My Best Friend's Halloween Makeup ft. Charli, Dixie, Noah, Larray & Chase",1,10191195,en,asr,True,24,Entertainment
UCi3OE-aN09WOcN9d2stCvPg,charli d'amelio,22,1Th0h_nSTgU,2020-11-01 01:00:05,0,"Baking Halloween Treats with my Best Friends ft Dixie, Chase, James, Noah & Larray | Charli D'Amelio","Baking Halloween Treats with my Best Friends ft Dixie, Chase, James, Noah & Larray | Charli D'Amelio",2,5347314,en,asr,True,22,People & Blogs
UCt_DaLB_NDqPVxezyvcfRtg,LARRAY,22,ht0DfjlZP80,2020-11-01 01:00:05,0,"BEST FRIENDS BUYING EACH OTHER COSTUMES ft. James, Charli, Dixie, Noah, Chase","BEST FRIENDS BUYING EACH OTHER COSTUMES ft. James, Charli, Dixie, Noah, Chase",3,4948110,en,asr,True,22,People & Blogs
UC9APf0VQtg1VriRFjk9RfFQ,Chase Hudson,24,bc5Tg4HMgP4,2020-11-01 01:00:05,0,"Rating Halloween Candy with My Best Friends ft. Charli, Dixie, Noah, James & Larray | Chase Hudson","Rating Halloween Candy with My Best Friends ft. Charli, Dixie, Noah, James & Larray | Chase Hudson",4,3229440,en,asr,True,24,Entertainment
UC0YatYmg5JRYzXJPxIdRd8g,beIN SPORTS USA,17,OJ2Bejr7bK4,2020-11-01 01:00:05,0,Real Madrid 4 - 1 Huesca - HIGHLIGHTS & GOALS - (10/31/2020),Real Madrid 4 - 1 Huesca - HIGHLIGHTS & GOALS - (10/31/2020),5,316459,,,True,17,Sports
UClPsjnF7D_Ar1ZSrEsnTxJA,Noah Beck,24,Dq7WGmSWBS8,2020-11-01 01:00:05,0,"BeckSeat Driver ft. Charli, Dixie, James, Larray, & Chase","BeckSeat Driver ft. Charli, Dixie, James, Larray, & Chase",6,3442567,en,asr,True,24,Entertainment
UCmBA_wu8xGg1OfOkfW13Q0Q,Bad Bunny,10,TmKh7lAwnBI,2020-11-01 01:00:05,0,Bad Bunny x Jhay Cortez - D?kiti (Video Oficial),Bad Bunny x Jhay Cortez - D?kiti (Video Oficial),7,15765053,,,True,10,Music
UCLOEGprmycLLbyzBj2jozLg,Dixie D'Amelio,22,jL-_mug5cC4,2020-11-01 01:00:05,0,"Carving Pumpkins with my Best Friends ft Charli, Noah, James, Chase, & Larray | Dixie D'Amelio","Carving Pumpkins with my Best Friends ft Charli, Noah, James, Chase, & Larray | Dixie D'Amelio",8,4837091,en,asr,True,22,People & Blogs
UCcgVECVN4OKV6DH1jLkqmcA,Jake Paul,22,WqGjDurAHQo,2020-11-01 01:00:05,0,Jake Paul & Mike Tyson (OFFICIAL FIGHT TRAILER),Jake Paul & Mike Tyson (OFFICIAL FIGHT TRAILER),9,361398,en,asr,True,22,People & Blogs
UCKijjvu6bN1c-ZHVwR7-5WA,BuzzFeed Unsolved Network,22,Bj6ulLJGPB8,2020-11-01 01:00:05,0,The Suspicious Death Of Harry Houdini,The Suspicious Death Of Harry Houdini,10,1279813,en,asr,True,22,People & Blogs
