channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCsjVdwXJydmlSLVT2zDuwpQ,Addison Rae,22,q1zrv6OqPqY,2020-12-01 10:00:08,0,THE TRUTH ABOUT US,THE TRUTH ABOUT US,1,5414880,en,asr,True,22,People & Blogs
UCIsbLox_y9dCIMLd8tdC6qg,Vanity Fair,24,hS2x1zl4rn0,2020-12-01 10:00:08,0,"Billie Eilish: Same Interview, The Fourth Year | Vanity Fair","Billie Eilish: Same Interview, The Fourth Year | Vanity Fair",2,9089939,en,asr,True,24,Entertainment
UCIsbLox_y9dCIMLd8tdC6qg,Vanity Fair,24,hS2x1zl4rn0,2020-12-01 10:00:08,0,"Billie Eilish: Same Interview, The Fourth Year | Vanity Fair","Billie Eilish: Same Interview, The Fourth Year | Vanity Fair",2,9089939,en-US,standard,True,24,Entertainment
UCw1SQ6QRRtfAhrN_cjkrOgA,LazarBeam,20,s8oCOzGTBbg,2020-12-01 10:00:08,0,"I Spent $10,000 Achieving My Dream","I Spent $10,000 Achieving My Dream",3,1603296,en,asr,True,20,Gaming
UCiWLfSweyRNmLpgEHekhoAg,ESPN,17,fk0Uhr3MT8k,2020-12-01 10:00:08,0,Stephen A. reacts to Nate Robinson getting KO'd & the Mike Tyson-Roy Jones Jr. draw | First Take,Stephen A. reacts to Nate Robinson getting KO'd & the Mike Tyson-Roy Jones Jr. draw | First Take,4,1888805,en,asr,True,17,Sports
UC_JQGBtA7P0RwkRxd7xpJcA,Sky Sports Boxing,17,AqvCkaHsmIY,2020-12-01 10:00:08,0,Mike Tyson vs Roy Jones Jr ?| The Fight In 60 Seconds,Mike Tyson vs Roy Jones Jr ?| The Fight In 60 Seconds,5,1397673,en,asr,True,17,Sports
UCtNdVINwfYFTQEEZgMiQ8FA,Bailey Sarian,24,YkmlPaGui5k,2020-12-01 10:00:08,0,"The Mad Butcher, Cleveland Torso Killer - Still Unsolved ?? Mystery and Makeup | Bailey Sarian","The Mad Butcher, Cleveland Torso Killer - Still Unsolved ?? Mystery and Makeup | Bailey Sarian",6,662202,en,asr,True,24,Entertainment
UCzTKskwIc_-a0cGvCXA848Q,NikkieTutorials,26,OsCYmnzE1y4,2020-12-01 10:00:08,0,Kylie Will Hate Me For This? KYLIE X GRINCH REVIEW | NikkieTutorials,Kylie Will Hate Me For This? KYLIE X GRINCH REVIEW | NikkieTutorials,7,1118946,en,asr,True,26,Howto & Style
UCTSRIY3GLFYIpkR2QwyeklA,Drew Gooden,23,hsMujJYPagQ,2020-12-01 10:00:08,0,Delivery Apps Screw Over Everyone,Delivery Apps Screw Over Everyone,8,971354,en,asr,True,23,Comedy
UC0psAD-M4X6O0yC_hFRK4hw,AlondraDessy,22,Sch2C_6mD_8,2020-12-01 10:00:08,0,WHAT DOES MY DAD THINK ABOUT ME GETTING A BBL?,WHAT DOES MY DAD THINK ABOUT ME GETTING A BBL?,9,239221,en,asr,True,22,People & Blogs
