channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCo8bcnLyZH8tBIH9V1mLgqQ,TheOdd1sOut,23,ncvA8_H-wkQ,2020-11-23 08:00:10,0,I'm a Mobile Game,I'm a Mobile Game,1,2485077,,,True,23,Comedy
UCLOEGprmycLLbyzBj2jozLg,Dixie D'Amelio,22,rIvwpeRtK58,2020-11-23 08:00:10,0,The Dixie D'Amelio Show with Charli D'Amelio,The Dixie D'Amelio Show with Charli D'Amelio,2,2864425,en,asr,True,22,People & Blogs
UCPpATKqmMV-CNRNWYaDUwiA,Alexa Rivera,26,v4yqcI8HinA,2020-11-23 08:00:10,0,We Broke Up,We Broke Up,3,3986809,en,asr,True,26,Howto & Style
UCt9nYeSz90lnOnaVFjxFJzw,Nick Eh 30,20,YQClzgVO2AE,2020-11-23 08:00:10,0,Reacting to the NEW Nick Eh 30 skin bundle in the Item Shop!,Reacting to the NEW Nick Eh 30 skin bundle in the Item Shop!,4,734145,en,asr,True,20,Gaming
UCYUbNjkuE4lsr2v1Id2O1oA,ABC7 News Bay Area,25,6FrQfONE5zk,2020-11-23 08:00:10,0,Florida man wrestles puppy from jaws of alligator,Florida man wrestles puppy from jaws of alligator,5,1637759,en,asr,True,25,News & Politics
UCYUbNjkuE4lsr2v1Id2O1oA,ABC7 News Bay Area,25,6FrQfONE5zk,2020-11-23 08:00:10,0,Florida man wrestles puppy from jaws of alligator,Florida man wrestles puppy from jaws of alligator,5,1637759,en,standard,True,25,News & Politics
UCYUbNjkuE4lsr2v1Id2O1oA,ABC7 News Bay Area,25,6FrQfONE5zk,2020-11-23 08:00:10,0,Florida man wrestles puppy from jaws of alligator,Florida man wrestles puppy from jaws of alligator,5,1637759,en,standard,True,25,News & Politics
UC3sznuotAs2ohg_U__Jzj_Q,The Film Theorists,1,m-_GFcWr0lI,2020-11-23 08:00:10,0,Film Theory: The?Lorax?Movie LIED To You!,Film Theory: The?Lorax?Movie LIED To You!,6,2485097,en,asr,True,1,Film & Animation
UCwVg9btOceLQuNCdoQk9CXg,Ben Azelart,24,cR9_5dYNw_U,2020-11-23 08:00:10,0,telling our friends we broke up...,telling our friends we broke up...,7,2374564,en,asr,True,24,Entertainment
UC3IZKseVpdzPSBaWxBxundA,Big Hit Labels,10,-5q5mZbe3V8,2020-11-23 08:00:10,0,BTS (?????) 'Life Goes On' Official MV,BTS (?????) 'Life Goes On' Official MV,8,120768915,en,standard,True,10,Music
UC3IZKseVpdzPSBaWxBxundA,Big Hit Labels,10,-5q5mZbe3V8,2020-11-23 08:00:10,0,BTS (?????) 'Life Goes On' Official MV,BTS (?????) 'Life Goes On' Official MV,8,120768915,es,standard,True,10,Music
UC3IZKseVpdzPSBaWxBxundA,Big Hit Labels,10,-5q5mZbe3V8,2020-11-23 08:00:10,0,BTS (?????) 'Life Goes On' Official MV,BTS (?????) 'Life Goes On' Official MV,8,120768915,ja,standard,True,10,Music
UC3IZKseVpdzPSBaWxBxundA,Big Hit Labels,10,-5q5mZbe3V8,2020-11-23 08:00:10,0,BTS (?????) 'Life Goes On' Official MV,BTS (?????) 'Life Goes On' Official MV,8,120768915,zh,standard,True,10,Music
UCepPGz8AVCbggMl3BvboaBA,brewstewfilms,23,H0_mdJrnMds,2020-11-23 08:00:10,0,Brewstew - Wrecking My First Car,Brewstew - Wrecking My First Car,9,688613,en,standard,True,23,Comedy
UCKrdjiuS66yXOdEZ_cOD_TA,Megan Thee Stallion,10,7PBYGu4Az8s,2020-11-23 08:00:10,0,Megan Thee Stallion - Body [Official Video],Megan Thee Stallion - Body [Official Video],10,9993725,,,True,10,Music
