channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
Lizzo Music,UCXVMHu5xDH1oOfUGvaLyjGg,Lizzo - Rumors feat. Cardi B [Official Video],Lizzo - Rumors feat. Cardi B [Official Video],4P9XUrniiK4,0,10,8249790,2021-08-15 12:04:25,1,en-US,standard,10,Music,True
TheOdd1sOut,UCo8bcnLyZH8tBIH9V1mLgqQ,Owl and Snake #shorts,Owl and Snake #shorts,VpJGGHTuhHA,0,23,758466,2021-08-15 12:04:25,2,nl,asr,23,Comedy,True
Slimecicle,UCQmzgjEb7X6--w7CSE1erJg,I Bought The Most Haunted Place On Earth,I Bought The Most Haunted Place On Earth,HPP3EqtMdlc,0,20,600496,2021-08-15 12:04:25,3,,,20,Gaming,True
Sharv,UCh6ZvMuDTRlhIgB7TQT9nzA,FNF Nerves But Different Characters Sing It 🎤 (Everyone Sings Nerves),FNF Nerves But Different Characters Sing It 🎤 (Everyone Sings Nerves),rSSAjtGCzNE,0,20,1849885,2021-08-15 12:04:25,4,id,asr,20,Gaming,True
Bella Poarch,UCCY_8y1FjtOegxKB4s2bWqw,Sub Urban & Bella Poarch - INFERNO (Official Music Video),Sub Urban & Bella Poarch - INFERNO (Official Music Video),hgF1HI_kW6s,0,22,12090599,2021-08-15 12:04:25,5,en,asr,22,People & Blogs,True
Ted Nivison,UCJGgP4txIUr_7JTDvOGVQrA,I Forced YouTubers To Eat Meatloaf,I Forced YouTubers To Eat Meatloaf,OFPK1cqs5qE,0,23,336484,2021-08-15 12:04:25,6,en,asr,23,Comedy,True
GoodTimesWithScar,UCodkNmk9oWRTIYZdr_HuSlg,Hermitcraft 8 Episode 9: The Swaggon Is Under ATTACK!,Hermitcraft 8 Episode 9: The Swaggon Is Under ATTACK!,E13Pmevcmt4,0,20,374818,2021-08-15 12:04:25,7,en,asr,20,Gaming,True
Meek Mill,UC9HlWVtENbiMQzVRmnbJxtw,Meek Mill - Mandela Freestyle,Meek Mill - Mandela Freestyle,P_XPDVOJvm0,0,10,1274275,2021-08-15 12:04:25,8,en,asr,10,Music,True
Simply Nailogical,UCGCVyTWogzQ4D170BLy2Arw,$500 Gucci Luxury Nail Polish Haul Review🤑,$500 Gucci Luxury Nail Polish Haul Review🤑,4rxk2hp298o,0,24,419235,2021-08-15 12:04:25,9,en,asr,24,Entertainment,True
Sky News,UCoMdktPbSTixAyNGwb-UYkQ,Afghanistan: Taliban now only 7 miles from Kabul,Afghanistan: Taliban now only 7 miles from Kabul,Y3mRfseXko4,0,25,357216,2021-08-15 12:04:25,10,en,asr,25,News & Politics,True
FitMC,UCHZ986wm_sJT6wntdDTIIcw,The Minecraft Base That Survived 2b2t's Deadliest Exploit,The Minecraft Base That Survived 2b2t's Deadliest Exploit,Xg9uF9MFEi4,0,20,441597,2021-08-15 12:04:25,11,en,asr,20,Gaming,True
Stuff Made Here,UCj1VqrHhDte54oLgPG4xpuQ,Auto-aiming bow vs. FLYING targets,Auto-aiming bow vs. FLYING targets,1MkrNVic7pw,0,28,2687965,2021-08-15 12:04:25,12,en,asr,28,Science & Technology,True
MLB,UCoLrcjPV5PbUrUyXq5mjc_A,Yankees vs. White Sox Field of Dreams Game Highlights (8/12/21) | MLB Highlights,Yankees vs. White Sox Field of Dreams Game Highlights (8/12/21) | MLB Highlights,0hixXndP7t4,0,17,1417507,2021-08-15 12:04:25,13,en,asr,17,Sports,True
RobTopGames,UCz_yk8mDSAnxJq0ar66L4sw,Geometry Dash Update 2.2 Sneak Peek,Geometry Dash Update 2.2 Sneak Peek,ipK7vQ8gEZw,0,20,1713730,2021-08-15 12:04:25,14,en,asr,20,Gaming,True
HYBE LABELS,UC3IZKseVpdzPSBaWxBxundA,TXT (투모로우바이투게더) 'LO$ER=LO♡ER' Official Teaser - 연준 (YEONJUN),TXT (투모로우바이투게더) 'LO$ER=LO♡ER' Official Teaser - 연준 (YEONJUN),eS5JKuAHoTk,0,10,945226,2021-08-15 12:04:25,15,,,10,Music,True
WIRED,UCftwRNsjfRo08xYE31tkiyw,Outer Banks Cast Answer the Web's Most Searched Questions | WIRED,Outer Banks Cast Answer the Web's Most Searched Questions | WIRED,_h97cjyraEk,0,24,1481336,2021-08-15 12:04:25,16,en,asr,24,Entertainment,True
WIRED,UCftwRNsjfRo08xYE31tkiyw,Outer Banks Cast Answer the Web's Most Searched Questions | WIRED,Outer Banks Cast Answer the Web's Most Searched Questions | WIRED,_h97cjyraEk,0,24,1481336,2021-08-15 12:04:25,16,en-US,standard,24,Entertainment,True
Let's Game It Out,UCto7D1L-MiRoOziCXK9uT5Q,I Built a Theme Park of Total Dinosaur Mayhem in Parkasaurus,I Built a Theme Park of Total Dinosaur Mayhem in Parkasaurus,uwoMSsrmPb8,0,20,983969,2021-08-15 12:04:25,17,en,asr,20,Gaming,True
Team Edge,UCaRH3rDr3K3CEfhVqu5mgUQ,100 Mystery Holes..... Only 1 will let you ESCAPE!,100 Mystery Holes..... Only 1 will let you ESCAPE!,IdlyYwLHx7M,0,23,429215,2021-08-15 12:04:25,18,,,23,Comedy,True
Jelly Roll,UCtyzzW6rIQiGP7gfGTXkhDw,Jelly Roll - Sober - Official Music Video,Jelly Roll - Sober - Official Music Video,O2QMfkQxFHY,0,10,346776,2021-08-15 12:04:25,19,,,10,Music,True
Al Jazeera English,UCNye-wNBqNL5ZzHSJj3l8Bg,Tsunami alert issued as powerful earthquake strikes western Haiti,Tsunami alert issued as powerful earthquake strikes western Haiti,N_mKW-kVb_I,0,25,259346,2021-08-15 12:04:25,20,en,asr,25,News & Politics,True
BT Sport,UC4i_9WvfPRTuRWEaWyfKuFw,THE NOISE! 🤯🙌 Incredible Old Trafford unveiling for new signing Raphaël Varane!,THE NOISE! 🤯🙌 Incredible Old Trafford unveiling for new signing Raphaël Varane!,XEv0-W1HwuY,0,17,1309006,2021-08-15 12:04:25,21,en,asr,17,Sports,True
Corridor Crew,UCSpFnDQr88xCZ80N-X7t0nQ,VFX Artists React to Bad & Great CGi 50,VFX Artists React to Bad & Great CGi 50,Ja54Fggs2U8,0,24,797388,2021-08-15 12:04:25,22,en,asr,24,Entertainment,True
Foogiano,UCzCeAINQ8djhPXZnM79yv0Q,Foogiano - Dead In Miami [Official Music Video],Foogiano - Dead In Miami [Official Music Video],UTJAypVE_Ws,0,10,318215,2021-08-15 12:04:25,23,en,asr,10,Music,True
Unbox Therapy,UCsTcErHg8oDvUnTzoqsYeNw,Samsung Galaxy Z Fold 3 is the BEST Smartphone EVER,Samsung Galaxy Z Fold 3 is the BEST Smartphone EVER,jRQEDAts2wA,0,28,590878,2021-08-15 12:04:25,24,en,asr,28,Science & Technology,True
The Food Theorists,UCHYoe8kQ-7Gn9ASOlmI0k6Q,Food Theory: CAUTION! Don't Shop At Omega Mart!,Food Theory: CAUTION! Don't Shop At Omega Mart!,SMh8a8uJxjM,0,26,775149,2021-08-15 12:04:25,25,,,26,Howto & Style,True
How Ridiculous,UC5f5IV0Bf79YLp_p9nfInRA,"444kg Savage Wrecking Ball Vs. Bulletproof Glass from 45m @ 13,000fps!","444kg Savage Wrecking Ball Vs. Bulletproof Glass from 45m @ 13,000fps!",flh7GhLmxXA,0,17,541046,2021-08-15 12:04:25,26,en,asr,17,Sports,True
TimMcGrawVEVO,UCVUnFlqqMl0dVjU1XegF8lQ,Tim McGraw - 7500 OBO (Official Music Video),Tim McGraw - 7500 OBO (Official Music Video),Zodr9fgF6U4,0,10,323972,2021-08-15 12:04:25,27,en,standard,10,Music,True
CBC News,UCuFFtHWoLl5fauMMD5Ww2jA,"Major earthquake rocks Haiti, thousands feared dead","Major earthquake rocks Haiti, thousands feared dead",Pe4_rn4_cxw,0,25,105100,2021-08-15 12:04:25,28,en,asr,25,News & Politics,True
Matt Stonie,UCd1fLoVFooPeWqCEYVUJZqg,"The ""Most Hawaiian"" Hawaiian Pizza EVER...","The ""Most Hawaiian"" Hawaiian Pizza EVER...",RxQL1FRkoNM,0,24,689530,2021-08-15 12:04:25,29,en,asr,24,Entertainment,True
NBC Sports,UCqZQlzSHbVJrwrn5XvzrzcA,Manchester United v. Leeds United | PREMIER LEAGUE HIGHLIGHTS | 8/14/2021 | NBC Sports,Manchester United v. Leeds United | PREMIER LEAGUE HIGHLIGHTS | 8/14/2021 | NBC Sports,k9_ugB1mzh8,0,17,487759,2021-08-15 12:04:25,30,en,asr,17,Sports,True
The Official Big30,UCtqxShnk80sDYMW8q3bgV6w,BIG30 - Backseat Of The Rolls Truck [Official Audio],BIG30 - Backseat Of The Rolls Truck [Official Audio],oNZOV2TYpbs,0,10,388836,2021-08-15 12:04:25,31,,,10,Music,True
WizkidVEVO,UCE0-Bxu88d4bsGCv34zvtbA,"WizKid - Essence (Audio) ft. Justin Bieber, Tems","WizKid - Essence (Audio) ft. Justin Bieber, Tems",FeMeopQqB6s,0,10,1912200,2021-08-15 12:04:25,32,,,10,Music,True
Dead by Daylight,UCaSgsFdGbwjfdawl3rOXiwQ,Dead by Daylight | Chapter 21 Teaser,Dead by Daylight | Chapter 21 Teaser,MbnJuaROV7s,0,20,540796,2021-08-15 12:04:25,33,,,20,Gaming,True
FOX Sports,UCwNqHDsnBCKT-olwJwIFyfg,Kevin Costner leads Yankees and White Sox from cornfield onto the Field of Dreams | FOX SPORTS,Kevin Costner leads Yankees and White Sox from cornfield onto the Field of Dreams | FOX SPORTS,jbmZ1Oz_nTg,0,17,864456,2021-08-15 12:04:25,34,,,17,Sports,True
1804 Jackboy,UC5utlnoY2NzMkPov5LNeR-Q,Jackboy - You Can Go (Na Na Na) (Official Video),Jackboy - You Can Go (Na Na Na) (Official Video),yG0RBz3F4WA,0,10,265974,2021-08-15 12:04:25,35,ru,asr,10,Music,True
FX Networks,UC2dIDJBf9W88PxGm-uHZPaQ,American Horror Story: Double Feature | Part 1: Red Tide - Official Trailer - Season 10 | FX,American Horror Story: Double Feature | Part 1: Red Tide - Official Trailer - Season 10 | FX,VkKP-dlRAbM,0,24,570850,2021-08-15 12:04:25,36,en,asr,24,Entertainment,True
