channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
GoogleDoodles,UCdq61m8s_48EhJ5OM_MCeGw,Celebrating Jollof Rice,Celebrating Jollof Rice,oxUid0_e5Sk,0,1,10643158,2022-11-05 12:04:43,1,en,asr,1,Film & Animation,True
Tom MacDonald,UCElGBUWDCa05jRzc2PfmGqQ,"Tom MacDonald - ""Fighter""","Tom MacDonald - ""Fighter""",gXEJefeiifc,0,10,807776,2022-11-05 12:04:43,2,en,asr,10,Music,True
Drake - Topic,UCU6cE7pdJPc6DU2jSrKEsdQ,Major Distribution,Major Distribution,b-UsFrol25Y,0,10,1809721,2022-11-05 12:04:43,3,en,asr,10,Music,True
CoryxKenshin,UCiYcA0gJzg855iSKMrX3oHg,I Can't Hide This Any Longer,I Can't Hide This Any Longer,KcvhkecTWy4,0,20,2965388,2022-11-05 12:04:43,4,en,asr,20,Gaming,True
Beast Reacts,UCUaT_39o1x6qWjz7K2pWcgw,Extreme Try Not To Laugh Challenge!,Extreme Try Not To Laugh Challenge!,HR1ig6u9-6A,0,24,5434234,2022-11-05 12:04:43,5,en,asr,24,Entertainment,True
WadZee,UCRlEFn0L2G_DktbyvN0AZ5A,"Minecraft, But The World Slowly EXPANDS (#4)","Minecraft, But The World Slowly EXPANDS (#4)",keljQTQp47s,0,20,976623,2022-11-05 12:04:43,6,en,asr,20,Gaming,True
Entertainment Tonight,UCdtXPiqI2cLorKaPrfpKc4g,Cardi B Honors Takeoff With Touching Tribute,Cardi B Honors Takeoff With Touching Tribute,MrADAzLaSxw,0,24,657756,2022-11-05 12:04:43,7,en,asr,24,Entertainment,True
Joji,UCFl7yKfcRcFmIUbKeCA-SJQ,Joji - Die For You,Joji - Die For You,kIEWJ1ljEro,0,10,1937288,2022-11-05 12:04:43,8,en,asr,10,Music,True
11Alive,UCzF4Ryn8TKn64md77gS5Q5Q,Surveillance footage shows moments before TakeOff died,Surveillance footage shows moments before TakeOff died,e4LscbyxgsM,0,25,1136011,2022-11-05 12:04:43,9,en,asr,25,News & Politics,True
Evan and Katelyn,UCUuMYw2l2UeWyTGYixYfRCA,Preserving a Pumpkin in Solid Resin… Will it rot?,Preserving a Pumpkin in Solid Resin… Will it rot?,fQq8pHGoKuk,0,26,314897,2022-11-05 12:04:43,10,ar,standard,26,Howto & Style,True
Evan and Katelyn,UCUuMYw2l2UeWyTGYixYfRCA,Preserving a Pumpkin in Solid Resin… Will it rot?,Preserving a Pumpkin in Solid Resin… Will it rot?,fQq8pHGoKuk,0,26,314897,2022-11-05 12:04:43,10,en,asr,26,Howto & Style,True
Evan and Katelyn,UCUuMYw2l2UeWyTGYixYfRCA,Preserving a Pumpkin in Solid Resin… Will it rot?,Preserving a Pumpkin in Solid Resin… Will it rot?,fQq8pHGoKuk,0,26,314897,2022-11-05 12:04:43,10,de,standard,26,Howto & Style,True
Evan and Katelyn,UCUuMYw2l2UeWyTGYixYfRCA,Preserving a Pumpkin in Solid Resin… Will it rot?,Preserving a Pumpkin in Solid Resin… Will it rot?,fQq8pHGoKuk,0,26,314897,2022-11-05 12:04:43,10,en,standard,26,Howto & Style,True
Evan and Katelyn,UCUuMYw2l2UeWyTGYixYfRCA,Preserving a Pumpkin in Solid Resin… Will it rot?,Preserving a Pumpkin in Solid Resin… Will it rot?,fQq8pHGoKuk,0,26,314897,2022-11-05 12:04:43,10,es,standard,26,Howto & Style,True
Evan and Katelyn,UCUuMYw2l2UeWyTGYixYfRCA,Preserving a Pumpkin in Solid Resin… Will it rot?,Preserving a Pumpkin in Solid Resin… Will it rot?,fQq8pHGoKuk,0,26,314897,2022-11-05 12:04:43,10,fr,standard,26,Howto & Style,True
Evan and Katelyn,UCUuMYw2l2UeWyTGYixYfRCA,Preserving a Pumpkin in Solid Resin… Will it rot?,Preserving a Pumpkin in Solid Resin… Will it rot?,fQq8pHGoKuk,0,26,314897,2022-11-05 12:04:43,10,hi,standard,26,Howto & Style,True
