channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,"First To Rob Bank Wins $100,000","First To Rob Bank Wins $100,000",cExLQ1o2pDw,0,24,16456887,2021-09-28 12:04:23,1,en,asr,24,Entertainment,True
Tom Simons,UCJdxdc4MqvZRD9oFYoCl7wQ,Taking A Lie Detector Test...,Taking A Lie Detector Test...,IgAUPniSKsY,0,24,2874174,2021-09-28 12:04:23,2,en,asr,24,Entertainment,True
Jaiden Animations,UCGwu0nbY2wSkW8N-cghnLpA,I Attempted Impossible Mario,I Attempted Impossible Mario,FQMHYbWsRsk,0,1,3370152,2021-09-28 12:04:23,3,en,asr,1,Film & Animation,True
Cinema Summary,UCfcQPMZg4tNk6tKUTHbAr0g,"How To Beat Every DEATH GAME In ""SQUID GAME""","How To Beat Every DEATH GAME In ""SQUID GAME""",qNKA9Q60K10,0,1,2929860,2021-09-28 12:04:23,4,en,asr,1,Film & Animation,True
Rylo Rodriguez,UC4jjDHIjC-U4I6XdbyIZoTg,Rylo Rodriguez - Pallbearers (Official Music Video),Rylo Rodriguez - Pallbearers (Official Music Video),otIEEkrClZ4,0,24,280992,2021-09-28 12:04:23,5,en,asr,24,Entertainment,True
The Game Theorists,UCo_IB5145EVNcf8hw1Kku7w,Game Theory: The End of an Era,Game Theory: The End of an Era,vlxghmlGNoI,0,20,2546990,2021-09-28 12:04:23,6,en,asr,20,Gaming,True
DAZN Boxing,UCurvRE5fGcdUgCYWgh-BDsg,FIGHT HIGHLIGHTS | Anthony Joshua vs. Oleksandr Usyk,FIGHT HIGHLIGHTS | Anthony Joshua vs. Oleksandr Usyk,1Lh1XaLaBHQ,0,17,4104756,2021-09-28 12:04:23,7,en,asr,17,Sports,True
SEC Shorts,UCUOZvgB9Q8AgZjjLYcLWztQ,SEC Shorts - Arkansas moves out of the FBS basement,SEC Shorts - Arkansas moves out of the FBS basement,D3b_xX13A30,0,23,338566,2021-09-28 12:04:23,8,en,standard,23,Comedy,True
Jaclyn Hill,UC6jgzx2g3nlbaYkd8EMweKA,I NEED TO BE BETTER.,I NEED TO BE BETTER.,o3qcNik2LVU,0,26,346585,2021-09-28 12:04:23,9,en,asr,26,Howto & Style,True
Lisa Nguyen,UCJQVsC3XcvuRMRr-jD_kTPw,I'm late to this Viral Ramen Hack,I'm late to this Viral Ramen Hack,Eg128Y156k8,0,22,391204,2021-09-28 12:04:23,10,en,asr,22,People & Blogs,True
Schaffrillas Productions,UC5UYMeKfZbFYnLHzoTJB1xA,Dear Evan Hansen is the Worst Movie Musical I've Ever Seen,Dear Evan Hansen is the Worst Movie Musical I've Ever Seen,wRuK0EcHk2A,0,24,332236,2021-09-28 12:04:23,11,en,asr,24,Entertainment,True
The Graham Norton Show,UC4PziMH5MvvsmqM0VCZTy-g,How Daniel Craig Made Rami Malek A Bond Girl | The Graham Norton Show,How Daniel Craig Made Rami Malek A Bond Girl | The Graham Norton Show,d5nKqMruyAM,0,24,306453,2021-09-28 12:04:23,12,en,asr,24,Entertainment,True
