channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
Forge Labs,UCiSVf-UpLC9rRjAT1qRTW0g,I Spent 100 Days in a Frozen Zombie Apocalypse in Minecraft,I Spent 100 Days in a Frozen Zombie Apocalypse in Minecraft,FmzfHIJnrmM,0,20,1245100,2021-11-01 12:04:38,1,en,asr,20,Gaming,True
Tom Simons,UCJdxdc4MqvZRD9oFYoCl7wQ,Eating Extreme Hot Wings...,Eating Extreme Hot Wings...,rJylehVPGkw,0,24,1461983,2021-11-01 12:04:38,2,en,asr,24,Entertainment,True
Calvin & Habs,UCrDAt04Uan9eAiu0E9RtT4A,New AirPods Feature,New AirPods Feature,k1lh63QQ7uQ,0,17,870107,2021-11-01 12:04:38,3,en,asr,17,Sports,True
Fab Rats,UCm6Enc4guGzJyAnQmq9BUSw,NOW WHAT? We Got Ed's LJ20 That Was Stuck 40 Years In The Sierra Nevada Mountains.,NOW WHAT? We Got Ed's LJ20 That Was Stuck 40 Years In The Sierra Nevada Mountains.,fyjztQF3PuQ,0,2,443505,2021-11-01 12:04:38,4,en,asr,2,Autos & Vehicles,True
TheOdd1sOut,UCo8bcnLyZH8tBIH9V1mLgqQ,What Your Early Twenties Will Be Like,What Your Early Twenties Will Be Like,3hw_y9hI_js,0,23,3733265,2021-11-01 12:04:38,5,en,asr,23,Comedy,True
TerminalMontage,UCLFXk9J3O-hhOk0msOjKYdQ,Something About Undertale - Alternate Pacifist Route (Loud Sound Warning) 💀🍝,Something About Undertale - Alternate Pacifist Route (Loud Sound Warning) 💀🍝,fLd8qkmdBd0,0,20,1390338,2021-11-01 12:04:38,6,en,standard,20,Gaming,True
TerminalMontage,UCLFXk9J3O-hhOk0msOjKYdQ,Something About Undertale - Alternate Pacifist Route (Loud Sound Warning) 💀🍝,Something About Undertale - Alternate Pacifist Route (Loud Sound Warning) 💀🍝,fLd8qkmdBd0,0,20,1390338,2021-11-01 12:04:38,6,es,standard,20,Gaming,True
MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,I Cleaned The World’s Dirtiest Beach #TeamSeas,I Cleaned The World’s Dirtiest Beach #TeamSeas,cV2gBU6hKfY,0,24,25232969,2021-11-01 12:04:38,7,en,asr,24,Entertainment,True
Top Rank Boxing,UCbzRzJNHx7ZLlJML9BjZQVQ,Jose Zepeda Stops Josue Vargas in 1st Round with the Knockout of the Year Nominee | FIGHT HIGHIGHTS,Jose Zepeda Stops Josue Vargas in 1st Round with the Knockout of the Year Nominee | FIGHT HIGHIGHTS,J_cPLPszDzo,0,17,1033389,2021-11-01 12:04:38,8,en,asr,17,Sports,True
Its Jim,UCfGkyZGTurOs8Xrylyu4G2Q,I remade every Biome in Minecraft,I remade every Biome in Minecraft,S2QGULE5wnc,0,20,346339,2021-11-01 12:04:38,9,en,asr,20,Gaming,True
