channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
WGN News,UCDrLGkZTcNCshOLiKi5NtEw,"Russia attacks Ukraine as defiant Putin warns US, NATO","Russia attacks Ukraine as defiant Putin warns US, NATO",XzSUmBLN8JQ,0,25,3143407,2022-02-25 12:04:31,1,en,asr,25,News & Politics,True
WGN News,UCDrLGkZTcNCshOLiKi5NtEw,"Russia attacks Ukraine as defiant Putin warns US, NATO","Russia attacks Ukraine as defiant Putin warns US, NATO",XzSUmBLN8JQ,0,25,3143407,2022-02-25 12:04:31,1,en,standard,25,News & Politics,True
WGN News,UCDrLGkZTcNCshOLiKi5NtEw,"Russia attacks Ukraine as defiant Putin warns US, NATO","Russia attacks Ukraine as defiant Putin warns US, NATO",XzSUmBLN8JQ,0,25,3143407,2022-02-25 12:04:31,1,en,standard,25,News & Politics,True
Wall Street Journal,UCK7tptUDHh-RYDsdxO1-5QQ,Watch How Russia’s Military Attack on Ukraine Unfolded | WSJ,Watch How Russia’s Military Attack on Ukraine Unfolded | WSJ,Gygb1sEah1U,0,25,1884640,2022-02-25 12:04:31,2,en,asr,25,News & Politics,True
Wall Street Journal,UCK7tptUDHh-RYDsdxO1-5QQ,Watch How Russia’s Military Attack on Ukraine Unfolded | WSJ,Watch How Russia’s Military Attack on Ukraine Unfolded | WSJ,Gygb1sEah1U,0,25,1884640,2022-02-25 12:04:31,2,en,standard,25,News & Politics,True
YoungBoy Never Broke Again,UClW4jraMKz6Qj69lJf-tODA,NBA YoungBoy - I Hate YoungBoy,NBA YoungBoy - I Hate YoungBoy,k-PaOWxvnz0,0,10,9715338,2022-02-25 12:04:31,3,en,asr,10,Music,True
Al Jazeera English,UCNye-wNBqNL5ZzHSJj3l8Bg,Russian forces launch full-scale invasion of Ukraine,Russian forces launch full-scale invasion of Ukraine,ftCjQ7OKFrs,0,25,1660420,2022-02-25 12:04:31,4,en,asr,25,News & Politics,True
Jaiden Animations,UCGwu0nbY2wSkW8N-cghnLpA,HERE I AM,HERE I AM,fbTIPEhIlvQ,0,1,1441519,2022-02-25 12:04:31,5,en,asr,1,Film & Animation,True
Guardian News,UCIRYBXDze5krPDzAEOxFGVA,Tense exchanges between Ukraine and Russia at UN security council,Tense exchanges between Ukraine and Russia at UN security council,DXQgjp0pZcI,0,25,3414213,2022-02-25 12:04:31,6,en,asr,25,News & Politics,True
TygaVEVO,UChXnu0HBydqedqhnClp0rJg,"Tyga, Doja Cat - Freaky Deaky (Official Video)","Tyga, Doja Cat - Freaky Deaky (Official Video)",5ZHXYnGVlcg,0,10,322315,2022-02-25 12:04:31,7,en,asr,10,Music,True
12 News,UCu7G08TrwPx_0WH4M7OxjIQ,Explosions rock Ukraine as Putin announces military invasion,Explosions rock Ukraine as Putin announces military invasion,guNR0Lw0HP0,0,25,2766329,2022-02-25 12:04:31,8,en,asr,25,News & Politics,True
First We Feast,UCPD_bxCRGpmmeQcbe2kpPaA,Dave Grohl Makes a New Friend While Eating Spicy Wings | Hot Ones,Dave Grohl Makes a New Friend While Eating Spicy Wings | Hot Ones,nutcZOBGhjs,0,24,1441029,2022-02-25 12:04:31,9,en,asr,24,Entertainment,True
NoCap,UCvfat4DPrM3BM-xZ2zn5ruQ,NoCap - I'll Be Here (Official Video),NoCap - I'll Be Here (Official Video),BcAj9PHrqaE,0,10,819081,2022-02-25 12:04:31,10,en,asr,10,Music,True
WCNC,UC-RxXi2Xws6Uk22vp-sLbGA,President Biden to address Russia attacks Ukraine,President Biden to address Russia attacks Ukraine,PPUFBoP3jYs,0,25,198269,2022-02-25 12:04:31,11,en,asr,25,News & Politics,True
Fextralife,UClkUHCETNUph8vM-4gQpwUA,Elden Ring Classes Guide - What Class is Best For You? Which Keepsake to Choose? Character Creation,Elden Ring Classes Guide - What Class is Best For You? Which Keepsake to Choose? Character Creation,GdTs9d1pdNc,0,20,244022,2022-02-25 12:04:31,12,en,asr,20,Gaming,True
Quando Rondo,UCLr1r2bBAwBPG3KJubtYyyg,Quando Rondo - Six-0 Business (Official Video),Quando Rondo - Six-0 Business (Official Video),WLDxZxH09-Q,0,10,1035817,2022-02-25 12:04:31,13,en,asr,10,Music,True
Steven He,UCP0_k4INXrwPS6HhIyYqsTg,"When ""Asian"" is a Difficulty Mode: EMOTIONAL DAMAGE","When ""Asian"" is a Difficulty Mode: EMOTIONAL DAMAGE",PWZnenTQDB4,0,23,2217541,2022-02-25 12:04:31,14,en,asr,23,Comedy,True
RosaliaVEVO,UCy2bCk5KnIfjmWYFHMZcd5w,ROSALÍA - CHICKEN TERIYAKI (Official Video),ROSALÍA - CHICKEN TERIYAKI (Official Video),OG4gq9fCoRE,0,10,2245034,2022-02-25 12:04:31,15,es,asr,10,Music,True
Lil Durk,UCaxOQZrF5llUMp-JjesUz1A,Lil Durk - AHHH HA (Official Music Video),Lil Durk - AHHH HA (Official Music Video),_q6go0G49A0,0,10,8635293,2022-02-25 12:04:31,16,en,asr,10,Music,True
CBS New York,UCNZyLULUQBp5e9Q1cKtvk6Q,NATO officials: Russian attack on Ukraine has begun,NATO officials: Russian attack on Ukraine has begun,EKglitWRKo8,0,25,905209,2022-02-25 12:04:31,17,en,asr,25,News & Politics,True
CBS New York,UCNZyLULUQBp5e9Q1cKtvk6Q,NATO officials: Russian attack on Ukraine has begun,NATO officials: Russian attack on Ukraine has begun,EKglitWRKo8,0,25,905209,2022-02-25 12:04:31,17,en,standard,25,News & Politics,True
CBS New York,UCNZyLULUQBp5e9Q1cKtvk6Q,NATO officials: Russian attack on Ukraine has begun,NATO officials: Russian attack on Ukraine has begun,EKglitWRKo8,0,25,905209,2022-02-25 12:04:31,17,en,standard,25,News & Politics,True
Stevie Sells,UCqh4bvM88QAqMzi9tt7EEEA,I built a sunglasses brand to compete with Ray-Ban,I built a sunglasses brand to compete with Ray-Ban,dzCY_A1W2Wk,0,24,672166,2022-02-25 12:04:31,18,en,asr,24,Entertainment,True
I am MoBo,UCJswRv22oiUgmT1FuFeUekw,Escaping a Karen be like...,Escaping a Karen be like...,Gcjl39sRHPw,0,23,3094477,2022-02-25 12:04:31,19,en,asr,23,Comedy,True
The Telegraph,UCPgLNge0xqQHWM5B5EFH9Cg,Ukrainian soldiers on front line reveal how Russian invasion started | Kramatorsk dispatch,Ukrainian soldiers on front line reveal how Russian invasion started | Kramatorsk dispatch,XrAbFWqD3Oc,0,25,696584,2022-02-25 12:04:31,20,en,asr,25,News & Politics,True
ajrbrown,UCU92OIIxz5CcfRlsMi60i4A,Well THAT was UNEXPECTED! 😂 #shorts,Well THAT was UNEXPECTED! 😂 #shorts,COmMbxCHJJE,0,20,1115168,2022-02-25 12:04:31,21,en,asr,20,Gaming,True
