channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
Mark Rober,UCY1kMZp36IQSyNx_9h4mpCg,Backyard Squirrelympics 3.0- The Summer Games,Backyard Squirrelympics 3.0- The Summer Games,lg5wznn3IBE,0,28,4351255,2022-10-24 12:05:52,1,en,asr,28,Science & Technology,True
MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,"$1 vs $1,000,000 Hotel Room!","$1 vs $1,000,000 Hotel Room!",iogcY_4xGjo,0,24,27981633,2022-10-24 12:05:52,2,en,asr,24,Entertainment,True
LDShadowLady,UCzTlXb7ivVzuFlugVCv3Kvg,🔮 Fortunes | Ep. 13 | Minecraft Empires S2 1.19,🔮 Fortunes | Ep. 13 | Minecraft Empires S2 1.19,xxyGF1PJCgc,0,20,524116,2022-10-24 12:05:52,3,en,asr,20,Gaming,True
Jaiden Animations,UCGwu0nbY2wSkW8N-cghnLpA,The game Nintendo wants you to forget,The game Nintendo wants you to forget,iIaJLdW0bLg,0,1,3461785,2022-10-24 12:05:52,4,en,asr,1,Film & Animation,True
The Royalty Family,UCja7QUMRG9AD8X2F_vXFb9A,The Official TOUR of the New ROYALTY PALACE!,The Official TOUR of the New ROYALTY PALACE!,lMKxLQ99S9E,0,22,2609403,2022-10-24 12:05:52,5,en,asr,22,People & Blogs,True
Drake,UCByOQJjav0CUDwxCk-jVNRQ,Drake & 21 Savage - Jimmy Cooks,Drake & 21 Savage - Jimmy Cooks,4nyld2SqleU,0,10,2396144,2022-10-24 12:05:52,6,en,asr,10,Music,True
Sophia Grace,UCBbl9TWafqQcPfsdG32t--A,IM PREGNANT... | SOPHIA GRACE,IM PREGNANT... | SOPHIA GRACE,ysPlVnAJ3_Y,0,22,1790104,2022-10-24 12:05:52,7,en,asr,22,People & Blogs,True
TaylorSwiftVEVO,UCANLZYMidaCbLQFWXBC95Jg,Taylor Swift - Anti-Hero (Official Music Video),Taylor Swift - Anti-Hero (Official Music Video),b1kbLwvqugk,0,10,26946864,2022-10-24 12:05:52,8,en,asr,10,Music,True
TaylorSwiftVEVO,UCANLZYMidaCbLQFWXBC95Jg,Taylor Swift - Anti-Hero (Official Music Video),Taylor Swift - Anti-Hero (Official Music Video),b1kbLwvqugk,0,10,26946864,2022-10-24 12:05:52,8,en,standard,10,Music,True
Ted Nivison,UCJGgP4txIUr_7JTDvOGVQrA,I Made A Viral TikTok Sound,I Made A Viral TikTok Sound,ck5V7zFobQs,0,23,714130,2022-10-24 12:05:52,9,en,asr,23,Comedy,True
Ryan Trahan,UCnmGIkw-KdI0W5siakKPKog,I Invited 100 Celebrities To My Birthday,I Invited 100 Celebrities To My Birthday,Ug4lB6XvUT0,0,24,2880477,2022-10-24 12:05:52,10,en,asr,24,Entertainment,True
ESPN MMA,UCO4AcsPKEkIqDmbeiZLfd1A,Khabib Nurmagomedov describes his nerves in corner for Islam Makhachev at UFC 280 | ESPN MMA,Khabib Nurmagomedov describes his nerves in corner for Islam Makhachev at UFC 280 | ESPN MMA,gEUfrU8Bf7Y,0,17,1025950,2022-10-24 12:05:52,11,en,asr,17,Sports,True
Alt Shift X,UCveZqqGewoyPiacooywP5Ig,House of the Dragon S1E09 Explained,House of the Dragon S1E09 Explained,v7s936mY4yA,0,27,473639,2022-10-24 12:05:52,12,en,asr,27,Education,True
Alt Shift X,UCveZqqGewoyPiacooywP5Ig,House of the Dragon S1E09 Explained,House of the Dragon S1E09 Explained,v7s936mY4yA,0,27,473639,2022-10-24 12:05:52,12,en,standard,27,Education,True
NoCap,UCvfat4DPrM3BM-xZ2zn5ruQ,NoCap - Went Deaf (Official Video),NoCap - Went Deaf (Official Video),cCOYmZ5jnJY,0,10,359359,2022-10-24 12:05:52,13,en,asr,10,Music,True
