channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
HarryStylesVEVO,UCbOCbp5gXL8jigIBZLqMPrw,Harry Styles - Late Night Talking (Official Video),Harry Styles - Late Night Talking (Official Video),4VaqA-5aQTM,0,10,4682415,2022-07-14 12:05:19,1,en,asr,10,Music,True
Cardi B,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B - Hot Shit feat. Kanye West & Lil Durk [Official Music Video],Cardi B - Hot Shit feat. Kanye West & Lil Durk [Official Music Video],vjbBaai9ZA8,0,10,2126664,2022-07-14 12:05:19,2,en,asr,10,Music,True
Cardi B,UCxMAbVFmxKUVGAll0WVGpFw,Cardi B - Hot Shit feat. Kanye West & Lil Durk [Official Music Video],Cardi B - Hot Shit feat. Kanye West & Lil Durk [Official Music Video],vjbBaai9ZA8,0,10,2126664,2022-07-14 12:05:19,2,en,standard,10,Music,True
XXL,UCbg_UMjlHJg_19SZckaKajg,"2022 XXL Freshman Cypher With Nardo Wick, Big30, Big Scarr and KenTheMan","2022 XXL Freshman Cypher With Nardo Wick, Big30, Big Scarr and KenTheMan",YEj8byvaxWc,0,10,573462,2022-07-14 12:05:19,3,en,asr,10,Music,True
Deestroying,UC4mLlRa_dezwvytudo9s1sw,"HE PULLED UP IN A MASK AND TORCHED EVERYBODY! (1ON1s FOR $10,000)","HE PULLED UP IN A MASK AND TORCHED EVERYBODY! (1ON1s FOR $10,000)",IbMQPFSNoG0,0,24,1154429,2022-07-14 12:05:19,4,en,asr,24,Entertainment,True
Breakbeat Media,UCYbvqjljebwzWVdTb9Fetiw,"Orlando Brown talks TMZ, Disney, Raven Simone, 50 Cent plea, DMs Mariah Carey, Lil Bow Wow + More","Orlando Brown talks TMZ, Disney, Raven Simone, 50 Cent plea, DMs Mariah Carey, Lil Bow Wow + More",YH2yzHSliu0,0,24,431595,2022-07-14 12:05:19,5,en,asr,24,Entertainment,True
Bloomberg Quicktake: Originals,UCUMZ7gohGI9HcU9VNsr2FJQ,Seeing The Universe Like We've Never Seen It Before,Seeing The Universe Like We've Never Seen It Before,3jT_Zui1Am8,0,28,685078,2022-07-14 12:05:19,6,en,asr,28,Science & Technology,True
Bloomberg Quicktake: Originals,UCUMZ7gohGI9HcU9VNsr2FJQ,Seeing The Universe Like We've Never Seen It Before,Seeing The Universe Like We've Never Seen It Before,3jT_Zui1Am8,0,28,685078,2022-07-14 12:05:19,6,en,standard,28,Science & Technology,True
LazarBeam,UCw1SQ6QRRtfAhrN_cjkrOgA,"I Spent $1,746,851 Robux","I Spent $1,746,851 Robux",q03cc1n8RVA,0,20,3479416,2022-07-14 12:05:19,7,en,asr,20,Gaming,True
Paramount Movies,UC9YHyj7QSkkSg2pjQ7M8Khg,ORPHAN: FIRST KILL | Official Trailer | Paramount Movies,ORPHAN: FIRST KILL | Official Trailer | Paramount Movies,_uX6of3vBu0,0,1,430158,2022-07-14 12:05:19,8,en,asr,1,Film & Animation,True
The Deal Guy,UC5Qbo0AR3CwpmEq751BIy0g,Top 50 Amazon Prime Day 2022 Deals (DAY 2!) 🔥 Better Deals Than Yesterday?!,Top 50 Amazon Prime Day 2022 Deals (DAY 2!) 🔥 Better Deals Than Yesterday?!,qzE3-Lw0_e8,0,28,362466,2022-07-14 12:05:19,9,en,asr,28,Science & Technology,True
The Deal Guy,UC5Qbo0AR3CwpmEq751BIy0g,Top 50 Amazon Prime Day 2022 Deals (DAY 2!) 🔥 Better Deals Than Yesterday?!,Top 50 Amazon Prime Day 2022 Deals (DAY 2!) 🔥 Better Deals Than Yesterday?!,qzE3-Lw0_e8,0,28,362466,2022-07-14 12:05:19,9,en,standard,28,Science & Technology,True
