channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
HYBE LABELS,UC3IZKseVpdzPSBaWxBxundA,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official MV,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official MV,kXpOEzNZ8hQ,0,10,66583958,2022-06-12 12:04:40,1,en,standard,10,Music,True
HYBE LABELS,UC3IZKseVpdzPSBaWxBxundA,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official MV,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official MV,kXpOEzNZ8hQ,0,10,66583958,2022-06-12 12:04:40,1,es,standard,10,Music,True
HYBE LABELS,UC3IZKseVpdzPSBaWxBxundA,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official MV,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official MV,kXpOEzNZ8hQ,0,10,66583958,2022-06-12 12:04:40,1,ja,standard,10,Music,True
HYBE LABELS,UC3IZKseVpdzPSBaWxBxundA,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official MV,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official MV,kXpOEzNZ8hQ,0,10,66583958,2022-06-12 12:04:40,1,ko,standard,10,Music,True
HYBE LABELS,UC3IZKseVpdzPSBaWxBxundA,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official MV,BTS (방탄소년단) 'Yet To Come (The Most Beautiful Moment)' Official MV,kXpOEzNZ8hQ,0,10,66583958,2022-06-12 12:04:40,1,zh,standard,10,Music,True
OfflineTV,UCDK9qD5DAQML-pzrtA7A4oA,OFFLINETV SURVIVES CAMPING CHALLENGE,OFFLINETV SURVIVES CAMPING CHALLENGE,jXtu2Lk4Olk,0,20,1002842,2022-06-12 12:04:40,2,en,asr,20,Gaming,True
TommyInnit,UC5p_l5ZeB_wGjO_yDXwiqvw,I Got Tinder as Minecraft Man...,I Got Tinder as Minecraft Man...,Xr_vYZFRMzU,0,20,720667,2022-06-12 12:04:40,3,en,asr,20,Gaming,True
NBA,UCWJ2lWNubArHWmf3FIHbfcQ,"WARRIORS at CELTICS | FULL GAME 4 NBA FINALS HIGHLIGHTS | June 10, 2022","WARRIORS at CELTICS | FULL GAME 4 NBA FINALS HIGHLIGHTS | June 10, 2022",B-5StlRZInc,0,17,4743904,2022-06-12 12:04:40,4,en,asr,17,Sports,True
NBA,UCWJ2lWNubArHWmf3FIHbfcQ,"WARRIORS at CELTICS | FULL GAME 4 NBA FINALS HIGHLIGHTS | June 10, 2022","WARRIORS at CELTICS | FULL GAME 4 NBA FINALS HIGHLIGHTS | June 10, 2022",B-5StlRZInc,0,17,4743904,2022-06-12 12:04:40,4,en,standard,17,Sports,True
videogamedunkey,UCsvn_Po0SmunchJYOWpOxMg,Extreme Construction Truck Battle,Extreme Construction Truck Battle,Qphzma9v7hk,0,20,808240,2022-06-12 12:04:40,5,en,asr,20,Gaming,True
Bronzo,UCnEifYQ_sawt9_U668KUatg,I Survived 100 DAYS as a HYDRA in HARDCORE Minecraft!,I Survived 100 DAYS as a HYDRA in HARDCORE Minecraft!,N54CB1Rdkeo,0,20,1239453,2022-06-12 12:04:40,6,en,asr,20,Gaming,True
Luke TheNotable,UC9FkeEFIGd9FXRfxpTltXYA,Luke TheNotable vs The Warden,Luke TheNotable vs The Warden,Hbg-_olkBfk,0,20,584711,2022-06-12 12:04:40,7,en,asr,20,Gaming,True
RDCworld1,UC4G10tk3AHFuyMIuD3rHOBA,Dudes always gotta lie in basketball everytime something don't go their way,Dudes always gotta lie in basketball everytime something don't go their way,N4F_VfGv2nY,0,23,536810,2022-06-12 12:04:40,8,en,asr,23,Comedy,True
Jordan Matter,UCKaCalz5N5ienIbfPzEbYuA,Can My Daughter Beat A 6-Year-Old Cheer Prodigy?,Can My Daughter Beat A 6-Year-Old Cheer Prodigy?,9eE0GTSsNrk,0,24,3016525,2022-06-12 12:04:40,9,en,asr,24,Entertainment,True
Danny Gonzalez,UCSUf5_EPEfl4zlBKZHkZdmw,I'M CAMP ROCK,I'M CAMP ROCK,ypoP8LE-oMQ,0,23,1772228,2022-06-12 12:04:40,10,en,asr,23,Comedy,True
PharrellWilliamsVEVO,UCtQMmwBJGvINGU0lZ_GrZKQ,"Pharrell Williams - Cash In Cash Out (Official Video) ft. 21 Savage, Tyler, The Creator","Pharrell Williams - Cash In Cash Out (Official Video) ft. 21 Savage, Tyler, The Creator",cKEwnhc8ItY,0,10,1825912,2022-06-12 12:04:40,11,en,asr,10,Music,True
FV FAMILY,UC4-eGDvOe41__-RiE0E9L6A,We Slept in Outer Space & Betrayed the Space People! (FV Family Star Wars' Hotel Galactic Review),We Slept in Outer Space & Betrayed the Space People! (FV Family Star Wars' Hotel Galactic Review),HWDPbwiEuec,0,24,547812,2022-06-12 12:04:40,12,en,asr,24,Entertainment,True
Jesser,UCQIUhhcmXsu6cN6n3y9-Pww,I Got Exclusive Access to the NBA Finals!,I Got Exclusive Access to the NBA Finals!,Uctc1eypqsw,0,17,1037693,2022-06-12 12:04:40,13,en,asr,17,Sports,True
Moriah Elizabeth,UCYAB7hh1ohA8-iX54EpMdeA,Customizing My Laptop,Customizing My Laptop,l8-aynYg4bI,0,24,1510188,2022-06-12 12:04:40,14,en,asr,24,Entertainment,True
halvetone,UCioozw3WaA-bXKl6Qw6xs0A,I remade every mob into Poppy Playtime in minecraft again,I remade every mob into Poppy Playtime in minecraft again,nWq3e-BKMIc,0,20,681644,2022-06-12 12:04:40,15,en,asr,20,Gaming,True
STUDIO CHOOM [스튜디오 춤],UCEIi7zFR_wE23jFncVtd6-A,[MIX & MAX] 'Break My Heart Myself' covered by ITZY YEJI & RYUJIN (예지 & 류진) (4K),[MIX & MAX] 'Break My Heart Myself' covered by ITZY YEJI & RYUJIN (예지 & 류진) (4K),UdiaQcAjzT0,0,24,3291946,2022-06-12 12:04:40,16,en,asr,24,Entertainment,True
SB737,UCFrVj6wBM42y3XuKCAj8n5A,"I Survived 4,000 Days in HARDCORE Minecraft...","I Survived 4,000 Days in HARDCORE Minecraft...",7qVDpf3JtDw,0,20,940040,2022-06-12 12:04:40,17,en,asr,20,Gaming,True
REVOLT,UCqISR0F9-nCth-V2r4Qy75Q,"Yung Miami & Diddy Talk Their Relationship Status, Dating, Love Records & More | Caresha Please","Yung Miami & Diddy Talk Their Relationship Status, Dating, Love Records & More | Caresha Please",9wSsD2haKLI,0,10,2739389,2022-06-12 12:04:40,18,en,asr,10,Music,True
Kara and Nate,UC4ijq8Cg-8zQKx8OH12dUSw,MOVING ONTO A SAIL BOAT (living with La Vagabonde),MOVING ONTO A SAIL BOAT (living with La Vagabonde),uIY4PSilhb4,0,19,381390,2022-06-12 12:04:40,19,en,asr,19,Travel & Events,True
brewstewfilms,UCepPGz8AVCbggMl3BvboaBA,Brewstew - Worst Work Day Ever,Brewstew - Worst Work Day Ever,IOZCea39lmI,0,23,749818,2022-06-12 12:04:40,20,en,asr,23,Comedy,True
ZHC Crafts,UCPAk4rqVIwg1NCXh61VJxbg,I Tried Cake Art For A Day!,I Tried Cake Art For A Day!,_OFoyKXULN4,0,26,1154534,2022-06-12 12:04:40,21,en,asr,26,Howto & Style,True
FORMULA 1,UCB_qr75-ydFVKSF9Dmo6izg,Qualifying Highlights | 2022 Azerbaijan Grand Prix,Qualifying Highlights | 2022 Azerbaijan Grand Prix,a_BEn1G2d5o,0,17,3479140,2022-06-12 12:04:40,22,en,asr,17,Sports,True
MandJTV,UCSAYHSNaY5_UEol4_frPurg,My Breakdown of the Pokémon Scarlet & Violet News,My Breakdown of the Pokémon Scarlet & Violet News,TAPYmUrqCo4,0,20,319128,2022-06-12 12:04:40,23,en,asr,20,Gaming,True
