channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
Safiya Nygaard,UCbAwSkqJ1W_Eg7wr3cp5BUA,I Went To A Lost Luggage Store,I Went To A Lost Luggage Store,h31p4OLbqSc,0,22,1503050.0,2022-06-27 12:04:59,1,en,standard,22,People & Blogs,True
NRL - National Rugby League,UC33-OkQ6VCYk8xtml8Pk4-g,"Papua New Guinea v Fiji | Match Highlights | Pacific Test, 2022","Papua New Guinea v Fiji | Match Highlights | Pacific Test, 2022",dh41pN40b1M,0,17,212474.0,2022-06-27 12:04:59,2,en,asr,17,Sports,True
LazarBeam,UCw1SQ6QRRtfAhrN_cjkrOgA,"I Spent $10,000 Beating Minecraft Servers","I Spent $10,000 Beating Minecraft Servers",s93P3hktEG8,0,20,1485056.0,2022-06-27 12:04:59,3,en,asr,20,Gaming,True
Dangie Bros,UC495kynFX55dE0iorwV3RKQ,"MrBeast Trapped us in his $10,000 Unbreakable Box!","MrBeast Trapped us in his $10,000 Unbreakable Box!",4fGyLcWkhPM,0,24,2160308.0,2022-06-27 12:04:59,4,en,asr,24,Entertainment,True
KIER and DEV,UCBAu5h7VZBV2HaXBuZcz9aA,"Minecraft Manhunt, But We Can Use The Internet...","Minecraft Manhunt, But We Can Use The Internet...",yVqOw_3aGz0,0,20,400888.0,2022-06-27 12:04:59,5,en,asr,20,Gaming,True
Chad's Fab,UCL5BzuOab5WrCrm-pc7GXQw,Ed's LJ 20 wiring is completed! Lights are on! Will the Golden Nugget run?!?,Ed's LJ 20 wiring is completed! Lights are on! Will the Golden Nugget run?!?,rHzFs6oIWp8,0,22,256945.0,2022-06-27 12:04:59,6,en,asr,22,People & Blogs,True
HeavyDSparks,UCGTKwjs1ctvgwCRa67RNO-Q,Lake Mead Is Dropping FAST- Emergency Houseboat Recovery Before It's Too Late,Lake Mead Is Dropping FAST- Emergency Houseboat Recovery Before It's Too Late,4H_TMDcw73k,0,24,1277508.0,2022-06-27 12:04:59,7,en,asr,24,Entertainment,True
REVOLT,UCqISR0F9-nCth-V2r4Qy75Q,"Chris Brown On New Album 'Breezy', Drake Beef, Comparisons To Michael Jackson & More | Drink Champs","Chris Brown On New Album 'Breezy', Drake Beef, Comparisons To Michael Jackson & More | Drink Champs",nyYyKfG4Brw,0,10,1332537.0,2022-06-27 12:04:59,8,en,asr,10,Music,True
mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Make Pho (6M SUBSCRIBER SPECIAL!),Uncle Roger Make Pho (6M SUBSCRIBER SPECIAL!),Z8f15a5IpBk,0,23,1191542.0,2022-06-27 12:04:59,9,en,asr,23,Comedy,True
mrnigelng,UCVjlpEjEY9GpksqbEesJnNA,Uncle Roger Make Pho (6M SUBSCRIBER SPECIAL!),Uncle Roger Make Pho (6M SUBSCRIBER SPECIAL!),Z8f15a5IpBk,0,23,1191542.0,2022-06-27 12:04:59,9,en-GB,standard,23,Comedy,True
