channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,I Survived A Plane Crash,I Survived A Plane Crash,jdMNoQE3mIQ,0,24,29230637,2022-08-22 12:05:32,1,en,asr,24,Entertainment,True
UFC - Ultimate Fighting Championship,UCvgfXK4nTYKudb0rFR6noLA,Leon Edwards Octagon Interview | UFC 278,Leon Edwards Octagon Interview | UFC 278,pnMGm0MRYt8,0,17,2517337,2022-08-22 12:05:32,2,en,asr,17,Sports,True
UFC - Ultimate Fighting Championship,UCvgfXK4nTYKudb0rFR6noLA,UFC 278: Post-Fight Press Conference,UFC 278: Post-Fight Press Conference,PFXeGxfUt5s,0,17,1555208,2022-08-22 12:05:32,3,en,asr,17,Sports,True
DAZN Boxing,UCurvRE5fGcdUgCYWgh-BDsg,12 THRILLING ROUNDS | Oleksandr Usyk vs. Anthony Joshua 2 Fight Highlights,12 THRILLING ROUNDS | Oleksandr Usyk vs. Anthony Joshua 2 Fight Highlights,Ots2-8Dxfl8,0,17,2591635,2022-08-22 12:05:32,4,en,asr,17,Sports,True
JUSTKASS,UCMCMjTKUqJ1pUzmHnKrmiCA,Telling Our FAMILY that we're PREGNANT! *emotional*,Telling Our FAMILY that we're PREGNANT! *emotional*,iej5AE7Pgjw,0,24,765228,2022-08-22 12:05:32,5,en,asr,24,Entertainment,True
Chael Sonnen,UCRlvF4jIeBWqXJDGNXfPyVw,What will Kamaru Usman do now?,What will Kamaru Usman do now?,UxRZiR5LVsE,0,24,526738,2022-08-22 12:05:32,6,en,asr,24,Entertainment,True
Sky Sports Boxing,UC_JQGBtA7P0RwkRxd7xpJcA,Anthony Joshua confronts Oleksandr Usyk after defeat & throws belts out of the ring,Anthony Joshua confronts Oleksandr Usyk after defeat & throws belts out of the ring,OS3_RZ3sC7Q,0,17,4106422,2022-08-22 12:05:32,7,en,asr,17,Sports,True
TheMacLife,UC789h3eqw0H1HqGmIsI26OA,"Dana White reacts to Leon Edwards KO Kamaru Usman: ""This is the greatest sport in the world""","Dana White reacts to Leon Edwards KO Kamaru Usman: ""This is the greatest sport in the world""",IpXjn4uI3Yk,0,17,929021,2022-08-22 12:05:32,8,en,asr,17,Sports,True
Sky Sports Boxing,UC_JQGBtA7P0RwkRxd7xpJcA,Anthony Joshua makes passionate speech & vents frustrations after Usyk defeat,Anthony Joshua makes passionate speech & vents frustrations after Usyk defeat,V61_GE28uF0,0,17,2278553,2022-08-22 12:05:32,9,en,asr,17,Sports,True
Ballislife,UC_zgOsTPdML6tol9hLYh4fQ,LeBron James & Jayson Tatum SHUT DOWN SEATTLE!! Dejounte Murray & Paolo Banchero & More!,LeBron James & Jayson Tatum SHUT DOWN SEATTLE!! Dejounte Murray & Paolo Banchero & More!,A2UhAY0nAD0,0,17,597799,2022-08-22 12:05:32,10,en,asr,17,Sports,True
Brian Sutterer MD,UCHlBaw2X5iYQGJhd5v718Zw,What Happened Right After Kamaru Usman was Kicked by Leon Edwards at UFC 278,What Happened Right After Kamaru Usman was Kicked by Leon Edwards at UFC 278,tbdPGOa8mi0,0,17,433068,2022-08-22 12:05:32,11,en,asr,17,Sports,True
