channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
BeyoncéVEVO,UC9zX2xZIJ4cnwRsgBpHGvMg,Beyoncé - BREAK MY SOUL (Official Lyric Video),Beyoncé - BREAK MY SOUL (Official Lyric Video),yjki-9Pthh0,0,10,4982684,2022-06-22 12:05:04,1,en,asr,10,Music,True
ChrisBrownVEVO,UCm1dsgJNnhaLkY3uAdqN4mA,Chris Brown - WE (Warm Embrace) (Official Video),Chris Brown - WE (Warm Embrace) (Official Video),_xnIWT9PpK4,0,10,1130179,2022-06-22 12:05:04,2,en,asr,10,Music,True
Netflix Asia,UCZoC-XeDO7HxbAdeCaRPPCw,Stranger Things 4 | Volume 2 Trailer | Netflix,Stranger Things 4 | Volume 2 Trailer | Netflix,Zl_dTUsrU9s,0,24,4473069,2022-06-22 12:05:04,3,en,asr,24,Entertainment,True
Bad Bunny,UCmBA_wu8xGg1OfOkfW13Q0Q,Bad Bunny (ft. Chencho Corleone) - Me Porto Bonito (Official Video) | Un Verano Sin Ti,Bad Bunny (ft. Chencho Corleone) - Me Porto Bonito (Official Video) | Un Verano Sin Ti,saGYMhApaH8,0,10,10622603,2022-06-22 12:05:04,4,es,asr,10,Music,True
Bad Bunny,UCmBA_wu8xGg1OfOkfW13Q0Q,Bad Bunny (ft. Chencho Corleone) - Me Porto Bonito (Official Video) | Un Verano Sin Ti,Bad Bunny (ft. Chencho Corleone) - Me Porto Bonito (Official Video) | Un Verano Sin Ti,saGYMhApaH8,0,10,10622603,2022-06-22 12:05:04,4,es,standard,10,Music,True
XXL,UCbg_UMjlHJg_19SZckaKajg,Nardo Wick's 2022 XXL Freshman Freestyle,Nardo Wick's 2022 XXL Freshman Freestyle,Rn604NPE7hU,0,10,297676,2022-06-22 12:05:04,5,en,asr,10,Music,True
CinemaSins,UCYUQQgogVeQY8cMQamhHJcg,Everything Wrong With the Batman in 26 Minutes or Less,Everything Wrong With the Batman in 26 Minutes or Less,5fVKpa3Bnhc,0,1,417979,2022-06-22 12:05:04,6,en,asr,1,Film & Animation,True
SmallAnt,UC0VVYtw21rg2cokUystu2Dw,Can I beat Mario Odyssey if he is exactly 5'11?,Can I beat Mario Odyssey if he is exactly 5'11?,Aiq-QmFHdkk,0,20,418659,2022-06-22 12:05:04,7,en,asr,20,Gaming,True
WWE on USA,UCSy3TvvwAV12MD0rLsHyClQ,Kevin Owens Meets Ezekiel and Elias in the Same Place | WWE Raw Highlights 6/20/22 | WWE on USA,Kevin Owens Meets Ezekiel and Elias in the Same Place | WWE Raw Highlights 6/20/22 | WWE on USA,0Fq0N8wTT5c,0,17,616587,2022-06-22 12:05:04,8,en,asr,17,Sports,True
WWE on USA,UCSy3TvvwAV12MD0rLsHyClQ,Kevin Owens Meets Ezekiel and Elias in the Same Place | WWE Raw Highlights 6/20/22 | WWE on USA,Kevin Owens Meets Ezekiel and Elias in the Same Place | WWE Raw Highlights 6/20/22 | WWE on USA,0Fq0N8wTT5c,0,17,616587,2022-06-22 12:05:04,8,en,standard,17,Sports,True
