channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UC_k0qgMNIW2VmTQKjFsbXDw,FlightReacts,24,eeBSJZKGckQ,2020-09-08 01:00:06,0,We Are Expecting...?,We Are Expecting...?,1,2245456,en,asr,True,24,Entertainment
UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,ME7qwm7oerQ,2020-09-08 01:00:06,0,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!","Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2,12199608,ar,standard,True,20,Gaming
UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,ME7qwm7oerQ,2020-09-08 01:00:06,0,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!","Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2,12199608,de,standard,True,20,Gaming
UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,ME7qwm7oerQ,2020-09-08 01:00:06,0,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!","Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2,12199608,en,standard,True,20,Gaming
UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,ME7qwm7oerQ,2020-09-08 01:00:06,0,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!","Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2,12199608,es,standard,True,20,Gaming
UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,ME7qwm7oerQ,2020-09-08 01:00:06,0,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!","Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2,12199608,fi,standard,True,20,Gaming
UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,ME7qwm7oerQ,2020-09-08 01:00:06,0,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!","Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2,12199608,fr,standard,True,20,Gaming
UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,ME7qwm7oerQ,2020-09-08 01:00:06,0,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!","Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2,12199608,id,standard,True,20,Gaming
UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,ME7qwm7oerQ,2020-09-08 01:00:06,0,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!","Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2,12199608,it,standard,True,20,Gaming
UCooVYzDxdwTtGYAkcPmOgOw,Brawl Stars,20,ME7qwm7oerQ,2020-09-08 01:00:06,0,"Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!","Brawl Stars: Brawl Talk - Welcome to Starr Park! Gift Shop, Colette & More!",2,12199608,ja,standard,True,20,Gaming
