channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
Nicki Minaj,UC3jOd7GUMhpgJRBhiLzuLsg,Nicki Minaj feat. Fivio Foreign - We Go Up (Official Music Video),Nicki Minaj feat. Fivio Foreign - We Go Up (Official Music Video),KSd4nGoNftg,0,10,2343090,2022-04-21 12:04:57,1,en,asr,10,Music,True
king liljay,UCpMWp4QesDV1RFvkqRRF1Og,"King Lil Jay - ""First Day Clout"" | Shot By @aSoloVision","King Lil Jay - ""First Day Clout"" | Shot By @aSoloVision",_0ppLEQ1oAg,0,22,931928,2022-04-21 12:04:57,2,en,asr,22,People & Blogs,True
Marvel Entertainment,UCvC4D8onUfXzvjTOM-dBfEA,Marvel Studios' Thor: Love and Thunder | Official Teaser,Marvel Studios' Thor: Love and Thunder | Official Teaser,tgB1wUcmbbw,0,24,26826179,2022-04-21 12:04:57,3,en,standard,24,Entertainment,True
Law&Crime Network,UCz8K1occVvDTYDfFo7N5EZw,Johnny Depp Testifies On Why He's Suing Amber Heard For Defamation,Johnny Depp Testifies On Why He's Suing Amber Heard For Defamation,JYVpwc3TvZU,0,24,4226026,2022-04-21 12:04:57,4,en,asr,24,Entertainment,True
shane,UCV9_KinVpV-snHe3C3n1hvA,The Fate of Shane Dawson,The Fate of Shane Dawson,JPO0fJIt2W8,0,23,1399418,2022-04-21 12:04:57,5,en,asr,23,Comedy,True
sandiction,UCcXUhZB4t3g8EGdYiqwS4Aw,I Trapped the Ender Dragon in Minecraft Hardcore,I Trapped the Ender Dragon in Minecraft Hardcore,3x4D6A12Ql8,0,20,2805767,2022-04-21 12:04:57,6,en,asr,20,Gaming,True
Sonic the Hedgehog,UCCOSYITWQHRSUxvlQ4_PSCg,Sonic Origins - Official Trailer,Sonic Origins - Official Trailer,ZzHXjAJ86Zw,0,20,920789,2022-04-21 12:04:57,7,,,20,Gaming,True
LazarBeam,UCw1SQ6QRRtfAhrN_cjkrOgA,I Spent $6000 on Photoshop Battles,I Spent $6000 on Photoshop Battles,tcSmm3rJikY,0,20,2458869,2022-04-21 12:04:57,8,en,asr,20,Gaming,True
Airrack,UCyps-v4WNjWDnYRKmZ4BUGw,"Face Your Fear, You Win!","Face Your Fear, You Win!",lNtOxZFiMAU,0,24,3583227,2022-04-21 12:04:57,9,en,asr,24,Entertainment,True
NBC Sports,UCqZQlzSHbVJrwrn5XvzrzcA,Liverpool v. Manchester United | PREMIER LEAGUE HIGHLIGHTS | 4/19/2022 | NBC Sports,Liverpool v. Manchester United | PREMIER LEAGUE HIGHLIGHTS | 4/19/2022 | NBC Sports,8hBQqSE5NfY,0,17,919859,2022-04-21 12:04:57,10,en,asr,17,Sports,True
NBC Sports,UCqZQlzSHbVJrwrn5XvzrzcA,Liverpool v. Manchester United | PREMIER LEAGUE HIGHLIGHTS | 4/19/2022 | NBC Sports,Liverpool v. Manchester United | PREMIER LEAGUE HIGHLIGHTS | 4/19/2022 | NBC Sports,8hBQqSE5NfY,0,17,919859,2022-04-21 12:04:57,10,en,standard,17,Sports,True
Cj Dachamp,UCDZH6sjXpWd1k9kJyXJZn9g,MAJIN BUU: THE ULTIMATE MENACE,MAJIN BUU: THE ULTIMATE MENACE,Q369FUvrW9I,0,1,841433,2022-04-21 12:04:57,11,en,asr,1,Film & Animation,True
KFC CLASH,UCWdBWdJLbI7MEWgx36Nnhsw,Beating Clash Royale With Only Flying Cards,Beating Clash Royale With Only Flying Cards,WXe3WZqsl_g,0,20,353789,2022-04-21 12:04:57,12,en,asr,20,Gaming,True
ZHC Crafts,UCPAk4rqVIwg1NCXh61VJxbg,"300,000 Sticky Note Art Challenge!","300,000 Sticky Note Art Challenge!",aL7oxS27TRo,0,26,1071638,2022-04-21 12:04:57,13,en,asr,26,Howto & Style,True
