channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCVF2-EboCFl1f05Oq2z3SMQ,Mike Will,22,BmzFSKGwx54,2020-11-07 01:00:05,0,Mike WiLL Made-It - What That Speed Bout?! (feat. Nicki Minaj & YoungBoy Never Broke Again),Mike WiLL Made-It - What That Speed Bout?! (feat. Nicki Minaj & YoungBoy Never Broke Again),1,3508364,nl,asr,True,22,People & Blogs
UClQubH2NeMmGLTLgNdLBwXg,ZHC,24,OtLoI4Z3QKI,2020-11-07 01:00:05,0,"Customizing 1,000 Phone Cases","Customizing 1,000 Phone Cases",2,1268402,en,asr,True,24,Entertainment
UClZuKq2m0Qu-HkopkSBLpEw,Maluma,10,91vECNhvmMY,2020-11-07 01:00:05,0,Maluma & The Weeknd - Haw?i Remix (Official Video),Maluma & The Weeknd - Haw?i Remix (Official Video),3,14441527,nl,asr,True,10,Music
UCTBIIbIs83IBsy4E1BQxYBw,Pooh Shiesty,10,RnGLMCOFjFQ,2020-11-07 01:00:05,0,Pooh Shiesty - Back In Blood (feat. Lil Durk) [Official Audio],Pooh Shiesty - Back In Blood (feat. Lil Durk) [Official Audio],4,525759,,,True,10,Music
UC7-YMmnc0ppcWmio8t1WdcA,System Of A Down,20,XqmknZNg1yw,2020-11-07 01:00:05,0,System Of A Down - Protect The Land (Official Video),System Of A Down - Protect The Land (Official Video),5,2703009,,,True,20,Gaming
UC6G2vAJrt407lwiynW116Eg,The Kid LAROI.,10,tZsia6-aBZM,2020-11-07 01:00:05,0,The Kid LAROI - ALWAYS DO (Official Video),The Kid LAROI - ALWAYS DO (Official Video),6,1311733,,,True,10,Music
UCaSgsFdGbwjfdawl3rOXiwQ,Dead by Daylight,20,7_ivjj9OuoU,2020-11-07 01:00:05,0,Dead by Daylight | Chapter XVIII Teaser,Dead by Daylight | Chapter XVIII Teaser,7,542109,,,True,20,Gaming
UC7-YMmnc0ppcWmio8t1WdcA,System Of A Down,20,_74nVpLVn9Q,2020-11-07 01:00:05,0,System Of A Down - Genocidal Humanoidz (Official Audio),System Of A Down - Genocidal Humanoidz (Official Audio),8,1638272,,,True,20,Gaming
UCqPbkJrjrsQb_RGlC_4HEgg,TheKidLAROIVEVO,10,ECQ7ynk59uU,2020-11-07 01:00:05,0,"The Kid LAROI - TRAGIC (Official Audio) ft. Youngboy Never Broke Again, Internet Money","The Kid LAROI - TRAGIC (Official Audio) ft. Youngboy Never Broke Again, Internet Money",9,610883,en,asr,True,10,Music
UC6ZFN9Tx6xh-skXCuRHCDpQ,PBS NewsHour,25,ehQal7cSIpE,2020-11-07 01:00:05,0,Live 2020 Election Results,Live 2020 Election Results,10,4794419,,,True,25,News & Politics
UCIoBuVIZ9F30lmZ4ddTGnzw,The D'Amelio Family,22,urJ8YNU10SU,2020-11-07 01:00:05,0,We Fostered Three Puppies | The D'Amelio Family,We Fostered Three Puppies | The D'Amelio Family,11,2422068,en,asr,True,22,People & Blogs
UCyKlcayeNPgJ_05ItVRLy2g,Sierra Schultzzie,24,WM5JqE2YcVU,2020-11-07 01:00:05,0,I'm Pregnant!!,I'm Pregnant!!,12,281401,en,asr,True,24,Entertainment
UCyKlcayeNPgJ_05ItVRLy2g,Sierra Schultzzie,24,WM5JqE2YcVU,2020-11-07 01:00:05,0,I'm Pregnant!!,I'm Pregnant!!,12,281401,en,standard,True,24,Entertainment
UCX9RpgtsnCr77AsFRR1pFIA,FunFoods,26,42qP4Q8x-1s,2020-11-07 01:00:05,0,Peanut Butter Filled Chocolate Lava Cake #Shorts,Peanut Butter Filled Chocolate Lava Cake #Shorts,13,629241,en,asr,True,26,Howto & Style
UC46TVKqBkiTT85ddkJDdK3w,FARRUKOVEVO,10,f3DSeEEz5ko,2020-11-07 01:00:05,0,"Farruko, Sech, Myke Towers - La T?xica (Remix - Official Video) ft. Jay Wheeler, Tempo","Farruko, Sech, Myke Towers - La T?xica (Remix - Official Video) ft. Jay Wheeler, Tempo",14,4362893,es,asr,True,10,Music
UCLEyFXOmaIgG6h4_6wqLx7Q,Lil Skies,10,fp_0a_6aJMw,2020-11-07 01:00:05,0,Lil Skies - On Sight [Official Music Video],Lil Skies - On Sight [Official Music Video],15,526355,en,asr,True,10,Music
UCKy1dAqELo0zrOtPkf0eTMw,IGN,28,QoAZEK52zRc,2020-11-07 01:00:05,0,PlayStation 5 Review,PlayStation 5 Review,16,1222584,en,asr,True,28,Science & Technology
UC2t5bjwHdUX4vM2g8TRDq5g,League of Legends,20,tzug3Dm37NQ,2020-11-07 01:00:05,0,K/DA - VILLAIN ft. Madison Beer and Kim Petras (Official Audio),K/DA - VILLAIN ft. Madison Beer and Kim Petras (Official Audio),17,2005892,en,asr,True,20,Gaming
UCUtmzHuW43bFbUP-Xl0TTKA,Toosii 2x,20,WVv0kolFzQI,2020-11-07 01:00:05,0,Toosii - Pain and Problems (Official Video),Toosii - Pain and Problems (Official Video),18,361261,en,asr,True,20,Gaming
UCIRYBXDze5krPDzAEOxFGVA,Guardian News,25,KIT9MD8ynQU,2020-11-07 01:00:05,0,MSNBC cuts away from Trump's address after he again falsely declares election victory,MSNBC cuts away from Trump's address after he again falsely declares election victory,19,768012,en,asr,True,25,News & Politics
UCaQVx6CxQNmQktFQ-_jxmzQ,Ryan Upchurch,24,S7qz36oCCN4,2020-11-07 01:00:05,0,Upchurch ?Miss My Buddies? (OFFICIAL MUSIC VIDEO),Upchurch ?Miss My Buddies? (OFFICIAL MUSIC VIDEO),20,349407,en,asr,True,24,Entertainment
UChnGFN2LRHBq-0PM6dOaq5A,Bachelor Nation,24,OvbPZB8fxCI,2020-11-07 01:00:05,0,Dale Proposes To Clare! ? | The Bachelorette,Dale Proposes To Clare! ? | The Bachelorette,21,265899,en,asr,True,24,Entertainment
UCXIJgqnII2ZOINSWNOGFThA,Fox News,25,MmrGeWxd87Y,2020-11-07 01:00:05,0,2020 Election Results Live: Presidential and Senate races | Fox News,2020 Election Results Live: Presidential and Senate races | Fox News,22,41947569,,,True,25,News & Politics
UC7r-J2sPQVv9i3iNcte1u-A,MoneybaggYoVEVO,10,IWYF0_dvG9w,2020-11-07 01:00:05,0,"Moneybagg Yo, Blac Youngsta - Birthplace (Official Music Video)","Moneybagg Yo, Blac Youngsta - Birthplace (Official Music Video)",23,518414,en,asr,True,10,Music
UC7r-J2sPQVv9i3iNcte1u-A,MoneybaggYoVEVO,10,IWYF0_dvG9w,2020-11-07 01:00:05,0,"Moneybagg Yo, Blac Youngsta - Birthplace (Official Music Video)","Moneybagg Yo, Blac Youngsta - Birthplace (Official Music Video)",23,518414,en,standard,True,10,Music
UC21yq4sq8uxTcfgIxxyE9VQ,Carli Bybel,26,2nnkmwBioGE,2020-11-07 01:00:05,0,GUYS I'M PREGNANT!!! ? Family Reactions,GUYS I'M PREGNANT!!! ? Family Reactions,24,668285,en,asr,True,26,Howto & Style
UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,10,vs61OHs2g-w,2020-11-07 01:00:05,0,"Dua Lipa, Ang?le - Fever (Official Music Video)","Dua Lipa, Ang?le - Fever (Official Music Video)",25,2761573,,,True,10,Music
UCLbGdCqw-hfCrWlqRwOM2-Q,KHEA,10,vN0MP5BuXno,2020-11-07 01:00:05,0,"KHEA, Natti Natasha, Prince Royce - Ayer Me Llam? Mi Ex Remix ft. Lenny Santos (Official Video)","KHEA, Natti Natasha, Prince Royce - Ayer Me Llam? Mi Ex Remix ft. Lenny Santos (Official Video)",26,5352175,es-419,standard,True,10,Music
UCmv1CLT6ZcFdTJMHxaR9XeA,PTXofficial,10,Obp-9BEZe1c,2020-11-07 01:00:05,0,[OFFICIAL VIDEO] Amazing Grace - Pentatonix,[OFFICIAL VIDEO] Amazing Grace - Pentatonix,27,719790,,,True,10,Music
