channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UC2YnEq5Fc5_zEO6bo0oNzCQ,melanie martinez,10,ziotSaBtqGk,2020-09-26 01:00:04,0,Melanie Martinez - The Bakery [Official Music Video],Melanie Martinez - The Bakery [Official Music Video],1,4724656,,,True,10,Music
UC0ifXd2AVf1LMYbqwB5GH4g,Polo G,10,64IGINWXrGQ,2020-09-26 01:00:04,0,Polo G - Epidemic (Official Video) ? By. Ryan Lynch,Polo G - Epidemic (Official Video) ? By. Ryan Lynch,2,1540353,,,True,10,Music
UCSUf5_EPEfl4zlBKZHkZdmw,Danny Gonzalez,23,3AoJ4Zd4vZw,2020-09-26 01:00:04,0,How 2 Be Rich,How 2 Be Rich,3,666650,en,asr,True,23,Comedy
UClRx3MMyYUyqOxyEqA5F2nQ,TravisScottVEVO,10,_VRyoaNF9sk,2020-09-26 01:00:04,0,Travis Scott feat. Young Thug & M.I.A. - FRANCHISE (Official Music Video),Travis Scott feat. Young Thug & M.I.A. - FRANCHISE (Official Music Video),4,5201586,pt,asr,True,10,Music
UCbfUA3UGxAWL3muD004g0WQ,Tory Lanez,10,jiU0uBzj-Y8,2020-09-26 01:00:04,0,Tory Lanez - Money Over Fallouts,Tory Lanez - Money Over Fallouts,5,602479,nl,asr,True,10,Music
UCp0hYYBW6IMayGgR-WeoCvQ,TheEllenShow,24,C6WLAVY-8KY,2020-09-26 01:00:04,0,Addison Rae and Her Mom Are Having Awkward Conversations on Their Podcast,Addison Rae and Her Mom Are Having Awkward Conversations on Their Podcast,6,905270,en,asr,True,24,Entertainment
UCenjunBhBhvKjfDAESnoppw,RodWave,10,A2mJSG0L9U0,2020-09-26 01:00:04,0,Rod Wave -  Rags2Riches 2 ft Lil Baby (Official Music Video),Rod Wave -  Rags2Riches 2 ft Lil Baby (Official Music Video),7,669235,es,asr,True,10,Music
UC789h3eqw0H1HqGmIsI26OA,TheMacLife,17,jnQxb7d_w9w,2020-09-26 01:00:04,0,Israel Adesanya throws white belt back in Paulo Costa's face during Final Face Off,Israel Adesanya throws white belt back in Paulo Costa's face during Final Face Off,8,1530933,en,asr,True,17,Sports
UCy5FUarBYUHFpPtYVuvzgcA,ZaynVEVO,10,NAo38Q9c4xA,2020-09-26 01:00:04,0,ZAYN - Better (Official Video),ZAYN - Better (Official Video),9,4841204,pt,asr,True,10,Music
UCy5FUarBYUHFpPtYVuvzgcA,ZaynVEVO,10,NAo38Q9c4xA,2020-09-26 01:00:04,0,ZAYN - Better (Official Video),ZAYN - Better (Official Video),9,4841204,en,standard,True,10,Music
UCbfUA3UGxAWL3muD004g0WQ,Tory Lanez,10,rTrqgFHktNM,2020-09-26 01:00:04,0,Tory Lanez - Friends Become Strangers,Tory Lanez - Friends Become Strangers,10,336920,pt,asr,True,10,Music
UCr8RjWUQ_9KYcIPmWiqBroQ,Jennifer Lopez,10,A1kuaEuLX78,2020-09-26 01:00:04,0,Jennifer Lopez & Maluma ? Pa Ti + Lonely (Official Video),Jennifer Lopez & Maluma ? Pa Ti + Lonely (Official Video),11,4418320,es,asr,True,10,Music
UCElGBUWDCa05jRzc2PfmGqQ,Tom MacDonald,10,cKbNSLa6j6M,2020-09-26 01:00:04,0,"Tom MacDonald - ""Gravestones""","Tom MacDonald - ""Gravestones""",12,338641,en,asr,True,10,Music
UCwhe-6skwaZxLomc-U6Wy1w,BrysonTillerVEVO,10,boZVmbb1r9A,2020-09-26 01:00:04,0,Bryson Tiller - Right My Wrongs (Official Video),Bryson Tiller - Right My Wrongs (Official Video),13,495362,,,True,10,Music
UC2YnEq5Fc5_zEO6bo0oNzCQ,melanie martinez,10,Bd6dkXWFpNE,2020-09-26 01:00:04,0,Melanie Martinez - Notebook [Official Audio],Melanie Martinez - Notebook [Official Audio],14,829686,,,True,10,Music
UCzfyYtgvkx5mLy8nlLlayYg,Vivziepop,1,GNi6gLB-SqQ,2020-09-26 01:00:04,0,HAZBIN HOTEL + HELLUVA BOSS HALLOWEEN SPOOKY SALE (+ SPECIAL UPDATE!),HAZBIN HOTEL + HELLUVA BOSS HALLOWEEN SPOOKY SALE (+ SPECIAL UPDATE!),15,400436,en,asr,True,1,Film & Animation
UCsTcErHg8oDvUnTzoqsYeNw,Unbox Therapy,28,_AXx2XSI4Kw,2020-09-26 01:00:04,0,Unboxing the Apple Mask,Unboxing the Apple Mask,16,5362699,en,asr,True,28,Science & Technology
UChi08h4577eFsNXGd3sxYhw,Breakfast Club Power 105.1 FM,24,QMPNW1Oh8sc,2020-09-26 01:00:04,0,Charles Barkley Pushes Back On Breonna Taylor Case,Charles Barkley Pushes Back On Breonna Taylor Case,17,339761,en,asr,True,24,Entertainment
UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,28,cH66LWWluVE,2020-09-26 01:00:04,0,The Ultimate iOS 14 Homescreen Setup Guide!,The Ultimate iOS 14 Homescreen Setup Guide!,18,2656660,en,asr,True,28,Science & Technology
UCxXN-GXW1MvnCKu047ivATw,Myth Playa - Among Us,20,cor1wzkwxGE,2020-09-26 01:00:04,0,Crewmates Revenge | Among Us Animation,Crewmates Revenge | Among Us Animation,19,985161,en,asr,True,20,Gaming
UCr3cBLTYmIK9kY0F_OdFWFQ,Casually Explained,23,VslW0_1w5LQ,2020-09-26 01:00:04,0,Casually Explained: Dangerous Australian Wildlife Tier List,Casually Explained: Dangerous Australian Wildlife Tier List,20,329417,en,asr,True,23,Comedy
UCET00YnetHT7tOpu12v8jxg,Champions League on CBS Sports,17,qBQgBll5-Wo,2020-09-26 01:00:04,0,FC Bayern Munich vs Sevilla | 2020 Super Cup Extended Highlights | UCL on CBS,FC Bayern Munich vs Sevilla | 2020 Super Cup Extended Highlights | UCL on CBS,21,476937,en,asr,True,17,Sports
UCZW5lIUz93q_aZIkJPAC0IQ,88rising,24,RrtkU7i0qD8,2020-09-26 01:00:04,0,Joji - Your Man (Official Video),Joji - Your Man (Official Video),22,657560,en,asr,True,24,Entertainment
UCUs8sGiP4avNaYNVO22INhQ,Machine Gun Kelly,10,0kQJOSVwqwc,2020-09-26 01:00:04,0,Machine Gun Kelly - play this when i'm gone (Official Audio),Machine Gun Kelly - play this when i'm gone (Official Audio),23,317686,,,True,10,Music
UCKbNOpmhmwBuJXXMYOg_txA,GQ Sports,17,PYohRiWE95g,2020-09-26 01:00:04,0,How Tua Tagovailoa Spent His First $1M in the NFL | My First Million | GQ Sports,How Tua Tagovailoa Spent His First $1M in the NFL | My First Million | GQ Sports,24,248357,en,asr,True,17,Sports
UCjgpFI5dU-D1-kh9H1muoxQ,the Hacksmith,28,3NRriVUjErM,2020-09-26 01:00:04,0,REAL IRON MAN REPULSOR + GIVEAWAY!,REAL IRON MAN REPULSOR + GIVEAWAY!,25,2087493,en,asr,True,28,Science & Technology
UCsEukrAd64fqA7FjwkmZ_Dw,GQ,24,ElVShISbYS4,2020-09-26 01:00:04,0,10 Things Lil Baby Can't Live Without | GQ,10 Things Lil Baby Can't Live Without | GQ,26,379826,en,asr,True,24,Entertainment
UCsEukrAd64fqA7FjwkmZ_Dw,GQ,24,ElVShISbYS4,2020-09-26 01:00:04,0,10 Things Lil Baby Can't Live Without | GQ,10 Things Lil Baby Can't Live Without | GQ,26,379826,en-US,standard,True,24,Entertainment
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,-MyvZMiRGvE,2020-09-26 01:00:04,0,SuperM ??? ?One (Monster & Infinity)? MV,SuperM ??? ?One (Monster & Infinity)? MV,27,4705302,en,standard,True,10,Music
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,-MyvZMiRGvE,2020-09-26 01:00:04,0,SuperM ??? ?One (Monster & Infinity)? MV,SuperM ??? ?One (Monster & Infinity)? MV,27,4705302,id,standard,True,10,Music
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,-MyvZMiRGvE,2020-09-26 01:00:04,0,SuperM ??? ?One (Monster & Infinity)? MV,SuperM ??? ?One (Monster & Infinity)? MV,27,4705302,ja,standard,True,10,Music
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,-MyvZMiRGvE,2020-09-26 01:00:04,0,SuperM ??? ?One (Monster & Infinity)? MV,SuperM ??? ?One (Monster & Infinity)? MV,27,4705302,th,standard,True,10,Music
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,-MyvZMiRGvE,2020-09-26 01:00:04,0,SuperM ??? ?One (Monster & Infinity)? MV,SuperM ??? ?One (Monster & Infinity)? MV,27,4705302,vi,standard,True,10,Music
UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,10,-MyvZMiRGvE,2020-09-26 01:00:04,0,SuperM ??? ?One (Monster & Infinity)? MV,SuperM ??? ?One (Monster & Infinity)? MV,27,4705302,zh-Hans,standard,True,10,Music
UCFl7yKfcRcFmIUbKeCA-SJQ,Joji,10,UGB_Bsm5Unk,2020-09-26 01:00:04,0,Joji - Ew,Joji - Ew,28,513518,en,asr,True,10,Music
UCO9zJy7HWrIS3ojB4Lr7Yqw,Lil Wayne,10,R5WlB2i60y8,2020-09-26 01:00:04,0,Lil Wayne - Life Of Mr. Carter (Official Audio),Lil Wayne - Life Of Mr. Carter (Official Audio),29,198904,en,asr,True,10,Music
