channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCrXzMVbjcaVvVtihxNpBvMQ,The Boys,22,y6-Lr9XxO_A,2020-08-30 11:30:06,0,how the boys met,how the boys met,1,954018,en,asr,True,22,People & Blogs
UCFeqAfEuKm7lIg2ddQzh61A,Emirichu,22,95s_CrR1DVM,2020-08-30 11:30:06,0,Childhood Crushes 3,Childhood Crushes 3,2,814490,en,asr,True,22,People & Blogs
UCJVkkxqSzMZDcLFhULXAIIQ,Dan and Riya,23,yeyVlma6910,2020-08-30 11:30:06,0,MY MOM IS DATING MY BOSS! *Mom Vs Daughter*,MY MOM IS DATING MY BOSS! *Mom Vs Daughter*,3,542369,en,asr,True,23,Comedy
UCOmHUn--16B90oW2L6FRR3A,BLACKPINK,10,vRXZj0DzXIA,2020-08-30 11:30:06,0,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V,4,119745390,en,standard,True,10,Music
UC-SV8-bUJfXjrRMnp7F8Wzw,Roman Atwood Vlogs,22,1H_2mem64fA,2020-08-30 11:30:06,0,What Really Happened,What Really Happened,5,2710741,en,asr,True,22,People & Blogs
UC47kJWRBD-NREBvmBg5kWeA,King Von,10,WU6EHi410UQ,2020-08-30 11:30:06,0,King Von - How It Go (Official Video),King Von - How It Go (Official Video),6,1737125,,,True,10,Music
UC32pwqMwtziyf0-LTOcrB3w,Heath Hussar,23,MIjLTuNxMW8,2020-08-30 11:30:06,0,GIVING GIRLFRIEND HER DREAM BDAY GIFT!!,GIVING GIRLFRIEND HER DREAM BDAY GIFT!!,7,268593,en,asr,True,23,Comedy
UCnZx--LpG2spgmlxOcC-DRA,Daniel Thrasher,23,eyKohdpWE5Y,2020-08-30 11:30:06,0,When the student becomes the master,When the student becomes the master,8,539682,en,asr,True,23,Comedy
UCkH1uDkyuO9sVjSqdqBygOg,CBS Los Angeles,25,p58ihM9ptsg,2020-08-30 11:30:06,0,'Black Panther' Star Chadwick Boseman Dies Of Cancer At Age 43,'Black Panther' Star Chadwick Boseman Dies Of Cancer At Age 43,9,1671508,en,asr,True,25,News & Politics
UCkH1uDkyuO9sVjSqdqBygOg,CBS Los Angeles,25,p58ihM9ptsg,2020-08-30 11:30:06,0,'Black Panther' Star Chadwick Boseman Dies Of Cancer At Age 43,'Black Panther' Star Chadwick Boseman Dies Of Cancer At Age 43,9,1671508,en,standard,True,25,News & Politics
UCUebubwSuTHfHjWJI4gCS9A,Joyner Lucas,10,Ybc_WQJROqI,2020-08-30 11:30:06,0,Joyner Lucas - What's Poppin Remix (What's Gucci),Joyner Lucas - What's Poppin Remix (What's Gucci),10,929287,,,True,10,Music
UCq3QBWXCKvMnltjwqWuB5bQ,Cam&Fam,22,epKhvHMjAvs,2020-08-30 11:30:06,0,My Husband Passed Away | Telling His Story,My Husband Passed Away | Telling His Story,11,4172314,en,asr,True,22,People & Blogs
UCd1fLoVFooPeWqCEYVUJZqg,Matt Stonie,24,4fCSKxMe6BY,2020-08-30 11:30:06,0,The Spiciest Challenge I've ever attempted (Hellfire Wings),The Spiciest Challenge I've ever attempted (Hellfire Wings),12,2871160,en,asr,True,24,Entertainment
UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,20,zVCs9Cug_qM,2020-08-30 11:30:06,0,"$100,000 Dream vs Technoblade Duel!","$100,000 Dream vs Technoblade Duel!",13,6249036,en,asr,True,20,Gaming
UCmg81A6mKSnU519Y_mEjgiQ,La Liendra,10,yZov5v1mDKw,2020-08-30 11:30:06,0,Mauricio - La Liendra | Video Oficial,Mauricio - La Liendra | Video Oficial,14,1670856,es,asr,True,10,Music
UC7_WiJnJxpm4MRNesRttzWg,The Reel Rejects,24,nzfiW80ulCs,2020-08-30 11:30:06,0,R.I.P. Chadwick Boseman...,R.I.P. Chadwick Boseman...,15,879905,en,asr,True,24,Entertainment
UCjDsbbzHgTrGc4Ff26TJtsA,E! News,24,354dMGagQXI,2020-08-30 11:30:06,0,Chadwick Boseman Married His Longtime Love Before Passing Away,Chadwick Boseman Married His Longtime Love Before Passing Away,16,214774,en,asr,True,24,Entertainment
UCPHKMJbis1c0R7d7WJQ35tA,Overtime,17,3N7OVLyRK6g,2020-08-30 11:30:06,0,?Shut Your Mouth!? Julian Newman CLAPS BACK At Disrespectful Opponent! Jaden Gets CRAZY At Game ?,?Shut Your Mouth!? Julian Newman CLAPS BACK At Disrespectful Opponent! Jaden Gets CRAZY At Game ?,17,270913,en,asr,True,17,Sports
UCs95gwav7frv5HTVqAGa7uQ,Tyrone Magnus,23,xj0wyoxr8SI,2020-08-30 11:30:06,0,Chadwick Boseman..,Chadwick Boseman..,18,885683,en,asr,True,23,Comedy
UCOmcA3f_RrH6b9NmcNa4tdg,CNET,28,CLUWDLKAF1M,2020-08-30 11:30:06,0,Neuralink: Elon Musk's entire brain chip presentation in 14 minutes (supercut),Neuralink: Elon Musk's entire brain chip presentation in 14 minutes (supercut),19,1386615,en,asr,True,28,Science & Technology
UCqZQlzSHbVJrwrn5XvzrzcA,NBC Sports,17,DolI_GRcc3M,2020-08-30 11:30:06,0,Tour de France 2020: Stage 1 | Extended Highlights | NBC Sports,Tour de France 2020: Stage 1 | Extended Highlights | NBC Sports,20,72558,en,asr,True,17,Sports
UCfp86n--4JvqKbunwSI2lYQ,Cody Ko,22,Hg-e7nDVsRY,2020-08-30 11:30:06,0,The Dhar Mann Experience,The Dhar Mann Experience,21,1488582,en,asr,True,22,People & Blogs
UC5OrDvL9DscpcAstz7JnQGA,Michael Jackson,10,PoEa9bzeTu0,2020-08-30 11:30:06,0,Michael Jackson ? They Don?t Care About Us (2020),Michael Jackson ? They Don?t Care About Us (2020),22,474681,en,asr,True,10,Music
UClVY6MdQxTZUaMDL-dLQDcw,Ty Dolla $ign,10,V0TMHRijVDw,2020-08-30 11:30:06,0,Ty Dolla $ign - Expensive (feat. Nicki Minaj) [Official Music Video],Ty Dolla $ign - Expensive (feat. Nicki Minaj) [Official Music Video],23,2970320,,,True,10,Music
UCZ8Sxmkweh65HetaZfR8YuA,The Hollywood Reporter,24,SVdTANAb0LY,2020-08-30 11:30:06,0,'Black Panther' Star Chadwick Boseman Dies at 43 | THR News,'Black Panther' Star Chadwick Boseman Dies at 43 | THR News,24,832184,ko,asr,True,24,Entertainment
UCLt4d8cACHzrVvAz9gtaARA,Neuralink,28,DVvmgjBL74w,2020-08-30 11:30:06,0,"Neuralink Progress Update, Summer 2020","Neuralink Progress Update, Summer 2020",25,1744003,en,asr,True,28,Science & Technology
UCWJ2lWNubArHWmf3FIHbfcQ,NBA,17,KZV3TuxFXpk,2020-08-30 11:30:06,0,"TRAIL BLAZERS at LAKERS | FULL GAME HIGHLIGHTS | August 29, 2020","TRAIL BLAZERS at LAKERS | FULL GAME HIGHLIGHTS | August 29, 2020",26,1082064,en,asr,True,17,Sports
UCI4D2tSAiHqZBRB67nTKqww,TPS,17,yO9NLaZlN00,2020-08-30 11:30:06,0,The Sports World REACTS to the Sad Passing of Chadwick Boseman...RIP! #WakandaForever,The Sports World REACTS to the Sad Passing of Chadwick Boseman...RIP! #WakandaForever,27,384297,,,True,17,Sports
UC8RBLJdSpxSVWDc_bGKmdQQ,Piemations,23,vwOK_k-f8MA,2020-08-30 11:30:06,0,Sauce Quest (Stick Figure Animation),Sauce Quest (Stick Figure Animation),28,207513,en,asr,True,23,Comedy
UCYAJjqIukwm4r3GHEpJDhVw,NBA 2K,17,JdRlookJMso,2020-08-30 11:30:06,0,NBA 2K21: Welcome to 2K Beach + Your MyCAREER,NBA 2K21: Welcome to 2K Beach + Your MyCAREER,29,812918,en,asr,True,17,Sports
UCb--64Gl51jIEVE-GLDAVTg,C-SPAN,25,8cfL6UbItDk,2020-08-30 11:30:06,0,Republican National Convention (Day 4),Republican National Convention (Day 4),30,2194672,en,asr,True,25,News & Politics
UCb--64Gl51jIEVE-GLDAVTg,C-SPAN,25,8cfL6UbItDk,2020-08-30 11:30:06,0,Republican National Convention (Day 4),Republican National Convention (Day 4),30,2194672,en,standard,True,25,News & Politics
UCb--64Gl51jIEVE-GLDAVTg,C-SPAN,25,8cfL6UbItDk,2020-08-30 11:30:06,0,Republican National Convention (Day 4),Republican National Convention (Day 4),30,2194672,en,standard,True,25,News & Politics
UCUK0HBIBWgM2c4vsPhkYY4w,The Slow Mo Guys,24,p0uR48cg_D4,2020-08-30 11:30:06,0,Filming at 1000fps in Reverse - The Slow Mo Guys,Filming at 1000fps in Reverse - The Slow Mo Guys,31,420067,en,asr,True,24,Entertainment
UCZb8DmWS0YiQebwlJc7Srrw,Thomas Petrou,24,GZbd619yvyo,2020-08-30 11:30:06,0,I Filled Charli's Room With Pictures Of Chase!,I Filled Charli's Room With Pictures Of Chase!,32,3862525,en,asr,True,24,Entertainment
UC7n3gWRN0vQzgiOKc51aZ4w,Karol G - Topic,10,Pq1yPc-2buA,2020-08-30 11:30:06,0,"Ay, DiOs M?o!","Ay, DiOs M?o!",33,141435,es,asr,True,10,Music
