channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
WadZee,UCRlEFn0L2G_DktbyvN0AZ5A,I Drained an Ocean Monument in Minecraft Hardcore (#37),I Drained an Ocean Monument in Minecraft Hardcore (#37),YzD6NS1VSjg,0,20,2271515,2021-03-22 12:22:16,1,en,asr,20,Gaming,True
Let's Game It Out,UCto7D1L-MiRoOziCXK9uT5Q,I Built a Theme Park That Ends Reality in Planet Coaster,I Built a Theme Park That Ends Reality in Planet Coaster,l34boCGuYZU,0,20,1430919,2021-03-22 12:22:16,2,en,asr,20,Gaming,True
PrizMatex,UCn6B_pl3DOEPHtTe_0rUshw,Friday Night Funkin' - South but every turn a Different Skin Mod is used,Friday Night Funkin' - South but every turn a Different Skin Mod is used,9pX76rbcqBM,0,20,2882334,2021-03-22 12:22:16,3,nl,asr,20,Gaming,True
Not PaulGG,UCmYV7u4OrDh2whUD6KMVs5w,"I Survived 400 Days Of Hardcore Minecraft, In an Ocean Only World.","I Survived 400 Days Of Hardcore Minecraft, In an Ocean Only World.",pzpBfudyKys,0,20,1112697,2021-03-22 12:22:16,4,en,asr,20,Gaming,True
Dan and Riya,UCJVkkxqSzMZDcLFhULXAIIQ,REAL Friend Turns FAKE Friend! *I'M KICKED OFF THE CHEER SQUAD*,REAL Friend Turns FAKE Friend! *I'M KICKED OFF THE CHEER SQUAD*,qDFXP5FjFZE,0,23,502190,2021-03-22 12:22:16,5,en,asr,23,Comedy,True
The Royalty Family,UCja7QUMRG9AD8X2F_vXFb9A,We Can't Believe This Happened to our SON.. (UNEXPECTED) | The Royalty Family,We Can't Believe This Happened to our SON.. (UNEXPECTED) | The Royalty Family,ITk8lbqGuD8,0,22,1797944,2021-03-22 12:22:16,6,en,asr,22,People & Blogs,True
Crunchyroll Collection,UC6pGDc4bFGD1_36IKv3FnYg,Naruto Stops Kawaki! | Boruto: Naruto Next Generations,Naruto Stops Kawaki! | Boruto: Naruto Next Generations,BA0sixJgIm8,0,1,1559992,2021-03-22 12:22:16,7,ja,asr,1,Film & Animation,True
March Madness,UCKjEtnnXEHsXE9IvCb92V7g,Texas vs. Abilene Christian - First Round NCAA tournament extended highlights,Texas vs. Abilene Christian - First Round NCAA tournament extended highlights,81A14JTZXdY,0,17,610637,2021-03-22 12:22:16,8,en,asr,17,Sports,True
Denis,UCOaMOXfe8EWH1GJyhqhXrAA,Goodbye Roblox,Goodbye Roblox,JV7Jzcc5o-w,0,20,1072607,2021-03-22 12:22:16,9,en,asr,20,Gaming,True
Business Insider,UCcyq283he07B7_KUX07mmtA,What Happens To NYC’s 3.2 Million Tons Of Trash | Big Business,What Happens To NYC’s 3.2 Million Tons Of Trash | Big Business,S758wEniU0c,0,25,700734,2021-03-22 12:22:16,10,en,asr,25,News & Politics,True
Business Insider,UCcyq283he07B7_KUX07mmtA,What Happens To NYC’s 3.2 Million Tons Of Trash | Big Business,What Happens To NYC’s 3.2 Million Tons Of Trash | Big Business,S758wEniU0c,0,25,700734,2021-03-22 12:22:16,10,en-US,standard,25,News & Politics,True
Yes Theory,UCvK4bOhULCpmLabd2pDMtnA,"Exploring the $200,000,000 Abandoned Disney Castle Village","Exploring the $200,000,000 Abandoned Disney Castle Village",3NYgET0lCA4,0,24,873286,2021-03-22 12:22:16,11,en,asr,24,Entertainment,True
