channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
TheOdd1sOut,UCo8bcnLyZH8tBIH9V1mLgqQ,Volcanose #shorts,Volcanose #shorts,nq-epMpa0E8,0,23,711410,2022-03-28 12:05:55,1,en,asr,23,Comedy,True
Parrot,UCPLMPHT-d8GZOqL_AHJFdQQ,How I Trapped Minecraft's Best Escapist,How I Trapped Minecraft's Best Escapist,GLh13k55e4Q,0,20,574138,2022-03-28 12:05:55,2,en,asr,20,Gaming,True
Grox,UCK5vUVoJsEVc7JeXQ8XiX7w,"I made 10,000 villagers worship me","I made 10,000 villagers worship me",10RCGDZYk8U,0,20,1445457,2022-03-28 12:05:55,3,en,asr,20,Gaming,True
Oxlee,UCVBUmV9EP_CrNhZGZ4GcpVA,I HOPE THIS HELPED 🥺 🥰🥰🥰 #shorts ￼,I HOPE THIS HELPED 🥺 🥰🥰🥰 #shorts ￼,v_APeerj58Q,0,24,1549369,2022-03-28 12:05:55,4,en,asr,24,Entertainment,True
Katie Ann,UCSptH9Nk-DHIk4cs0At8ehQ,#POV (PART 2.) Every time someone touches your face it’s becomes permanent… #shorts,#POV (PART 2.) Every time someone touches your face it’s becomes permanent… #shorts,dReHBgmjBGo,0,22,1100278,2022-03-28 12:05:55,5,en,asr,22,People & Blogs,True
SMTOWN,UCEf_Bc-KVd7onSeifS3py9g,Red Velvet レッドベルベット 'WILDSIDE' MV,Red Velvet レッドベルベット 'WILDSIDE' MV,xGr53sCo62c,0,10,3000657,2022-03-28 12:05:55,6,en,asr,10,Music,True
SMTOWN,UCEf_Bc-KVd7onSeifS3py9g,Red Velvet レッドベルベット 'WILDSIDE' MV,Red Velvet レッドベルベット 'WILDSIDE' MV,xGr53sCo62c,0,10,3000657,2022-03-28 12:05:55,6,en,standard,10,Music,True
SMTOWN,UCEf_Bc-KVd7onSeifS3py9g,Red Velvet レッドベルベット 'WILDSIDE' MV,Red Velvet レッドベルベット 'WILDSIDE' MV,xGr53sCo62c,0,10,3000657,2022-03-28 12:05:55,6,ja,standard,10,Music,True
SMTOWN,UCEf_Bc-KVd7onSeifS3py9g,Red Velvet レッドベルベット 'WILDSIDE' MV,Red Velvet レッドベルベット 'WILDSIDE' MV,xGr53sCo62c,0,10,3000657,2022-03-28 12:05:55,6,ko,standard,10,Music,True
SMTOWN,UCEf_Bc-KVd7onSeifS3py9g,Red Velvet レッドベルベット 'WILDSIDE' MV,Red Velvet レッドベルベット 'WILDSIDE' MV,xGr53sCo62c,0,10,3000657,2022-03-28 12:05:55,6,zh-Hans,standard,10,Music,True
SMTOWN,UCEf_Bc-KVd7onSeifS3py9g,Red Velvet レッドベルベット 'WILDSIDE' MV,Red Velvet レッドベルベット 'WILDSIDE' MV,xGr53sCo62c,0,10,3000657,2022-03-28 12:05:55,6,zh-Hant,standard,10,Music,True
SmallAnt,UC0VVYtw21rg2cokUystu2Dw,The new Kirby game is a pure and wholesome experience :),The new Kirby game is a pure and wholesome experience :),WZM9uq-KKhk,0,20,737819,2022-03-28 12:05:55,7,en,asr,20,Gaming,True
Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,"Stray Kids ""땡"" Video","Stray Kids ""땡"" Video",etjQd0wgUTo,0,22,2101462,2022-03-28 12:05:55,8,ar,standard,22,People & Blogs,True
Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,"Stray Kids ""땡"" Video","Stray Kids ""땡"" Video",etjQd0wgUTo,0,22,2101462,2022-03-28 12:05:55,8,en,asr,22,People & Blogs,True
Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,"Stray Kids ""땡"" Video","Stray Kids ""땡"" Video",etjQd0wgUTo,0,22,2101462,2022-03-28 12:05:55,8,en,standard,22,People & Blogs,True
Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,"Stray Kids ""땡"" Video","Stray Kids ""땡"" Video",etjQd0wgUTo,0,22,2101462,2022-03-28 12:05:55,8,es,standard,22,People & Blogs,True
Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,"Stray Kids ""땡"" Video","Stray Kids ""땡"" Video",etjQd0wgUTo,0,22,2101462,2022-03-28 12:05:55,8,hi,standard,22,People & Blogs,True
Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,"Stray Kids ""땡"" Video","Stray Kids ""땡"" Video",etjQd0wgUTo,0,22,2101462,2022-03-28 12:05:55,8,id,standard,22,People & Blogs,True
Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,"Stray Kids ""땡"" Video","Stray Kids ""땡"" Video",etjQd0wgUTo,0,22,2101462,2022-03-28 12:05:55,8,ja,standard,22,People & Blogs,True
Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,"Stray Kids ""땡"" Video","Stray Kids ""땡"" Video",etjQd0wgUTo,0,22,2101462,2022-03-28 12:05:55,8,ko,standard,22,People & Blogs,True
Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,"Stray Kids ""땡"" Video","Stray Kids ""땡"" Video",etjQd0wgUTo,0,22,2101462,2022-03-28 12:05:55,8,th,standard,22,People & Blogs,True
Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,"Stray Kids ""땡"" Video","Stray Kids ""땡"" Video",etjQd0wgUTo,0,22,2101462,2022-03-28 12:05:55,8,zh,standard,22,People & Blogs,True
Duke Dennis,UCO_RC-EuZVTkxm5e8ek1zvA,48 Hours In MIAMI PART 2,48 Hours In MIAMI PART 2,MLBOxSkFdg0,0,24,807486,2022-03-28 12:05:55,9,en,asr,24,Entertainment,True
Danny Gonzalez,UCSUf5_EPEfl4zlBKZHkZdmw,Craziest House Tour On YouTube,Craziest House Tour On YouTube,cKCQUbVx4mo,0,23,1437660,2022-03-28 12:05:55,10,en,asr,23,Comedy,True
Ray William Johnson,UCGt7X90Au6BV8rf49BiM6Dg,This food costs HOW MUCH? #shorts,This food costs HOW MUCH? #shorts,JjzPrmJm6u4,0,23,4150815,2022-03-28 12:05:55,11,en,asr,23,Comedy,True
Katie Ann,UCSptH9Nk-DHIk4cs0At8ehQ,#POV You owe the government money… #shorts,#POV You owe the government money… #shorts,zEtsqJUnfoU,0,22,670063,2022-03-28 12:05:55,12,en,asr,22,People & Blogs,True
