channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
shane,UCV9_KinVpV-snHe3C3n1hvA,The End Of Jeffree Star and Shane Dawson,The End Of Jeffree Star and Shane Dawson,MgxyLV31-vM,0,23,800009,2022-11-16 12:05:04,1,en,asr,23,Comedy,True
Gucci Mane,UCSugZEYrWbzqIWGD195V-YA,Gucci Mane - Letter to Takeoff [Official Music Video],Gucci Mane - Letter to Takeoff [Official Music Video],C2YSX4sV_bA,0,10,956333,2022-11-16 12:05:04,2,en,asr,10,Music,True
FusionZGamer,UC5enhS5tdXhHNbj8s_kdBUw,Bendy and the Dark Revival Part 1 - RESCUED BY BENDY!,Bendy and the Dark Revival Part 1 - RESCUED BY BENDY!,LMWuv5aB-OQ,0,20,818915,2022-11-16 12:05:04,3,en,asr,20,Gaming,True
Drew Gooden,UCTSRIY3GLFYIpkR2QwyeklA,Do these mental health products even do anything?,Do these mental health products even do anything?,caVoqAfdkYQ,0,23,1797833,2022-11-16 12:05:04,4,en,asr,23,Comedy,True
Drew Gooden,UCTSRIY3GLFYIpkR2QwyeklA,Do these mental health products even do anything?,Do these mental health products even do anything?,caVoqAfdkYQ,0,23,1797833,2022-11-16 12:05:04,4,en,standard,23,Comedy,True
Veritasium,UCHnyfMqiRRG1u-2MsSQLbXA,What Happens If A Star Explodes Near The Earth?,What Happens If A Star Explodes Near The Earth?,evUfG3lrk5U,0,27,1205986,2022-11-16 12:05:04,5,en,asr,27,Education,True
Veritasium,UCHnyfMqiRRG1u-2MsSQLbXA,What Happens If A Star Explodes Near The Earth?,What Happens If A Star Explodes Near The Earth?,evUfG3lrk5U,0,27,1205986,2022-11-16 12:05:04,5,en,standard,27,Education,True
Call of Duty,UC9YydG57epLqxA9cTzZXSeQ,Season 01 Battle Pass Trailer | Call of Duty: Modern Warfare II & Warzone 2.0,Season 01 Battle Pass Trailer | Call of Duty: Modern Warfare II & Warzone 2.0,N3QHb-202gg,0,20,695742,2022-11-16 12:05:04,6,en,asr,20,Gaming,True
Nintendo of America,UCGIY_O-8vW4rfX98KlMkvRg,Pokémon Scarlet & Pokémon Violet – Overview Trailer – Nintendo Switch,Pokémon Scarlet & Pokémon Violet – Overview Trailer – Nintendo Switch,dAQBo9BGRdA,0,20,951363,2022-11-16 12:05:04,7,en,asr,20,Gaming,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,Washington Commanders vs. Philadelphia Eagles | 2022 Week 10 Game Highlights,Washington Commanders vs. Philadelphia Eagles | 2022 Week 10 Game Highlights,dZJIUQvUaSQ,0,17,2479061,2022-11-16 12:05:04,8,en,asr,17,Sports,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,Washington Commanders vs. Philadelphia Eagles | 2022 Week 10 Game Highlights,Washington Commanders vs. Philadelphia Eagles | 2022 Week 10 Game Highlights,dZJIUQvUaSQ,0,17,2479061,2022-11-16 12:05:04,8,en,standard,17,Sports,True
MandJTV Plays,UCnepIUw_tvOatokJAB1yipA,I Played Pokémon as an Electric Gym Leader,I Played Pokémon as an Electric Gym Leader,5mTHyZqQ-QY,0,20,274978,2022-11-16 12:05:04,9,en,asr,20,Gaming,True
G Herbo,UCV0pIPt5HFfulonNog3cz1A,G Herbo - Him (Official Music Video),G Herbo - Him (Official Music Video),eNccmTr9ZC8,0,10,217791,2022-11-16 12:05:04,10,en,asr,10,Music,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,GAME OF THE YEAR??? Buffalo Bills vs. Minnesota Vikings | 2022 Week 10 Game Highlights,GAME OF THE YEAR??? Buffalo Bills vs. Minnesota Vikings | 2022 Week 10 Game Highlights,Fg8T_xuOvPA,0,17,4236260,2022-11-16 12:05:04,11,en,asr,17,Sports,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,GAME OF THE YEAR??? Buffalo Bills vs. Minnesota Vikings | 2022 Week 10 Game Highlights,GAME OF THE YEAR??? Buffalo Bills vs. Minnesota Vikings | 2022 Week 10 Game Highlights,Fg8T_xuOvPA,0,17,4236260,2022-11-16 12:05:04,11,en,standard,17,Sports,True
ZHC Crafts,UCPAk4rqVIwg1NCXh61VJxbg,"Best Duct Tape Art Wins $5,000!","Best Duct Tape Art Wins $5,000!",pRPL29zD-Sk,0,24,496599,2022-11-16 12:05:04,12,en,asr,24,Entertainment,True
Warner Bros. Pictures,UCjmJDM5pRKbUlVIzDYYWb6g,Magic Mike’s Last Dance | Official Trailer,Magic Mike’s Last Dance | Official Trailer,pBIGdw-BRxw,0,1,314904,2022-11-16 12:05:04,13,en,asr,1,Film & Animation,True
Warner Bros. Pictures,UCjmJDM5pRKbUlVIzDYYWb6g,Magic Mike’s Last Dance | Official Trailer,Magic Mike’s Last Dance | Official Trailer,pBIGdw-BRxw,0,1,314904,2022-11-16 12:05:04,13,en-US,standard,1,Film & Animation,True
Call of Duty,UC9YydG57epLqxA9cTzZXSeQ,Warzone 2.0 Launch Trailer | Call of Duty: Warzone 2.0,Warzone 2.0 Launch Trailer | Call of Duty: Warzone 2.0,oJca6zoI50E,0,20,4610558,2022-11-16 12:05:04,14,,,20,Gaming,True
DEATH BATTLE!,UCB9_VH_CNbbH4GfKu8qh63w,Sauron VS Lich King (Lord of the Rings VS World of Warcraft) | DEATH BATTLE!,Sauron VS Lich King (Lord of the Rings VS World of Warcraft) | DEATH BATTLE!,_FD6Fyn2s0c,0,24,985828,2022-11-16 12:05:04,15,en,asr,24,Entertainment,True
Brent Rivera,UC56D-IHcUvLVFTX_8NpQMXg,Eating Only ONE Color of Food for 100 Hours! (Black VS Pink),Eating Only ONE Color of Food for 100 Hours! (Black VS Pink),9m22bsevQLs,0,24,3412640,2022-11-16 12:05:04,16,en,asr,24,Entertainment,True
MMAFightingonSBN,UC4f1JueVgo5t9HSmobCRPug,"Israel Adesanya Talks UFC 281 Loss, Stoppage, Alex Pereira Rematch, and More - MMA Fighting","Israel Adesanya Talks UFC 281 Loss, Stoppage, Alex Pereira Rematch, and More - MMA Fighting",oiKm0qo6U4E,0,17,498987,2022-11-16 12:05:04,17,en,asr,17,Sports,True
DAZN Boxing,UCurvRE5fGcdUgCYWgh-BDsg,FIGHT HIGHLIGHTS | Floyd Mayweather Jr. vs. Deji,FIGHT HIGHLIGHTS | Floyd Mayweather Jr. vs. Deji,QEGKBYYwTmM,0,17,1746016,2022-11-16 12:05:04,18,en,asr,17,Sports,True
blancolirio,UCphqjYZxxzjNbONVmY-0J7Q,'Wings Over Dallas' Mid Air Collision Report,'Wings Over Dallas' Mid Air Collision Report,C342dfNPCyg,0,28,622692,2022-11-16 12:05:04,19,en,asr,28,Science & Technology,True
BigHomiieGVEVO,UCqYj0YprOiGyBLsmM2LQt_A,Big Homiie G - Who Got It (Official Video) ft. Finesse2Tymes,Big Homiie G - Who Got It (Official Video) ft. Finesse2Tymes,DGCSk7aCI-Y,0,10,252317,2022-11-16 12:05:04,20,en,asr,10,Music,True
KarolGVEVO,UCz9yS18zJGQObwUL_K-ICnw,"KAROL G, Ovy On The Drums - Cairo (Official Video)","KAROL G, Ovy On The Drums - Cairo (Official Video)",Z02zptUN8gI,0,10,8335369,2022-11-16 12:05:04,21,es,asr,10,Music,True
KarolGVEVO,UCz9yS18zJGQObwUL_K-ICnw,"KAROL G, Ovy On The Drums - Cairo (Official Video)","KAROL G, Ovy On The Drums - Cairo (Official Video)",Z02zptUN8gI,0,10,8335369,2022-11-16 12:05:04,21,es,standard,10,Music,True
Colleen Ballinger,UCR-QYzXrZF8yFarK8wZbHog,THE TWINS FIRST BIRTHDAY PARTY!,THE TWINS FIRST BIRTHDAY PARTY!,6D_2xU0oZ1w,0,23,417214,2022-11-16 12:05:04,22,en,asr,23,Comedy,True
BuzzFeed Celeb,UCPRUgAl_MV9PajsrG_BmT9w,"The ""All American"" Cast Reads Thirst Tweets","The ""All American"" Cast Reads Thirst Tweets",3eC-tAxVdxM,0,24,196577,2022-11-16 12:05:04,23,en,asr,24,Entertainment,True
BuzzFeed Celeb,UCPRUgAl_MV9PajsrG_BmT9w,"The ""All American"" Cast Reads Thirst Tweets","The ""All American"" Cast Reads Thirst Tweets",3eC-tAxVdxM,0,24,196577,2022-11-16 12:05:04,23,en-US,standard,24,Entertainment,True
VaatiVidya,UCe0DNp0mKMqrYVaTundyr9w,An Elden Ring Story ► The Blessing of Despair,An Elden Ring Story ► The Blessing of Despair,nvTM03_8elE,0,20,570287,2022-11-16 12:05:04,24,en,asr,20,Gaming,True
Boosie Badazz - Topic,UC4ZUNBlvzlWWRWzz6-vTg9A,Rocket Man,Rocket Man,GQOsxMZDcgw,0,10,147517,2022-11-16 12:05:04,25,en,asr,10,Music,True
