channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
NBC News,UCeY0bbntWzzVIaj2z3QigXg,Ukrainian Ambassador Reads Texts From Russian Soldier Before He Was Killed,Ukrainian Ambassador Reads Texts From Russian Soldier Before He Was Killed,TJHeltDiUfs,0,25,4099376,2022-03-01 12:09:12,1,en,asr,25,News & Politics,True
Complex,UCE_--R1P5-kfBzHTca0dsnw,Angus Cloud Goes Sneaker Shopping With Complex,Angus Cloud Goes Sneaker Shopping With Complex,DikaNuSjzn4,0,24,481054,2022-03-01 12:09:12,2,en,asr,24,Entertainment,True
American Idol,UCAMPco9PqjBbI_MLsDOO4Jw,Aretha Franklin's Granddaughter Grace Franklin's Sweet Audition - American Idol 2022,Aretha Franklin's Granddaughter Grace Franklin's Sweet Audition - American Idol 2022,_-w15cQwIgI,0,24,1225934,2022-03-01 12:09:12,3,en,asr,24,Entertainment,True
Chris Stuckmann,UCCqEeDAUf4Mg0GgEN658tkA,The Batman - Movie Review,The Batman - Movie Review,vPgrkl7lEjU,0,24,696084,2022-03-01 12:09:12,4,en,asr,24,Entertainment,True
Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,MORBIUS - Final Trailer (HD),MORBIUS - Final Trailer (HD),SQK-QxxtE8Y,0,1,2418367,2022-03-01 12:09:12,5,en,asr,1,Film & Animation,True
The Herberts,UCtPqR1gumPRaMLhSTlLn5nw,When everyone is confused if we are actually SIBLINGS!!! #shorts,When everyone is confused if we are actually SIBLINGS!!! #shorts,RqmFECAZ91g,0,22,1293044,2022-03-01 12:09:12,6,en,asr,22,People & Blogs,True
Warner Bros. Pictures,UCjmJDM5pRKbUlVIzDYYWb6g,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer 2,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer 2,DaM_wL1ZOM4,0,1,3226880,2022-03-01 12:09:12,7,en,asr,1,Film & Animation,True
Warner Bros. Pictures,UCjmJDM5pRKbUlVIzDYYWb6g,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer 2,Fantastic Beasts: The Secrets of Dumbledore – Official Trailer 2,DaM_wL1ZOM4,0,1,3226880,2022-03-01 12:09:12,7,en-US,standard,1,Film & Animation,True
Face the Nation,UC2x_qNZXKDxNP1j4jvHATRQ,"McMaster says Putin ""got a lot more than he bargained for"" with Ukraine invasion","McMaster says Putin ""got a lot more than he bargained for"" with Ukraine invasion",e9BIS442PM8,0,25,997623,2022-03-01 12:09:12,8,en,asr,25,News & Politics,True
7NEWS Australia,UC5T7D-Dh1eDGtsAFCuwv_Sw,Russian President Vladimir Putin puts his nuclear forces on standby | 7NEWS,Russian President Vladimir Putin puts his nuclear forces on standby | 7NEWS,aYcm7eZcqXw,0,25,649912,2022-03-01 12:09:12,9,en,asr,25,News & Politics,True
