channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Army of the Dead | Official Trailer | Netflix,Army of the Dead | Official Trailer | Netflix,tI1JGPhYBS8,0,24,2983633,2021-04-14 12:07:02,1,en,asr,24,Entertainment,True
Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Army of the Dead | Official Trailer | Netflix,Army of the Dead | Official Trailer | Netflix,tI1JGPhYBS8,0,24,2983633,2021-04-14 12:07:02,1,en-US,standard,24,Entertainment,True
Kurzgesagt – In a Nutshell,UCsXVk37bltHxD1rDPwtNM8Q,Do we Need Nuclear Energy to Stop Climate Change?,Do we Need Nuclear Energy to Stop Climate Change?,EhAemz1v7dQ,0,27,1852886,2021-04-14 12:07:02,2,en,asr,27,Education,True
Quando Rondo,UCLr1r2bBAwBPG3KJubtYyyg,Quando Rondo x Angela Yee – November 6th (Interview Pt. 1),Quando Rondo x Angela Yee – November 6th (Interview Pt. 1),ek4TJMz6mGc,0,10,2360616,2021-04-14 12:07:02,3,en,asr,10,Music,True
CBS This Morning,UC-SJ6nODDmufqBzPBwCvYvQ,Police officer fired for pepper-spraying Black and Latino lieutenant during traffic stop,Police officer fired for pepper-spraying Black and Latino lieutenant during traffic stop,fj66LBel_WQ,0,25,2233199,2021-04-14 12:07:02,4,en,asr,25,News & Politics,True
ZHC Crafts,UCPAk4rqVIwg1NCXh61VJxbg,"Best Origami Wins $5,000 Challenge | ZHC Crafts","Best Origami Wins $5,000 Challenge | ZHC Crafts",prvSVNmz1o4,0,26,2525950,2021-04-14 12:07:02,5,en,asr,26,Howto & Style,True
merrelltwins,UCwtnkRZcvL4bfopzJ-Von8Q,Guys Buy Our Outfits! Makeover Challenge! - Merrell Twins,Guys Buy Our Outfits! Makeover Challenge! - Merrell Twins,2iWpecu2CzI,0,23,299616,2021-04-14 12:07:02,6,en,asr,23,Comedy,True
The Real Daytime,UCdM8C3ufiI-i-I1XSugKVvg,Introducing Mrs. Jeannie Mai Jenkins: Exclusive Wedding Details!,Introducing Mrs. Jeannie Mai Jenkins: Exclusive Wedding Details!,XqifD5dg_SQ,0,24,347201,2021-04-14 12:07:02,7,en,asr,24,Entertainment,True
Lionsgate Movies,UCJ6nMHaJPZvsJ-HmUmj1SeA,"Hitman’s Wife’s Bodyguard (2021 Movie) Teaser – Ryan Reynolds, Samuel L. Jackson, Salma Hayek","Hitman’s Wife’s Bodyguard (2021 Movie) Teaser – Ryan Reynolds, Samuel L. Jackson, Salma Hayek",cPBGtKnNFuU,0,1,1913054,2021-04-14 12:07:02,8,en,asr,1,Film & Animation,True
Silver,UCss_0YiNRBiQzFLt2dosZIg,"Minecraft, But Structures Spawn Every Minute...","Minecraft, But Structures Spawn Every Minute...",ecF_sugpiWM,0,20,1713774,2021-04-14 12:07:02,9,en,asr,20,Gaming,True
Clash of Clans,UCD1Em4q90ZUK2R5HKesszJg,TOWN HALL 14 Is Here! (Clash Of Clans Official),TOWN HALL 14 Is Here! (Clash Of Clans Official),vqF8DrrBrII,0,20,7747612,2021-04-14 12:07:02,10,en,asr,20,Gaming,True
Mick Jagger,UCCZYNJ9oHAVago0SAxKYXbQ,EAZY SLEAZY — Mick Jagger with Dave Grohl — Lyric video,EAZY SLEAZY — Mick Jagger with Dave Grohl — Lyric video,MN9YLLQl7gE,0,10,650913,2021-04-14 12:07:02,11,en,asr,10,Music,True
GQ,UCsEukrAd64fqA7FjwkmZ_Dw,Inside Justin Bieber's Tour Bus | GQ,Inside Justin Bieber's Tour Bus | GQ,G8PP7_JyYtQ,0,24,661227,2021-04-14 12:07:02,12,en,asr,24,Entertainment,True
GQ,UCsEukrAd64fqA7FjwkmZ_Dw,Inside Justin Bieber's Tour Bus | GQ,Inside Justin Bieber's Tour Bus | GQ,G8PP7_JyYtQ,0,24,661227,2021-04-14 12:07:02,12,en-US,standard,24,Entertainment,True
Ben Azelart,UCwVg9btOceLQuNCdoQk9CXg,MY NEW HOUSE TOUR!!,MY NEW HOUSE TOUR!!,iRvwBbUrLD4,0,24,4117106,2021-04-14 12:07:02,13,en,asr,24,Entertainment,True
