channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
Ceeday,UCZyxY8Q7xgUCXfFViWkjrSw,Chapter 3 No Way Home,Chapter 3 No Way Home,-Y6K7F58ee0,0,20,5940809,2021-12-27 12:09:54,1,en,asr,20,Gaming,True
NardwuarServiette,UC8h8NJG9gacZ5lAJJvhD0fQ,Nardwuar vs. J. Cole (2021),Nardwuar vs. J. Cole (2021),GxVXEd_G_60,0,10,1571383,2021-12-27 12:09:54,2,en,asr,10,Music,True
Davie504,UCgFvT6pUq9HLOvKBYERzXSQ,so Snoop Dogg sent me this..,so Snoop Dogg sent me this..,AoDtj4uZbR4,0,24,5055491,2021-12-27 12:09:54,3,en,asr,24,Entertainment,True
GnB Vids,UCo4WuB8ozP-Qvx2FQLi5pIQ,I GOT MY BOYFRIEND THE BEST CHRISTMAS PRESENT EVER!! **HELLCAT REDEYE**,I GOT MY BOYFRIEND THE BEST CHRISTMAS PRESENT EVER!! **HELLCAT REDEYE**,LQyK1pHQhqA,0,1,412714,2021-12-27 12:09:54,4,en,asr,1,Film & Animation,True
Robby Layton,UCwSVpT-2KaJlFqeskFBA0-A,THE BANANA GETS PEELED! We Cut The Roof Off Matt’s Off Road Recovery Jeep,THE BANANA GETS PEELED! We Cut The Roof Off Matt’s Off Road Recovery Jeep,VYS-vNmnrcE,0,2,275019,2021-12-27 12:09:54,5,en,asr,2,Autos & Vehicles,True
Robby Layton,UCwSVpT-2KaJlFqeskFBA0-A,THE BANANA GETS PEELED! We Cut The Roof Off Matt’s Off Road Recovery Jeep,THE BANANA GETS PEELED! We Cut The Roof Off Matt’s Off Road Recovery Jeep,VYS-vNmnrcE,0,2,275019,2021-12-27 12:09:54,5,de,standard,2,Autos & Vehicles,True
Robby Layton,UCwSVpT-2KaJlFqeskFBA0-A,THE BANANA GETS PEELED! We Cut The Roof Off Matt’s Off Road Recovery Jeep,THE BANANA GETS PEELED! We Cut The Roof Off Matt’s Off Road Recovery Jeep,VYS-vNmnrcE,0,2,275019,2021-12-27 12:09:54,5,en,standard,2,Autos & Vehicles,True
Robby Layton,UCwSVpT-2KaJlFqeskFBA0-A,THE BANANA GETS PEELED! We Cut The Roof Off Matt’s Off Road Recovery Jeep,THE BANANA GETS PEELED! We Cut The Roof Off Matt’s Off Road Recovery Jeep,VYS-vNmnrcE,0,2,275019,2021-12-27 12:09:54,5,es,standard,2,Autos & Vehicles,True
Robby Layton,UCwSVpT-2KaJlFqeskFBA0-A,THE BANANA GETS PEELED! We Cut The Roof Off Matt’s Off Road Recovery Jeep,THE BANANA GETS PEELED! We Cut The Roof Off Matt’s Off Road Recovery Jeep,VYS-vNmnrcE,0,2,275019,2021-12-27 12:09:54,5,fr,standard,2,Autos & Vehicles,True
Skip the Tutorial,UC3xZYc4SZUGfRERIvDRGqDQ,157 Minecraft Facts You Possibly Didn't Know,157 Minecraft Facts You Possibly Didn't Know,8rB2TQSPLuA,0,20,1376906,2021-12-27 12:09:54,6,en,asr,20,Gaming,True
FaZe Rug,UCilwZiBBfI9X6yiZRzWty8Q,THE CRAZIEST FAMILY CHRISTMAS GIFTS OPENING EVER!!,THE CRAZIEST FAMILY CHRISTMAS GIFTS OPENING EVER!!,NCvnC5GhSdA,0,24,2973947,2021-12-27 12:09:54,7,en,asr,24,Entertainment,True
NASA,UCLA_DiR1FfKNvjuUpBHmylQ,James Webb Space Telescope Launch — Official NASA Broadcast,James Webb Space Telescope Launch — Official NASA Broadcast,7nT7JGZMbtM,0,28,5299608,2021-12-27 12:09:54,8,en,asr,28,Science & Technology,True
Adam W,UC_k6e2PPDUnxEdMJC9Q044g,When u ask for extra cheese 😂,When u ask for extra cheese 😂,ti-EppKRtJs,0,23,9467119,2021-12-27 12:09:54,9,en,asr,23,Comedy,True
PontiacMadeDDG VLOGS,UCDDgfKQE3eaD1H08VHRAfig,"DDG'S $100,000 CHRISTMAS GOT RUINED!! MY FAMILY STARTED FIGHTING!! (NOT CLICKBAIT)","DDG'S $100,000 CHRISTMAS GOT RUINED!! MY FAMILY STARTED FIGHTING!! (NOT CLICKBAIT)",FWMo8AKbx4M,0,26,344619,2021-12-27 12:09:54,10,en,asr,26,Howto & Style,True
I am MoBo,UCJswRv22oiUgmT1FuFeUekw,Becoming a good person speedrun (13.31 seconds),Becoming a good person speedrun (13.31 seconds),FpEnlaGbGFU,0,23,3548222,2021-12-27 12:09:54,11,en,asr,23,Comedy,True
Ketsukii,UCkugp00JBjq4cpXdIlznKkQ,FNaF Security breach in a nutshell,FNaF Security breach in a nutshell,Qm8uOPiKezg,0,24,1533837,2021-12-27 12:09:54,12,es,asr,24,Entertainment,True
Zooted Music,UCtxvq4aq_o6yYQjCXGyuawQ,DDG - Fairly Odd Parents “Freestyle” (Official Video),DDG - Fairly Odd Parents “Freestyle” (Official Video),yGp9frozacw,0,20,339447,2021-12-27 12:09:54,13,en,asr,20,Gaming,True
BE AMAZED,UCkQO3QsgTpNTsOw6ujimT5Q,Biggest Wastes of Time EVER,Biggest Wastes of Time EVER,l1q1ax5ylVU,0,27,333576,2021-12-27 12:09:54,14,en,asr,27,Education,True
Cut,UCbaGn5VkOVlcRgIWAHcrJKA,Match Kid to Mom | Lineup | Cut,Match Kid to Mom | Lineup | Cut,sWP0PzHIeBA,0,24,527405,2021-12-27 12:09:54,15,en,asr,24,Entertainment,True
Cut,UCbaGn5VkOVlcRgIWAHcrJKA,Match Kid to Mom | Lineup | Cut,Match Kid to Mom | Lineup | Cut,sWP0PzHIeBA,0,24,527405,2021-12-27 12:09:54,15,en-US,standard,24,Entertainment,True
Emirichu,UCFeqAfEuKm7lIg2ddQzh61A,The worst thing that happened on tour,The worst thing that happened on tour,C5e5eJCndaE,0,22,549022,2021-12-27 12:09:54,16,en,asr,22,People & Blogs,True
Sister forever,UCKsFZFfKOy33O6dut9FglzA,CHRISTMAS MORNING OPENING PRESENTS 2021 | SISTER FOREVER,CHRISTMAS MORNING OPENING PRESENTS 2021 | SISTER FOREVER,w6avHxnUIek,0,1,290560,2021-12-27 12:09:54,17,en,asr,1,Film & Animation,True
2HYPE,UCY4AlDv6wL2qhrX29iwdqAg,2HYPE SECRET SANTA #3!,2HYPE SECRET SANTA #3!,aW5rbc10gwU,0,17,597201,2021-12-27 12:09:54,18,en,asr,17,Sports,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,Fake Punt Return for a Christmas Gift,Fake Punt Return for a Christmas Gift,HPlWa6Ue7rA,0,17,1437716,2021-12-27 12:09:54,19,vi,asr,17,Sports,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,Fake Punt Return for a Christmas Gift,Fake Punt Return for a Christmas Gift,HPlWa6Ue7rA,0,17,1437716,2021-12-27 12:09:54,19,en,standard,17,Sports,True
