channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
MrBeast,UCX6OQ3DkcsbYNE6H8uQQuVA,"Extreme $100,000 Game of Tag!","Extreme $100,000 Game of Tag!",WcwGleN38zE,0,24,14599911.0,2021-04-18 12:05:31,1,en,asr,24,Entertainment,True
The Royal Family Channel,UCCvgLV2Ixb8KCemj-UtXZ-g,Prince Harry and William Walk Together as Royal Family Departs Prince Philip's Funeral,Prince Harry and William Walk Together as Royal Family Departs Prince Philip's Funeral,GdJkO3PLZrs,0,25,6000073.0,2021-04-18 12:05:31,2,,,25,News & Politics,True
The Royal Family,UCTkC3Jt91QkqNAE4FGWkEIQ,The Funeral of The Duke of Edinburgh,The Funeral of The Duke of Edinburgh,mCY4b6GGkb4,0,22,,2021-04-18 12:05:31,3,,,22,People & Blogs,True
The Food Theorists,UCHYoe8kQ-7Gn9ASOlmI0k6Q,Food Theory: How Long Could You SURVIVE Locked In A Grocery Store?,Food Theory: How Long Could You SURVIVE Locked In A Grocery Store?,KTKNl08hwUY,0,26,1750063.0,2021-04-18 12:05:31,4,en,asr,26,Howto & Style,True
Mark Rober,UCY1kMZp36IQSyNx_9h4mpCg,The Truth About my Son,The Truth About my Son,ybPgmjTRvMo,0,28,10542795.0,2021-04-18 12:05:31,5,en,asr,28,Science & Technology,True
Young Thug,UCuwdplPbuTFZj_64d03tSBA,Young Thug & Gunna - Ski [Official Video] | Young Stoner Life,Young Thug & Gunna - Ski [Official Video] | Young Stoner Life,Sevhj75lj80,0,10,1330613.0,2021-04-18 12:05:31,6,fr,asr,10,Music,True
The Funks,UCccdWvs4Ynr3fbsaFxMW5pg,Name Reveal For Baby Funk!,Name Reveal For Baby Funk!,1S6d5xd2Dt4,0,22,692426.0,2021-04-18 12:05:31,7,en,asr,22,People & Blogs,True
The Royal Family Channel,UCCvgLV2Ixb8KCemj-UtXZ-g,"Duchess of Cambridge, Princess Beatrice and Zara Tindall Arrive For Prince Philip's Funeral","Duchess of Cambridge, Princess Beatrice and Zara Tindall Arrive For Prince Philip's Funeral",B2RyeLsz62c,0,25,3254069.0,2021-04-18 12:05:31,8,,,25,News & Politics,True
MLB,UCoLrcjPV5PbUrUyXq5mjc_A,Dodgers vs. Padres Game Highlights (4/16/21) | MLB Highlights,Dodgers vs. Padres Game Highlights (4/16/21) | MLB Highlights,swZR0K_cqXE,0,17,506566.0,2021-04-18 12:05:31,9,en,asr,17,Sports,True
jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,My Best Friend SURVIVED Cancer… 3 Times,My Best Friend SURVIVED Cancer… 3 Times,XiU2YQgysGI,0,22,559191.0,2021-04-18 12:05:31,10,en,asr,22,People & Blogs,True
jeffreestar,UCkvK_5omS-42Ovgah8KRKtg,My Best Friend SURVIVED Cancer… 3 Times,My Best Friend SURVIVED Cancer… 3 Times,XiU2YQgysGI,0,22,559191.0,2021-04-18 12:05:31,10,en,standard,22,People & Blogs,True
Danny Gonzalez,UCSUf5_EPEfl4zlBKZHkZdmw,The Kung Fu Panda Ripoff From Your Nightmares,The Kung Fu Panda Ripoff From Your Nightmares,g-1O5cqb80E,0,23,1205371.0,2021-04-18 12:05:31,11,en,asr,23,Comedy,True
Fundy,UCCE5NVlm0FhbunMMBT48WAw,I made your dumb Ideas in Minecraft again...,I made your dumb Ideas in Minecraft again...,1t5_F5CSeZg,0,20,2317715.0,2021-04-18 12:05:31,12,en,asr,20,Gaming,True
Jake Paul,UCcgVECVN4OKV6DH1jLkqmcA,The most important day of my life,The most important day of my life,b0z5Xo7BXZQ,0,22,1095153.0,2021-04-18 12:05:31,13,en,asr,22,People & Blogs,True
