channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCLOEGprmycLLbyzBj2jozLg,Dixie D'Amelio,22,q7u0xsMw3EE,2020-09-17 09:30:05,0,Exclusive Behind the Scenes For My New Music Video | Dixie D'Amelio,Exclusive Behind the Scenes For My New Music Video | Dixie D'Amelio,1,7350829,en,asr,True,22,People & Blogs
UCLXzq85ijg2LwJWFrz4pkmw,Skip and Shannon: UNDISPUTED,17,A-ynOpt2VXw,2020-09-17 09:30:05,0,Clippers losing GM 7 to Nuggets is the 'biggest choke in NBA history' ? Shannon | NBA | UNDISPUTED,Clippers losing GM 7 to Nuggets is the 'biggest choke in NBA history' ? Shannon | NBA | UNDISPUTED,2,1401154,en,asr,True,17,Sports
UCJx5KP-pCUmL9eZUv-mIcNw,GameTrailers,20,yCb7bjuH5As,2020-09-17 09:30:05,0,PS5 Showcase Event Livestream,PS5 Showcase Event Livestream,3,1049757,en,asr,True,20,Gaming
UC-2Y8dQb0S6DtpxNgAKoJKA,PlayStation,20,1O6Qstncpnc,2020-09-17 09:30:05,0,Hogwarts Legacy - Official Reveal Trailer | PS5,Hogwarts Legacy - Official Reveal Trailer | PS5,4,2814420,en,asr,True,20,Gaming
UCZGYJFUizSax-yElQaFDp5Q,Star Wars,24,eW7Twd85m2g,2020-09-17 09:30:05,0,The Mandalorian | Season 2 Official Trailer | Disney+,The Mandalorian | Season 2 Official Trailer | Disney+,5,6621970,en,asr,True,24,Entertainment
UCZGYJFUizSax-yElQaFDp5Q,Star Wars,24,eW7Twd85m2g,2020-09-17 09:30:05,0,The Mandalorian | Season 2 Official Trailer | Disney+,The Mandalorian | Season 2 Official Trailer | Disney+,5,6621970,en-US,standard,True,24,Entertainment
UCT2X19JJaJGUN7mrYuImANQ,America's Got Talent,24,MH_vjfNPv70,2020-09-17 09:30:05,0,"BTS Performs ""Dynamite"" on AGT - America's Got Talent 2020","BTS Performs ""Dynamite"" on AGT - America's Got Talent 2020",6,4381366,en,asr,True,24,Entertainment
UCaFGDBmGK_jw66u3av2Ysjw,MacRumors,28,O0rEsN4tn1Q,2020-09-17 09:30:05,0,iOS 14: 8 Tips For Getting Started!,iOS 14: 8 Tips For Getting Started!,7,525195,en,asr,True,28,Science & Technology
UCaFGDBmGK_jw66u3av2Ysjw,MacRumors,28,O0rEsN4tn1Q,2020-09-17 09:30:05,0,iOS 14: 8 Tips For Getting Started!,iOS 14: 8 Tips For Getting Started!,7,525195,en,standard,True,28,Science & Technology
UCOmcA3f_RrH6b9NmcNa4tdg,CNET,28,hT4XeFjh_0U,2020-09-17 09:30:05,0,Sony PS5 full price and Release Date reveal with games,Sony PS5 full price and Release Date reveal with games,8,401070,,,True,28,Science & Technology
UCIeeYZkzXYJ0veMu7GalaDg,Bigkaybeezy,10,2L8yMpBfguA,2020-09-17 09:30:05,0,"BigKayBeezy Feat. Polo G ""Bookbag 2.0"" (Official Video)","BigKayBeezy Feat. Polo G ""Bookbag 2.0"" (Official Video)",9,176296,pt,asr,True,10,Music
UC-2Y8dQb0S6DtpxNgAKoJKA,PlayStation,20,DXiTt_6RbxQ,2020-09-17 09:30:05,0,Five Nights At Freddy's: Security Breach - Teaser Trailer | PS5,Five Nights At Freddy's: Security Breach - Teaser Trailer | PS5,10,1726197,en,standard,True,20,Gaming
UC2rJLq19N0dGrxfib80M_fg,HollywoodLife,24,Lowc62lU75Q,2020-09-17 09:30:05,0,Offset Breaks Silence On Cardi B Divorce News,Offset Breaks Silence On Cardi B Divorce News,11,334726,,,True,24,Entertainment
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,b13xnFp_LJs,2020-09-17 09:30:05,0,Apple Event ? September 15,Apple Event ? September 15,12,12371618,en,asr,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,b13xnFp_LJs,2020-09-17 09:30:05,0,Apple Event ? September 15,Apple Event ? September 15,12,12371618,en,standard,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,b13xnFp_LJs,2020-09-17 09:30:05,0,Apple Event ? September 15,Apple Event ? September 15,12,12371618,es-419,standard,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,b13xnFp_LJs,2020-09-17 09:30:05,0,Apple Event ? September 15,Apple Event ? September 15,12,12371618,ja,standard,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,b13xnFp_LJs,2020-09-17 09:30:05,0,Apple Event ? September 15,Apple Event ? September 15,12,12371618,ko,standard,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,b13xnFp_LJs,2020-09-17 09:30:05,0,Apple Event ? September 15,Apple Event ? September 15,12,12371618,ru,standard,True,28,Science & Technology
UCE_M8A5yxnLfW0KghEeajjw,Apple,28,b13xnFp_LJs,2020-09-17 09:30:05,0,Apple Event ? September 15,Apple Event ? September 15,12,12371618,zh-Hans,standard,True,28,Science & Technology
UCXuqSBlHAE6Xw-yeJA0Tunw,Linus Tech Tips,28,AG_ZHi3tuyk,2020-09-17 09:30:05,0,"Nvidia, you PROMISED!","Nvidia, you PROMISED!",13,2226347,en,standard,True,28,Science & Technology
UCXuqSBlHAE6Xw-yeJA0Tunw,Linus Tech Tips,28,AG_ZHi3tuyk,2020-09-17 09:30:05,0,"Nvidia, you PROMISED!","Nvidia, you PROMISED!",13,2226347,pt-BR,standard,True,28,Science & Technology
UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,10,orXAg5dIMa8,2020-09-17 09:30:05,0,Taylor Swift - betty (Live from the 2020 Academy of Country Music Awards),Taylor Swift - betty (Live from the 2020 Academy of Country Music Awards),14,628024,en,asr,True,10,Music
UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,10,orXAg5dIMa8,2020-09-17 09:30:05,0,Taylor Swift - betty (Live from the 2020 Academy of Country Music Awards),Taylor Swift - betty (Live from the 2020 Academy of Country Music Awards),14,628024,en,standard,True,10,Music
UC1Ydgfp2x8oLYG66KZHXs1g,TheTalko,24,mYoUV1kzgZM,2020-09-17 09:30:05,0,The Real Reason Cardi B Filed For Divorce,The Real Reason Cardi B Filed For Divorce,15,234239,en,asr,True,24,Entertainment
UCXGgrKt94gR6lmN4aN3mYTg,Austin Evans,28,cotyH4N1_Aw,2020-09-17 09:30:05,0,The $399 PS5 is Here.,The $399 PS5 is Here.,16,642725,en,asr,True,28,Science & Technology
UCoi3Uk6JtP9QgA5BRwnh6NQ,GregsGadgets,28,JF7FFx6Pp2Y,2020-09-17 09:30:05,0,iOS 14 Tips & Tricks for Beginners!,iOS 14 Tips & Tricks for Beginners!,17,209033,en,asr,True,28,Science & Technology
UCj34AOIMl_k1fF7hcBkD_dw,EverythingApplePro EAP,28,AdKP623K6pA,2020-09-17 09:30:05,0,iOS 14 Final Review! Everything We Wanted,iOS 14 Final Review! Everything We Wanted,18,972668,en,asr,True,28,Science & Technology
UCWkYXtnAuu7VTLPwUcRSB6A,Kylie Jenner,22,jrVmGew1ztk,2020-09-17 09:30:05,0,What's In My Bag,What's In My Bag,19,2895010,,,True,22,People & Blogs
UCiQMYozSSTkJ2twtZM1bG9w,zollotech,28,Zv_H_ichUmM,2020-09-17 09:30:05,0,iOS 14 is Out! - What's New?,iOS 14 is Out! - What's New?,20,307870,en,asr,True,28,Science & Technology
UCiQMYozSSTkJ2twtZM1bG9w,zollotech,28,Zv_H_ichUmM,2020-09-17 09:30:05,0,iOS 14 is Out! - What's New?,iOS 14 is Out! - What's New?,20,307870,en,standard,True,28,Science & Technology
UCOTPo2y-NHJjg1EuENrxypA,First Things First,17,UsWavvfmQA4,2020-09-17 09:30:05,0,Chris Broussard concedes to Wright after Clippers lose to Denver in GM 7 | NBA | FIRST THINGS FIRST,Chris Broussard concedes to Wright after Clippers lose to Denver in GM 7 | NBA | FIRST THINGS FIRST,21,145142,en,asr,True,17,Sports
UCpi8TJfiA4lKGkaXs__YdBA,The Try Guys,23,BXPrFMqojWs,2020-09-17 09:30:05,0,Keith Eats Everything At Sonic,Keith Eats Everything At Sonic,22,926085,,,True,23,Comedy
UCvgfXK4nTYKudb0rFR6noLA,UFC - Ultimate Fighting Championship,17,Z-uTB6raZ-c,2020-09-17 09:30:05,0,UFC 253 Free Fight: Paulo Costa vs Yoel Romero,UFC 253 Free Fight: Paulo Costa vs Yoel Romero,23,709477,en,asr,True,17,Sports
UCmv1CLT6ZcFdTJMHxaR9XeA,PTXofficial,10,Md8kADJwMQ0,2020-09-17 09:30:05,0,[OFFICIAL VIDEO] Mad World - Pentatonix,[OFFICIAL VIDEO] Mad World - Pentatonix,24,622712,en,asr,True,10,Music
UCkWQ0gDrqOCarmUKmppD7GQ,JayzTwoCents,28,32GE1bfxRVo,2020-09-17 09:30:05,0,The RTX 3080 Benchmarks... do they even come close to expectations?,The RTX 3080 Benchmarks... do they even come close to expectations?,25,1312383,en,asr,True,28,Science & Technology
UCLOIoa2aEGcM-z1hJx4vy4w,Dancing With The Stars,24,X5MUPfuaUok,2020-09-17 09:30:05,0,Carole Baskin?s Paso ? Dancing with the Stars,Carole Baskin?s Paso ? Dancing with the Stars,26,2242922,en,asr,True,24,Entertainment
UCWsEZ9v1KC8b5VYjYbEewJA,Nick Ackerman,28,renrasx81sc,2020-09-17 09:30:05,0,iOS 14 Official Review!,iOS 14 Official Review!,27,188118,en,asr,True,28,Science & Technology
UC5enhS5tdXhHNbj8s_kdBUw,FusionZGamer,20,wiZ9OvI-uAk,2020-09-17 09:30:05,0,FNAF Security Breach OFFICIAL TRAILER (FNAF 9),FNAF Security Breach OFFICIAL TRAILER (FNAF 9),28,321943,en,asr,True,20,Gaming
UC0IXvMUUPeYNVGe88ieMDEg,Seventeen,26,v5XMu_o5_9c,2020-09-17 09:30:05,0,Charli & Dixie D'Amelio Reveal Their Favorite TikTok Dance  | 17 Questions,Charli & Dixie D'Amelio Reveal Their Favorite TikTok Dance  | 17 Questions,29,307503,en,asr,True,26,Howto & Style
UC14UlmYlSNiQCBe9Eookf_A,FC Barcelona,17,nZcbGEu1gnQ,2020-09-17 09:30:05,0,HIGHLIGHTS & REACTION | Bar?a 3-1 Girona,HIGHLIGHTS & REACTION | Bar?a 3-1 Girona,30,1306778,nl,asr,True,17,Sports
