channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
Fundy,UCCE5NVlm0FhbunMMBT48WAw,"If you beat this, I give you $2000...","If you beat this, I give you $2000...",Y6VibRZXu50,0,20,790815,2021-09-19 12:04:33,1,,,20,Gaming,True
LilNasXVEVO,UCtTfSyci2urfwXXu_eRpNRA,Lil Nas X - THATS WHAT I WANT (Official Video),Lil Nas X - THATS WHAT I WANT (Official Video),QDYDRA5JPLE,0,10,15813151,2021-09-19 12:04:33,2,en,asr,10,Music,True
YoungBoy Never Broke Again,UClW4jraMKz6Qj69lJf-tODA,YoungBoy Never Broke Again - On My Side [Official Music Video],YoungBoy Never Broke Again - On My Side [Official Music Video],NEu-cJSGvXk,0,10,2275949,2021-09-19 12:04:33,3,,,10,Music,True
Let's Game It Out,UCto7D1L-MiRoOziCXK9uT5Q,I Used Drones to Make a Nightmare Factory Even Worse - Satisfactory,I Used Drones to Make a Nightmare Factory Even Worse - Satisfactory,m_PEIFKPPoE,0,20,1991659,2021-09-19 12:04:33,4,en,asr,20,Gaming,True
emma chamberlain,UC78cxCAcp7JfQPgKxYdyGrg,met gala,met gala,UXe3votrOOs,0,24,1915683,2021-09-19 12:04:33,5,en,asr,24,Entertainment,True
FOX 13 Tampa Bay,UC13mSI38YWz5zfvxXDPpePA,"Brian Laundrie missing since Tuesday, search for Gabby Petito continues","Brian Laundrie missing since Tuesday, search for Gabby Petito continues",yoW04GxTUkM,0,25,878739,2021-09-19 12:04:33,6,en,asr,25,News & Politics,True
FOX 13 Tampa Bay,UC13mSI38YWz5zfvxXDPpePA,"Brian Laundrie missing since Tuesday, search for Gabby Petito continues","Brian Laundrie missing since Tuesday, search for Gabby Petito continues",yoW04GxTUkM,0,25,878739,2021-09-19 12:04:33,6,en,standard,25,News & Politics,True
FOX 13 Tampa Bay,UC13mSI38YWz5zfvxXDPpePA,"Brian Laundrie missing since Tuesday, search for Gabby Petito continues","Brian Laundrie missing since Tuesday, search for Gabby Petito continues",yoW04GxTUkM,0,25,878739,2021-09-19 12:04:33,6,en,standard,25,News & Politics,True
Lil Nas X,UC_uMv3bNXwapHl8Dzf2p01Q,LIL NAS X GIVES BIRTH,LIL NAS X GIVES BIRTH,v7C0OVhvofI,0,10,4349364,2021-09-19 12:04:33,7,,,10,Music,True
Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,You Season 3 | Official Trailer | Netflix,You Season 3 | Official Trailer | Netflix,xAN1ThhTWsE,0,24,3494617,2021-09-19 12:04:33,8,en,asr,24,Entertainment,True
Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,You Season 3 | Official Trailer | Netflix,You Season 3 | Official Trailer | Netflix,xAN1ThhTWsE,0,24,3494617,2021-09-19 12:04:33,8,en-US,standard,24,Entertainment,True
steveee,UCY2ekMrWhsUVHwO3J3-PCzQ,realistic lava in minecraft,realistic lava in minecraft,q3xZgkeUM9I,0,20,3861039,2021-09-19 12:04:33,9,en,asr,20,Gaming,True
NBC New York,UCxCfoSInadl-4i3F70zDt1A,Gabby Petito Case: What We Know About the Van Life YouTuber Who Went Missing in Wyoming,Gabby Petito Case: What We Know About the Van Life YouTuber Who Went Missing in Wyoming,qjBYeY15t1s,0,25,791243,2021-09-19 12:04:33,10,en,asr,25,News & Politics,True
SSSniperWolf,UCpB959t8iPrxQWj7G6n0ctQ,Trying Tik Tok Life Hacks to see if they work,Trying Tik Tok Life Hacks to see if they work,AVatMmg3-xQ,0,24,3493134,2021-09-19 12:04:33,11,en,asr,24,Entertainment,True
martincitopants,UCcnci5vbpLJ-rh_V9yXwawg,E X P A N D I N G to Space in Factorio,E X P A N D I N G to Space in Factorio,2ZcqJb5qHrU,0,20,441394,2021-09-19 12:04:33,12,en,asr,20,Gaming,True
1804 Jackboy,UC5utlnoY2NzMkPov5LNeR-Q,Jackboy - Where I'm From (Official Video),Jackboy - Where I'm From (Official Video),Ae0svm6Z8Dw,0,10,476243,2021-09-19 12:04:33,13,en,asr,10,Music,True
Ryan Upchurch,UCaQVx6CxQNmQktFQ-_jxmzQ,"Upchurch ""Midnight in Montgomery""  (OFFICIAL RENDITION VIDEO)","Upchurch ""Midnight in Montgomery""  (OFFICIAL RENDITION VIDEO)",c8K4q1TOYqU,0,24,284318,2021-09-19 12:04:33,14,,,24,Entertainment,True
DDG,UCKqqDlf6lfo3ChRA4-gzusQ,DDG - Rucci (Official Video),DDG - Rucci (Official Video),1rNnBg9jDuk,0,10,541409,2021-09-19 12:04:33,15,nl,asr,10,Music,True
FINAL FANTASY XIV,UCpx2BZg8ABgaDV50sGJtWAg,FINAL FANTASY XIV: ENDWALKER - Job Actions,FINAL FANTASY XIV: ENDWALKER - Job Actions,WCVcgZ8dtD0,0,20,797897,2021-09-19 12:04:33,16,,,20,Gaming,True
LilNasXVEVO,UCtTfSyci2urfwXXu_eRpNRA,Lil Nas X - SCOOP ft. Doja Cat,Lil Nas X - SCOOP ft. Doja Cat,iHLmSXJLH8E,0,10,4065263,2021-09-19 12:04:33,17,,,10,Music,True
