channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
WORLDSTARHIPHOP,UC-yXuc1__OzjwpsJPlxYUCQ,Kevin Gates x Renni Rucci  - Boat to Virginia (Official Music Video),Kevin Gates x Renni Rucci  - Boat to Virginia (Official Music Video),doXYwQixqHQ,0,10,387491,2021-07-22 12:04:06,1,nl,asr,10,Music,True
Skip and Shannon: UNDISPUTED,UCLXzq85ijg2LwJWFrz4pkmw,Giannis drops 50 in GM 6 to win 2021 Championship for the Bucks — Skip & Shannon | NBA | UNDISPUTED,Giannis drops 50 in GM 6 to win 2021 Championship for the Bucks — Skip & Shannon | NBA | UNDISPUTED,GZObg7T_GI4,0,17,763533,2021-07-22 12:04:06,2,en,asr,17,Sports,True
Beats by Dre,UCSszI_zUkVVA24WVuTYpHTQ,Sha'Carri Richardson & Kanye West | Beats Studio Buds,Sha'Carri Richardson & Kanye West | Beats Studio Buds,q9lFaCkFN7I,0,24,805816,2021-07-22 12:04:06,3,es,asr,24,Entertainment,True
Paramount Pictures,UCF9imwPMSGz4Vq1NiTWCC7g,Jackass Forever | Official Trailer (2021 Movie),Jackass Forever | Official Trailer (2021 Movie),FNq-QT2Jpng,0,1,2609201,2021-07-22 12:04:06,4,en,asr,1,Film & Animation,True
Paramount Pictures,UCF9imwPMSGz4Vq1NiTWCC7g,Jackass Forever | Official Trailer (2021 Movie),Jackass Forever | Official Trailer (2021 Movie),FNq-QT2Jpng,0,1,2609201,2021-07-22 12:04:06,4,en-US,standard,1,Film & Animation,True
CashNasty,UCvyTdLw8SkVmUcHYXSDEGwA,They Got EXPOSED BAD!! 2v2 Basketball Against Nick Briz & Carlos!,They Got EXPOSED BAD!! 2v2 Basketball Against Nick Briz & Carlos!,Ad1z-j2NBg8,0,24,579091,2021-07-22 12:04:06,5,en,asr,24,Entertainment,True
Kodak Black,UChEYVadfkMCfrKUi6qr3I1Q,Kodak Black - Senseless [Official Music Video],Kodak Black - Senseless [Official Music Video],yDr5gEdOcg4,0,10,3150563,2021-07-22 12:04:06,6,,,10,Music,True
Zud,UCgYJLAsnjCZk9ocyIywgbiQ,NEW Among Us EVIL iPHONE ROLE?! (Funny Mod),NEW Among Us EVIL iPHONE ROLE?! (Funny Mod),mzWCi6vYSb8,0,20,504164,2021-07-22 12:04:06,7,en,asr,20,Gaming,True
A&B Things,UCAXEGk-l_ioBMvHa9_uHJjg,NOT BRINGING HIM HOME...,NOT BRINGING HIM HOME...,UE9z9vL_uGA,0,22,607869,2021-07-22 12:04:06,8,en,asr,22,People & Blogs,True
Forrestbono,UCT4oXolSaPqL5T5TXqmPQ2A,I Survived 200 Days in Ancient Greece on Minecraft.. Here's What Happened..,I Survived 200 Days in Ancient Greece on Minecraft.. Here's What Happened..,SQ9n4JNoWE8,0,20,1677502,2021-07-22 12:04:06,9,en,asr,20,Gaming,True
Milwaukee Bucks,UCRZDEVva3Z8h_Q0VetTgDUA,NBA Championship Trophy Presentation | Giannis Antetokounmpo is the NBA Finals Most Valuable Player,NBA Championship Trophy Presentation | Giannis Antetokounmpo is the NBA Finals Most Valuable Player,g61aZwNZpws,0,17,975916,2021-07-22 12:04:06,10,en,standard,17,Sports,True
Blue Origin,UCVxTHEKKLxNjGcvVaZindlg,Replay - New Shepard First Human Flight,Replay - New Shepard First Human Flight,tMHhXzpwupU,0,28,3571014,2021-07-22 12:04:06,11,en,asr,28,Science & Technology,True
Blue Origin,UCVxTHEKKLxNjGcvVaZindlg,Replay - New Shepard First Human Flight,Replay - New Shepard First Human Flight,tMHhXzpwupU,0,28,3571014,2021-07-22 12:04:06,11,en,standard,28,Science & Technology,True
