channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
CityGirlsVEVO,UC39qIb66wPKh2L-EHjFHL1A,City Girls - Twerkulator (Official Video),City Girls - Twerkulator (Official Video),62-iVogg5jA,0,10,1061316,2021-07-08 12:04:06,1,en,standard,10,Music,True
ArianaGrandeVevo,UC0VOyT2OCBKdQhF3BAbZ-1g,Ariana Grande - safety net ft. Ty Dolla $ign (Official Live Performance) | Vevo,Ariana Grande - safety net ft. Ty Dolla $ign (Official Live Performance) | Vevo,r2XJ9P1NvJc,0,10,2294441,2021-07-08 12:04:06,2,,,10,Music,True
JackManifoldTV,UCVhZyGllAVd-Wl6kNufV0uA,We Played Minecraft Using Dance Mats...,We Played Minecraft Using Dance Mats...,mZ-6R_vEAag,0,20,851117,2021-07-08 12:04:06,3,en,asr,20,Gaming,True
Nintendo,UCGIY_O-8vW4rfX98KlMkvRg,Nintendo Switch (OLED model) - Announcement Trailer,Nintendo Switch (OLED model) - Announcement Trailer,4mHq6Y7JSmg,0,20,4637808,2021-07-08 12:04:06,4,,,20,Gaming,True
League of Legends,UC2t5bjwHdUX4vM2g8TRDq5g,Akshan: the Rogue Sentinel | Champion Trailer - League of Legends,Akshan: the Rogue Sentinel | Champion Trailer - League of Legends,lAX04HWlgSs,0,20,1519700,2021-07-08 12:04:06,5,en,standard,20,Gaming,True
Beast Reacts,UCUaT_39o1x6qWjz7K2pWcgw,World’s Fastest Big Mac Ever Eaten,World’s Fastest Big Mac Ever Eaten,vd57lL4a8Iw,0,24,6580775,2021-07-08 12:04:06,6,en,asr,24,Entertainment,True
The Cosmic Wonder,UClG1AcuVOU5Cn-ivHm3JRoA,Loki Episode 5 Breakdown & Ending Explained! Kang's Castle? EVIL KING LOKI?,Loki Episode 5 Breakdown & Ending Explained! Kang's Castle? EVIL KING LOKI?,-uG8dNMiZzY,0,1,270407,2021-07-08 12:04:06,7,en,asr,1,Film & Animation,True
FOX Soccer,UCooTLkxcpnTNx6vfOovfBFA,"Messi, Argentina outlast Colombia in penalty kicks to advance | 2021 Copa America | FOX SOCCER","Messi, Argentina outlast Colombia in penalty kicks to advance | 2021 Copa America | FOX SOCCER",n4BRNQxlKzU,0,17,447302,2021-07-08 12:04:06,8,en,asr,17,Sports,True
CBS This Morning,UC-SJ6nODDmufqBzPBwCvYvQ,Haiti president Jovenel Moïse assassinated overnight at his private residence,Haiti president Jovenel Moïse assassinated overnight at his private residence,quHp2QC7wPM,0,25,515672,2021-07-08 12:04:06,9,,,25,News & Politics,True
Louis Vuitton,UC5q0PIKGr2lGOsiT14AlEYg,Men's Fall-Winter 2021 Show in Seoul with House Ambassadors BTS | LOUIS VUITTON,Men's Fall-Winter 2021 Show in Seoul with House Ambassadors BTS | LOUIS VUITTON,KsH_V0D4PyA,0,26,3713401,2021-07-08 12:04:06,10,ko,asr,26,Howto & Style,True
Jaclyn Hill,UC6jgzx2g3nlbaYkd8EMweKA,HOT GIRL SUMMER 2021!,HOT GIRL SUMMER 2021!,iWdBHEOtS4w,0,26,311422,2021-07-08 12:04:06,11,en,asr,26,Howto & Style,True
Vizion,UCjbw1mbcXjl79S4K6rjGqgw,Deploy Alien Nanites - Fortnite Week 5 Legendary Quest,Deploy Alien Nanites - Fortnite Week 5 Legendary Quest,YTQjI7YvsoM,0,20,159502,2021-07-08 12:04:06,12,en,asr,20,Gaming,True
Carter Sharer,UCtNBFUsxj2YVbEc5HquzFqg,100 Mystery Buttons… But Every Button is SLIME!,100 Mystery Buttons… But Every Button is SLIME!,NJqeASHJS_M,0,24,1078958,2021-07-08 12:04:06,13,,,24,Entertainment,True
