channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
60 Minutes,UCsN32BtMd0IoByjJRNF12cw,Facebook Whistleblower Frances Haugen: The 60 Minutes Interview,Facebook Whistleblower Frances Haugen: The 60 Minutes Interview,_Lx5VmAdZSI,0,25,2606452,2021-10-05 12:04:37,1,en,asr,25,News & Politics,True
NBA,UCWJ2lWNubArHWmf3FIHbfcQ,"NETS at LAKERS | NBA PRESEASON FULL GAME HIGHLIGHTS | October 3, 2021","NETS at LAKERS | NBA PRESEASON FULL GAME HIGHLIGHTS | October 3, 2021",DqwvyZxcW3g,0,17,2160271,2021-10-05 12:04:37,2,en,asr,17,Sports,True
NBA,UCWJ2lWNubArHWmf3FIHbfcQ,"NETS at LAKERS | NBA PRESEASON FULL GAME HIGHLIGHTS | October 3, 2021","NETS at LAKERS | NBA PRESEASON FULL GAME HIGHLIGHTS | October 3, 2021",DqwvyZxcW3g,0,17,2160271,2021-10-05 12:04:37,2,en,standard,17,Sports,True
Al Jazeera English,UCNye-wNBqNL5ZzHSJj3l8Bg,"Facebook, Instagram and WhatsApp down in global outage","Facebook, Instagram and WhatsApp down in global outage",g2rk1MA-aLU,0,25,711163,2021-10-05 12:04:37,3,en,asr,25,News & Politics,True
Jaiden Animations,UCGwu0nbY2wSkW8N-cghnLpA,I REALLY NEED YOUR HELP,I REALLY NEED YOUR HELP,8ghEl_ibLiI,0,1,3539230,2021-10-05 12:04:37,4,en,asr,1,Film & Animation,True
LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,PFAS: Last Week Tonight with John Oliver (HBO),PFAS: Last Week Tonight with John Oliver (HBO),9W74aeuqsiU,0,24,2192393,2021-10-05 12:04:37,5,en,asr,24,Entertainment,True
Dixie D'Amelio,UCLOEGprmycLLbyzBj2jozLg,My Apartment Tour | Dixie D'Amelio,My Apartment Tour | Dixie D'Amelio,fGfdx_ljQHE,0,10,388579,2021-10-05 12:04:37,6,en,asr,10,Music,True
Tom Scott,UCBa659QWEk1AI4Tg--mrJ2A,I thought the Schmid Peoplemover was impossible,I thought the Schmid Peoplemover was impossible,A2g4u9F9i90,0,27,1089748,2021-10-05 12:04:37,7,en,asr,27,Education,True
Tom Scott,UCBa659QWEk1AI4Tg--mrJ2A,I thought the Schmid Peoplemover was impossible,I thought the Schmid Peoplemover was impossible,A2g4u9F9i90,0,27,1089748,2021-10-05 12:04:37,7,en,standard,27,Education,True
ABC News In-depth,UCxcrzzhQDj5zKJbXfIscCtg,The Pandora Papers: How the world of offshore finance is still flourishing | Four Corners,The Pandora Papers: How the world of offshore finance is still flourishing | Four Corners,4kPLpZN3I3A,0,25,381586,2021-10-05 12:04:37,8,en,asr,25,News & Politics,True
ABC News In-depth,UCxcrzzhQDj5zKJbXfIscCtg,The Pandora Papers: How the world of offshore finance is still flourishing | Four Corners,The Pandora Papers: How the world of offshore finance is still flourishing | Four Corners,4kPLpZN3I3A,0,25,381586,2021-10-05 12:04:37,8,en-GB,standard,25,News & Politics,True
Vivziepop,UCzfyYtgvkx5mLy8nlLlayYg,SPOOKY HELLUVA BOSS + HAZBIN HOTEL HALLOWEEN DROP!,SPOOKY HELLUVA BOSS + HAZBIN HOTEL HALLOWEEN DROP!,aEOX3OYIkds,0,1,355857,2021-10-05 12:04:37,9,en,asr,1,Film & Animation,True
4 Shooters Only,UCE86oyLVAcsSkRAEWVtDUlA,G Herbo - Street Shit | From The Block Performance 🎙,G Herbo - Street Shit | From The Block Performance 🎙,1_TxnZPB-jQ,0,1,399900,2021-10-05 12:04:37,10,ko,asr,1,Film & Animation,True
Evbo,UC1HL3TABt6QGd_P857BH_CA,Minecraft but I battle the NOOB KING,Minecraft but I battle the NOOB KING,wYoSuBUrcFQ,0,22,1062871,2021-10-05 12:04:37,11,en,asr,22,People & Blogs,True
JianHao Tan,UCGwcH4qnJ2qM_ZJUSFcAMAA,13 Types of People in SQUID GAME,13 Types of People in SQUID GAME,qNUTz6dk4HE,0,23,2753780,2021-10-05 12:04:37,12,en,asr,23,Comedy,True
SEC Shorts,UCUOZvgB9Q8AgZjjLYcLWztQ,SEC Shorts - Alabama and Georgia get sent to the principal's office,SEC Shorts - Alabama and Georgia get sent to the principal's office,wN_s6_S2ppU,0,23,318953,2021-10-05 12:04:37,13,en,asr,23,Comedy,True
SEC Shorts,UCUOZvgB9Q8AgZjjLYcLWztQ,SEC Shorts - Alabama and Georgia get sent to the principal's office,SEC Shorts - Alabama and Georgia get sent to the principal's office,wN_s6_S2ppU,0,23,318953,2021-10-05 12:04:37,13,en,standard,23,Comedy,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,Buccaneers vs. Patriots Week 4 Highlights | NFL 2021,Buccaneers vs. Patriots Week 4 Highlights | NFL 2021,y3VebhRs0GQ,0,17,3014997,2021-10-05 12:04:37,14,en,asr,17,Sports,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,Buccaneers vs. Patriots Week 4 Highlights | NFL 2021,Buccaneers vs. Patriots Week 4 Highlights | NFL 2021,y3VebhRs0GQ,0,17,3014997,2021-10-05 12:04:37,14,en,standard,17,Sports,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,Buccaneers vs. Patriots Week 4 Highlights | NFL 2021,Buccaneers vs. Patriots Week 4 Highlights | NFL 2021,y3VebhRs0GQ,0,17,3014997,2021-10-05 12:04:37,14,en,standard,17,Sports,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,Buccaneers vs. Patriots Week 4 Highlights | NFL 2021,Buccaneers vs. Patriots Week 4 Highlights | NFL 2021,y3VebhRs0GQ,0,17,3014997,2021-10-05 12:04:37,14,es,standard,17,Sports,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,Buccaneers vs. Patriots Week 4 Highlights | NFL 2021,Buccaneers vs. Patriots Week 4 Highlights | NFL 2021,y3VebhRs0GQ,0,17,3014997,2021-10-05 12:04:37,14,es,standard,17,Sports,True
Saturday Night Live,UCqFzWxSCi39LnW1JKFR3efg,Biden Unites Democrats Cold Open - SNL,Biden Unites Democrats Cold Open - SNL,uzEPvj46rGQ,0,23,1859181,2021-10-05 12:04:37,15,en,asr,23,Comedy,True
Saturday Night Live,UCqFzWxSCi39LnW1JKFR3efg,Biden Unites Democrats Cold Open - SNL,Biden Unites Democrats Cold Open - SNL,uzEPvj46rGQ,0,23,1859181,2021-10-05 12:04:37,15,en,standard,23,Comedy,True
WadZee,UCRlEFn0L2G_DktbyvN0AZ5A,Building AUTOMATIC FARMS in Minecraft Hardcore (#52),Building AUTOMATIC FARMS in Minecraft Hardcore (#52),asasI0kxZrU,0,20,1463764,2021-10-05 12:04:37,16,en,asr,20,Gaming,True
PBC ON FOX,UCxm10NbD7LF1fVYcbHbcbXg,Countdown to Tyson Fury vs Deontay Wilder III | PBC ON FOX,Countdown to Tyson Fury vs Deontay Wilder III | PBC ON FOX,8phM1_ODAIE,0,17,908637,2021-10-05 12:04:37,17,en,asr,17,Sports,True
