channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,49ers vs. Packers Divisional Round Highlights | NFL 2021,49ers vs. Packers Divisional Round Highlights | NFL 2021,UtTsF5GcL48,0,17,4640033,2022-01-24 12:04:37,1,en,asr,17,Sports,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,49ers vs. Packers Divisional Round Highlights | NFL 2021,49ers vs. Packers Divisional Round Highlights | NFL 2021,UtTsF5GcL48,0,17,4640033,2022-01-24 12:04:37,1,en,standard,17,Sports,True
NFL,UCDVYQ4Zhbm3S2dlz7P1GBDg,49ers vs. Packers Divisional Round Highlights | NFL 2021,49ers vs. Packers Divisional Round Highlights | NFL 2021,UtTsF5GcL48,0,17,4640033,2022-01-24 12:04:37,1,en,standard,17,Sports,True
PWR,UCXrExb1m3VjR0m1_l9luxRQ,The *BEST* Player in PWR Is...,The *BEST* Player in PWR Is...,EatdHBuffSM,0,20,472904,2022-01-24 12:04:37,2,en,asr,20,Gaming,True
Loic Suberville,UCywGsTdh_qqZUYmA2Gro2CA,Useless French Letters,Useless French Letters,4_xjiVIZU1M,0,20,543709,2022-01-24 12:04:37,3,en,asr,20,Gaming,True
Danny Duncan,UC94lW_-Hr_uA7RcJ3D-WPOg,Lowriding Cars in Compton!,Lowriding Cars in Compton!,wJjt0h8aJuk,0,23,1659305,2022-01-24 12:04:37,4,en,asr,23,Comedy,True
Tom Simons,UCJdxdc4MqvZRD9oFYoCl7wQ,We Robbed Every YouTuber...,We Robbed Every YouTuber...,I21s_UUMSX0,0,24,1998809,2022-01-24 12:04:37,5,en,asr,24,Entertainment,True
XXXTENTACION,UCM9r1xn6s30OnlJWb-jc3Sw,XXXTENTACION – RETURN TO MAKEOUTHILL,XXXTENTACION – RETURN TO MAKEOUTHILL,gw8Ug0e3rY4,0,10,929879,2022-01-24 12:04:37,6,en,asr,10,Music,True
The Volume,UCLmGTbyGcN5yqoSwP4MwYIA,Reaction to Aaron Rodgers and Packers stunning loss to 49ers | The Colin Cowherd Podcast,Reaction to Aaron Rodgers and Packers stunning loss to 49ers | The Colin Cowherd Podcast,FMn7O8hScII,0,17,440431,2022-01-24 12:04:37,7,en,asr,17,Sports,True
Wisp,UC0h07r_UgTD0Tc-Dn5XLX3g,"Minecraft, But Chests Are Super...","Minecraft, But Chests Are Super...",MqpBF1qxztM,0,20,577487,2022-01-24 12:04:37,8,en,asr,20,Gaming,True
Bronzo,UCnEifYQ_sawt9_U668KUatg,I Survived 100 DAYS as a CAT in HARDCORE Minecraft!,I Survived 100 DAYS as a CAT in HARDCORE Minecraft!,wyWaTyEPLzM,0,20,1728941,2022-01-24 12:04:37,9,en,asr,20,Gaming,True
Premier Boxing Champions,UCWXYAGB9SadlL6p5Bb66wWw,"Gary Russell Jr. vs Mark Magsayo HIGHLIGHTS: January 22, 2022 | PBC on SHOWTIME","Gary Russell Jr. vs Mark Magsayo HIGHLIGHTS: January 22, 2022 | PBC on SHOWTIME",excjV5ZnY0o,0,17,1614301,2022-01-24 12:04:37,10,en,asr,17,Sports,True
HopeScope,UCAM2fyCjEdROyELretVTiiw,"I Lost $7,000 on Fake Luxury Items.. or did I?","I Lost $7,000 on Fake Luxury Items.. or did I?",Cg_TkQkfJEA,0,26,557210,2022-01-24 12:04:37,11,en,asr,26,Howto & Style,True
