channelId,channelTitle,videoCategoryId,videoId,videoQueryTime,videoSearchCategoryId,videoTitle,videoTitleLoc,videoTrendingRank,videoViews,captionLang,captionType,assignable,id,videoCategory
UCVF2-EboCFl1f05Oq2z3SMQ,Mike Will,22,BmzFSKGwx54,2020-11-06 09:30:04,0,Mike WiLL Made-It - What That Speed Bout?! (feat. Nicki Minaj & YoungBoy Never Broke Again),Mike WiLL Made-It - What That Speed Bout?! (feat. Nicki Minaj & YoungBoy Never Broke Again),1,1068534,nl,asr,True,22,People & Blogs
UClZuKq2m0Qu-HkopkSBLpEw,Maluma,10,91vECNhvmMY,2020-11-06 09:30:04,0,Maluma & The Weeknd - Haw?i Remix (Official Video),Maluma & The Weeknd - Haw?i Remix (Official Video),2,9581636,nl,asr,True,10,Music
UChDKyKQ59fYz3JO2fl0Z6sg,TODAY,25,y5vTfsVKSqQ,2020-11-06 09:30:04,0,Updated Vote Count In Philadelphia Narrows Gap Between Biden And Trump | TODAY,Updated Vote Count In Philadelphia Narrows Gap Between Biden And Trump | TODAY,3,1187820,en,standard,True,25,News & Politics
UC6G2vAJrt407lwiynW116Eg,The Kid LAROI.,10,tZsia6-aBZM,2020-11-06 09:30:04,0,The Kid LAROI - ALWAYS DO (Official Video),The Kid LAROI - ALWAYS DO (Official Video),4,620396,,,True,10,Music
UCIoBuVIZ9F30lmZ4ddTGnzw,The D'Amelio Family,22,urJ8YNU10SU,2020-11-06 09:30:04,0,We Fostered Three Puppies | The D'Amelio Family,We Fostered Three Puppies | The D'Amelio Family,5,1484561,en,asr,True,22,People & Blogs
UCXIJgqnII2ZOINSWNOGFThA,Fox News,25,MmrGeWxd87Y,2020-11-06 09:30:04,0,2020 Election Results Live: Presidential and Senate races | Fox News,2020 Election Results Live: Presidential and Senate races | Fox News,6,39258151,,,True,25,News & Politics
UC7-YMmnc0ppcWmio8t1WdcA,System Of A Down,20,XqmknZNg1yw,2020-11-06 09:30:04,0,System Of A Down - Protect The Land (Official Video),System Of A Down - Protect The Land (Official Video),7,967587,,,True,20,Gaming
UC46TVKqBkiTT85ddkJDdK3w,FARRUKOVEVO,10,f3DSeEEz5ko,2020-11-06 09:30:04,0,"Farruko, Sech, Myke Towers - La T?xica (Remix - Official Video) ft. Jay Wheeler, Tempo","Farruko, Sech, Myke Towers - La T?xica (Remix - Official Video) ft. Jay Wheeler, Tempo",8,1885821,es,asr,True,10,Music
UC21yq4sq8uxTcfgIxxyE9VQ,Carli Bybel,26,2nnkmwBioGE,2020-11-06 09:30:04,0,GUYS I'M PREGNANT!!! ? Family Reactions,GUYS I'M PREGNANT!!! ? Family Reactions,9,447297,en,asr,True,26,Howto & Style
UCLEyFXOmaIgG6h4_6wqLx7Q,Lil Skies,10,fp_0a_6aJMw,2020-11-06 09:30:04,0,Lil Skies - On Sight [Official Music Video],Lil Skies - On Sight [Official Music Video],10,236881,en,asr,True,10,Music
